county,any_alcohol,binge_alcohol,heavy_alcohol
"Putnam, Indiana",45.57142857142857,16.214285714285715,6.957142857142857
"Randolph, Indiana",43.55714285714286,15.700000000000001,6.328571428571429
"Ripley, Indiana",52.72857142857142,21.22857142857143,9.557142857142859
"Rush, Indiana",47.21428571428572,16.357142857142854,6.942857142857143
"Scott, Indiana",43.07142857142857,15.37142857142857,6.114285714285714
"Shelby, Indiana",49.357142857142854,18.24285714285714,8.628571428571428
"Spencer, Indiana",51.67142857142857,19.157142857142855,7.685714285714286
"St. Joseph, Indiana",59.07142857142857,20.057142857142853,8.542857142857143
"Starke, Indiana",49.98571428571429,19.414285714285718,8.457142857142857
"Steuben, Indiana",53.74285714285715,18.314285714285713,8.071428571428571
"Sullivan, Indiana",43.58571428571428,16.47142857142857,6.628571428571428
"Switzerland, Indiana",47.042857142857144,17.385714285714286,7.185714285714286
"Tippecanoe, Indiana",54.94285714285714,17.814285714285713,8.057142857142857
"Tipton, Indiana",50.228571428571435,16.75714285714286,7.085714285714286
"Union, Indiana",47.60000000000001,16.185714285714287,6.214285714285714
"Vanderburgh, Indiana",52.82857142857142,18.728571428571428,7.271428571428571
"Vermillion, Indiana",44.92857142857143,19.857142857142858,9.62857142857143
"Vigo, Indiana",50.471428571428575,17.457142857142856,7.357142857142857
"Wabash, Indiana",47.81428571428571,16.3,6.571428571428571
"Warren, Indiana",46.642857142857146,16.52857142857143,6.457142857142856
"Warrick, Indiana",54.457142857142856,18.0,7.528571428571429
"Washington, Indiana",42.75714285714286,15.257142857142858,6.0857142857142845
"Wayne, Indiana",45.95714285714286,16.271428571428572,6.985714285714287
"Wells, Indiana",49.642857142857146,15.442857142857141,6.085714285714286
"White, Indiana",49.42857142857143,16.514285714285716,6.1
"Whitley, Indiana",51.385714285714286,17.47142857142857,7.714285714285714
"Adair, Iowa",56.21428571428572,20.814285714285713,8.628571428571428
"Adams, Iowa",56.357142857142854,22.614285714285717,9.585714285714287
"Allamakee, Iowa",64.15714285714286,26.45714285714286,9.971428571428572
"Appanoose, Iowa",50.042857142857144,20.142857142857142,8.214285714285714
"Audubon, Iowa",57.542857142857144,22.099999999999998,8.371428571428572
"Benton, Iowa",62.35714285714285,23.82857142857143,10.028571428571428
"Black Hawk, Iowa",62.85714285714285,24.157142857142855,10.371428571428572
"Boone, Iowa",59.84285714285715,23.5,9.385714285714286
"Bremer, Iowa",65.78571428571429,24.285714285714285,9.185714285714287
"Buchanan, Iowa",63.885714285714286,25.685714285714283,10.485714285714284
"Buena Vista, Iowa",56.457142857142856,19.8,7.471428571428573
"Butler, Iowa",59.39999999999999,23.442857142857143,8.82857142857143
"Calhoun, Iowa",58.94285714285714,22.228571428571424,8.471428571428572
"Carroll, Iowa",66.75714285714285,26.32857142857143,11.657142857142858
"Cass, Iowa",57.285714285714285,21.057142857142857,8.385714285714284
"Cedar, Iowa",62.88571428571428,25.014285714285712,10.4
"Cerro Gordo, Iowa",63.34285714285715,23.485714285714284,8.771428571428572
"Cherokee, Iowa",62.51428571428572,23.214285714285715,8.971428571428572
"Chickasaw, Iowa",64.18571428571428,26.171428571428574,10.185714285714287
"Clarke, Iowa",50.800000000000004,20.157142857142855,8.314285714285715
"Clay, Iowa",62.27142857142858,22.314285714285713,8.314285714285715
"Clayton, Iowa",62.48571428571429,27.371428571428574,10.514285714285716
"Clinton, Iowa",65.02857142857142,28.75714285714286,11.985714285714284
"Crawford, Iowa",56.65714285714285,21.128571428571426,8.542857142857143
"Dallas, Iowa",63.88571428571428,21.985714285714288,8.342857142857142
"Davis, Iowa",47.471428571428575,18.914285714285715,7.657142857142857
"Decatur, Iowa",48.58571428571429,19.0,8.728571428571428
"Delaware, Iowa",64.8,27.342857142857145,12.157142857142857
"Des Moines, Iowa",55.9,22.985714285714288,9.27142857142857
"Dickinson, Iowa",68.81428571428572,28.214285714285715,10.77142857142857
"Dubuque, Iowa",70.77142857142857,30.042857142857148,12.314285714285715
"Emmet, Iowa",60.95714285714286,22.728571428571428,8.085714285714285
"Fayette, Iowa",61.714285714285715,25.714285714285715,9.700000000000001
"Floyd, Iowa",60.81428571428571,23.985714285714288,9.242857142857144
"Franklin, Iowa",57.39999999999999,21.985714285714288,8.22857142857143
"Fremont, Iowa",59.042857142857144,25.12857142857143,10.285714285714283
"Greene, Iowa",59.085714285714296,21.942857142857143,8.357142857142858
"Grundy, Iowa",61.6,23.82857142857143,9.385714285714286
"Guthrie, Iowa",57.642857142857146,22.071428571428566,9.242857142857144
"Hamilton, Iowa",58.271428571428565,22.7,8.542857142857143
"Hancock, Iowa",58.82857142857143,21.52857142857142,8.142857142857142
"Hardin, Iowa",60.614285714285714,22.171428571428574,8.442857142857145
"Harrison, Iowa",57.442857142857136,21.771428571428572,9.428571428571429
"Henry, Iowa",53.6,22.25714285714286,8.914285714285716
"Howard, Iowa",65.34285714285714,26.5,10.457142857142857
"Humboldt, Iowa",62.7,23.857142857142854,8.7
"Ida, Iowa",58.34285714285714,21.28571428571429,7.771428571428571
"Iowa, Iowa",60.37142857142857,22.557142857142857,9.628571428571428
"Jackson, Iowa",65.21428571428572,28.057142857142853,12.142857142857142
"Jasper, Iowa",54.971428571428575,21.671428571428574,9.000000000000002
"Jefferson, Iowa",51.82857142857142,19.185714285714287,8.042857142857143
"Johnson, Iowa",67.7,22.271428571428572,10.757142857142858
"Jones, Iowa",63.24285714285715,25.62857142857143,10.885714285714286
"Keokuk, Iowa",53.714285714285715,22.185714285714287,9.585714285714285
"Kossuth, Iowa",62.75714285714285,23.942857142857143,9.9
"Lee, Iowa",57.699999999999996,25.28571428571428,10.442857142857141
"Linn, Iowa",64.88571428571429,22.9,9.442857142857145
"Louisa, Iowa",52.357142857142854,21.74285714285714,9.157142857142857
"Lucas, Iowa",54.92857142857143,21.428571428571427,9.185714285714287
"Lyon, Iowa",60.314285714285724,21.77142857142857,8.114285714285716
"Madison, Iowa",57.142857142857146,21.514285714285716,8.928571428571429
"Mahaska, Iowa",54.75714285714285,19.900000000000002,8.342857142857143
"Marion, Iowa",58.1,20.814285714285713,8.128571428571428
"Marshall, Iowa",57.1,22.37142857142857,8.671428571428573
"Mills, Iowa",57.0,20.328571428571426,8.72857142857143
"Mitchell, Iowa",63.47142857142857,23.457142857142856,9.428571428571429
"Monona, Iowa",59.34285714285714,24.728571428571428,9.571428571428571
"Monroe, Iowa",58.92857142857142,24.97142857142857,10.185714285714287
"Montgomery, Iowa",58.028571428571425,23.11428571428571,8.571428571428571
"Muscatine, Iowa",59.471428571428575,22.842857142857138,9.114285714285714
"O'Brien, Iowa",61.67142857142857,21.485714285714288,7.885714285714286
"Osceola, Iowa",60.42857142857143,22.242857142857144,8.014285714285716
"Page, Iowa",55.15714285714285,19.58571428571429,7.685714285714285
"Palo Alto, Iowa",61.25714285714285,22.82857142857143,9.071428571428571
"Plymouth, Iowa",65.75714285714285,25.514285714285716,10.171428571428573
"Pocahontas, Iowa",61.01428571428571,25.357142857142858,10.314285714285713
"Polk, Iowa",63.58571428571429,22.342857142857138,8.942857142857145
"Pottawattamie, Iowa",58.91428571428571,23.014285714285712,9.657142857142857
"Poweshiek, Iowa",61.15714285714286,23.88571428571429,10.128571428571428
"Ringgold, Iowa",54.214285714285715,20.728571428571428,8.2
"Sac, Iowa",60.52857142857143,23.271428571428572,9.542857142857143
"Scott, Iowa",67.32857142857144,25.614285714285717,11.442857142857141
"Shelby, Iowa",64.27142857142856,24.67142857142857,10.285714285714286
"Sioux, Iowa",61.24285714285714,18.97142857142857,6.714285714285714
"Story, Iowa",63.77142857142856,20.78571428571428,8.814285714285715
"Tama, Iowa",59.114285714285714,24.2,9.900000000000002
"Taylor, Iowa",51.628571428571426,20.657142857142855,8.642857142857144
"Union, Iowa",57.942857142857136,22.928571428571427,9.214285714285714
"Van Buren, Iowa",50.95714285714286,21.585714285714285,9.328571428571427
"Wapello, Iowa",49.82857142857143,20.414285714285715,8.442857142857145
"Warren, Iowa",62.55714285714286,22.71428571428571,9.5
"Washington, Iowa",56.91428571428572,21.342857142857145,9.085714285714285
"Wayne, Iowa",51.042857142857144,20.41428571428571,8.6
"Webster, Iowa",59.27142857142858,24.142857142857142,9.571428571428571
"Winnebago, Iowa",60.92857142857143,23.32857142857143,7.957142857142856
"Winneshiek, Iowa",71.08571428571429,29.52857142857143,11.242857142857144
"Woodbury, Iowa",58.42857142857143,21.5,8.428571428571427
"Worth, Iowa",58.51428571428572,22.699999999999996,8.057142857142857
"Wright, Iowa",61.342857142857135,25.62857142857143,9.357142857142858
"Allen, Kansas",43.957142857142856,16.557142857142857,6.7857142857142865
"Anderson, Kansas",48.1857142857143,16.685714285714287,7.07142857142857
"Atchison, Kansas",52.885714285714286,19.057142857142857,7.371428571428572
"Barber, Kansas",50.74285714285714,16.67142857142857,7.128571428571428
"Barton, Kansas",49.228571428571435,17.585714285714285,6.914285714285714
"Bourbon, Kansas",46.51428571428572,16.385714285714283,6.6571428571428575
"Brown, Kansas",51.385714285714286,20.400000000000002,8.357142857142858
"Butler, Kansas",51.07142857142857,15.557142857142859,6.142857142857143
"Chase, Kansas",47.442857142857136,14.657142857142857,6.514285714285714
"Chautauqua, Kansas",40.91428571428572,14.685714285714285,6.271428571428572
"Cherokee, Kansas",44.25714285714286,16.97142857142857,7.3428571428571425
"Cheyenne, Kansas",51.285714285714285,18.228571428571428,7.2
"Clark, Kansas",46.07142857142857,15.014285714285714,6.271428571428571
"Clay, Kansas",56.01428571428571,18.857142857142858,6.814285714285715
"Cloud, Kansas",53.971428571428575,19.228571428571428,7.757142857142857
"Coffey, Kansas",50.07142857142857,17.02857142857143,6.642857142857143
"Comanche, Kansas",49.785714285714285,18.199999999999996,6.8
"Cowley, Kansas",44.67142857142857,13.742857142857142,5.942857142857143
"Crawford, Kansas",49.15714285714285,17.128571428571426,7.057142857142858
"Decatur, Kansas",53.42857142857142,19.24285714285714,7.342857142857143
"Dickinson, Kansas",51.51428571428571,17.757142857142856,6.8428571428571425
"Doniphan, Kansas",51.32857142857142,19.514285714285712,7.7714285714285705
"Douglas, Kansas",60.58571428571429,19.985714285714288,8.114285714285716
"Edwards, Kansas",50.971428571428575,19.25714285714286,8.242857142857142
"Elk, Kansas",42.65714285714286,16.071428571428573,6.671428571428572
"Ellis, Kansas",58.67142857142857,21.414285714285715,8.985714285714286
"Ellsworth, Kansas",51.74285714285714,16.900000000000002,7.1000000000000005
"Finney, Kansas",44.95714285714286,15.842857142857142,6.471428571428572
"Ford, Kansas",45.82857142857142,15.642857142857142,6.114285714285714
"Franklin, Kansas",50.357142857142854,18.08571428571429,6.8428571428571425
"Geary, Kansas",51.58571428571429,15.585714285714287,7.042857142857143
"Gove, Kansas",51.91428571428571,19.057142857142857,8.37142857142857
"Graham, Kansas",54.614285714285714,20.6,8.957142857142857
"Grant, Kansas",47.3,15.5,6.185714285714286
"Gray, Kansas",44.185714285714276,14.857142857142858,5.957142857142857
"Greeley, Kansas",50.442857142857136,19.2,7.528571428571429
"Greenwood, Kansas",47.25714285714286,16.0,6.442857142857143
"Hamilton, Kansas",45.72857142857142,17.442857142857143,7.142857142857143
"Harper, Kansas",47.84285714285714,16.6,7.128571428571428
"Harvey, Kansas",47.871428571428574,14.957142857142857,5.428571428571429
"Haskell, Kansas",41.785714285714285,14.385714285714284,6.0
"Hodgeman, Kansas",47.92857142857142,15.957142857142857,6.471428571428571
"Jackson, Kansas",51.24285714285714,17.985714285714288,7.471428571428571
"Jefferson, Kansas",53.785714285714285,19.814285714285717,8.171428571428573
"Jewell, Kansas",52.4,18.571428571428573,7.271428571428571
"Johnson, Kansas",63.89999999999999,18.571428571428573,7.257142857142857
"Kearny, Kansas",44.32857142857143,16.114285714285714,6.514285714285714
"Kingman, Kansas",51.5,16.700000000000003,6.728571428571429
"Kiowa, Kansas",48.857142857142854,15.857142857142858,6.228571428571429
"Labette, Kansas",42.92857142857143,15.385714285714286,6.128571428571429
"Lane, Kansas",53.68571428571429,20.1,7.685714285714285
"Leavenworth, Kansas",55.01428571428572,17.45714285714286,7.414285714285714
"Lincoln, Kansas",47.285714285714285,15.342857142857143,6.428571428571428
"Linn, Kansas",43.51428571428572,16.757142857142856,6.857142857142857
"Logan, Kansas",50.42857142857143,16.128571428571426,6.642857142857143
"Lyon, Kansas",50.228571428571435,16.67142857142857,6.814285714285715
"Marion, Kansas",46.65714285714286,14.285714285714283,5.5857142857142845
"Marshall, Kansas",56.75714285714286,20.257142857142856,8.3
"McPherson, Kansas",48.642857142857146,15.37142857142857,5.571428571428571
"Meade, Kansas",47.58571428571429,16.25714285714286,6.414285714285714
"Miami, Kansas",52.885714285714286,18.28571428571429,7.342857142857143
"Mitchell, Kansas",57.24285714285714,18.38571428571429,7.628571428571429
"Montgomery, Kansas",42.57142857142857,15.057142857142855,6.528571428571429
"Morris, Kansas",49.271428571428565,17.728571428571428,7.085714285714286
"Morton, Kansas",45.15714285714286,16.22857142857143,6.785714285714286
"Nemaha, Kansas",58.857142857142854,20.385714285714283,8.914285714285715
"Neosho, Kansas",45.91428571428572,17.085714285714285,7.014285714285713
"Ness, Kansas",54.68571428571429,20.52857142857143,8.62857142857143
"Norton, Kansas",53.442857142857136,17.642857142857146,7.214285714285714
"Osage, Kansas",48.614285714285714,17.114285714285714,6.528571428571429
"Osborne, Kansas",48.67142857142858,16.32857142857143,6.82857142857143
"Ottawa, Kansas",49.957142857142856,18.014285714285712,7.214285714285714
"Pawnee, Kansas",51.59999999999999,17.728571428571428,7.1000000000000005
"Phillips, Kansas",51.685714285714276,18.242857142857144,6.814285714285715
"Pottawatomie, Kansas",56.12857142857143,17.999999999999996,7.200000000000001
"Pratt, Kansas",51.81428571428571,17.4,6.614285714285714
"Rawlins, Kansas",56.07142857142856,21.985714285714288,9.057142857142859
"Reno, Kansas",48.185714285714276,15.299999999999999,5.971428571428572
"Republic, Kansas",56.27142857142858,20.842857142857145,8.5
"Rice, Kansas",48.60000000000001,16.27142857142857,6.142857142857143
"Riley, Kansas",57.25714285714286,17.78571428571429,7.299999999999999
"Rooks, Kansas",53.59999999999999,19.928571428571427,8.3
"Rush, Kansas",51.41428571428571,20.985714285714288,8.171428571428573
"Russell, Kansas",53.74285714285715,19.071428571428573,7.242857142857143
"Saline, Kansas",50.785714285714285,16.685714285714287,6.214285714285714
"Scott, Kansas",52.44285714285714,16.557142857142857,6.185714285714286
"Sedgwick, Kansas",51.285714285714285,15.1,5.9
"Seward, Kansas",42.08571428571428,15.228571428571428,6.114285714285714
"Shawnee, Kansas",52.60000000000001,16.885714285714286,6.385714285714285
"Sheridan, Kansas",54.271428571428565,19.27142857142857,8.185714285714287
"Sherman, Kansas",54.84285714285714,19.54285714285714,7.557142857142857
"Smith, Kansas",49.84285714285714,16.7,6.428571428571429
"Stafford, Kansas",44.942857142857136,15.557142857142859,6.185714285714285
"Stanton, Kansas",42.91428571428571,16.12857142857143,6.285714285714286
"Stevens, Kansas",46.57142857142857,15.12857142857143,5.799999999999999
"Sumner, Kansas",50.24285714285715,16.900000000000002,6.928571428571429
"Thomas, Kansas",55.71428571428571,19.928571428571427,8.085714285714285
"Trego, Kansas",53.385714285714286,19.385714285714283,8.471428571428572
"Wabaunsee, Kansas",51.41428571428572,17.4,7.142857142857143
"Wallace, Kansas",48.25714285714285,17.3,6.8
"Washington, Kansas",58.3142857142857,21.014285714285712,8.528571428571428
"Wichita, Kansas",47.0,16.585714285714285,6.942857142857144
"Wilson, Kansas",41.08571428571429,15.9,6.271428571428571
"Woodson, Kansas",43.42857142857143,15.857142857142858,7.028571428571429
"Wyandotte, Kansas",46.55714285714286,16.785714285714285,6.8428571428571425
"Adair, Kentucky",29.914285714285715,10.685714285714285,5.214285714285714
"Allen, Kentucky",30.485714285714284,10.671428571428573,4.714285714285714
"Anderson, Kentucky",41.885714285714286,13.385714285714284,5.92857142857143
"Ballard, Kentucky",28.928571428571423,8.985714285714286,3.6857142857142855
"Barren, Kentucky",31.700000000000006,10.028571428571428,4.1000000000000005
"Bath, Kentucky",27.085714285714285,9.485714285714286,4.714285714285714
"Bell, Kentucky",20.914285714285715,8.72857142857143,3.185714285714286
"Boone, Kentucky",54.885714285714286,17.942857142857143,8.428571428571427
"Bourbon, Kentucky",39.642857142857146,13.214285714285712,6.299999999999999
"Boyd, Kentucky",33.55714285714286,12.299999999999999,5.328571428571428
"Boyle, Kentucky",38.01428571428572,12.042857142857143,4.571428571428571
"Bracken, Kentucky",37.51428571428571,15.7,7.457142857142857
"Breathitt, Kentucky",23.157142857142855,10.4,5.071428571428571
"Breckinridge, Kentucky",31.82857142857143,11.928571428571429,5.542857142857143
"Bullitt, Kentucky",42.67142857142858,13.6,6.042857142857143
"Butler, Kentucky",23.728571428571428,8.342857142857143,3.271428571428572
"Caldwell, Kentucky",29.071428571428566,8.828571428571427,3.457142857142857
"Calloway, Kentucky",38.62857142857143,11.314285714285713,5.014285714285713
"Campbell, Kentucky",60.228571428571435,25.485714285714288,11.1
"Carlisle, Kentucky",31.228571428571428,9.700000000000001,4.371428571428572
"Carroll, Kentucky",38.48571428571428,13.457142857142857,5.557142857142857
"Carter, Kentucky",26.5,10.314285714285715,4.3
"Casey, Kentucky",27.214285714285715,10.1,4.942857142857143
"Christian, Kentucky",37.24285714285714,12.171428571428573,5.057142857142857
"Clark, Kentucky",38.114285714285714,12.042857142857144,5.242857142857143
"Clay, Kentucky",19.314285714285713,8.72857142857143,3.5571428571428574
"Clinton, Kentucky",26.928571428571427,10.37142857142857,5.0
"Crittenden, Kentucky",29.642857142857142,9.571428571428571,3.900000000000001
"Cumberland, Kentucky",29.442857142857147,11.299999999999999,5.514285714285714
"Daviess, Kentucky",43.71428571428571,15.485714285714284,6.814285714285715
"Edmonson, Kentucky",29.11428571428572,10.271428571428572,4.7
"Elliott, Kentucky",25.814285714285717,11.028571428571427,5.314285714285715
"Estill, Kentucky",25.25714285714286,9.871428571428572,4.257142857142857
"Fayette, Kentucky",53.21428571428571,16.985714285714288,8.257142857142858
"Fleming, Kentucky",30.599999999999998,11.457142857142857,5.542857142857144
"Floyd, Kentucky",23.52857142857143,9.799999999999999,4.3999999999999995
"Franklin, Kentucky",46.885714285714286,14.814285714285713,6.842857142857143
"Fulton, Kentucky",34.957142857142856,13.271428571428572,6.128571428571427
"Gallatin, Kentucky",34.01428571428572,11.957142857142857,5.528571428571428
"Garrard, Kentucky",31.35714285714286,10.342857142857143,4.4714285714285715
"Grant, Kentucky",32.74285714285715,10.214285714285714,4.3
"Graves, Kentucky",30.271428571428572,10.285714285714286,3.9857142857142853
"Grayson, Kentucky",29.74285714285714,11.07142857142857,4.557142857142858
"Green, Kentucky",24.28571428571429,8.557142857142857,3.342857142857143
"Greenup, Kentucky",31.528571428571432,11.014285714285714,4.571428571428571
"Hancock, Kentucky",29.485714285714288,9.957142857142857,4.071428571428571
"Hardin, Kentucky",39.42857142857143,11.514285714285716,4.714285714285714
"Harlan, Kentucky",22.942857142857143,9.714285714285714,3.8857142857142857
"Harrison, Kentucky",37.55714285714286,13.371428571428572,6.428571428571429
"Hart, Kentucky",27.442857142857143,9.771428571428572,4.214285714285714
"Henderson, Kentucky",40.42857142857143,13.442857142857145,6.028571428571428
"Henry, Kentucky",35.92857142857143,11.92857142857143,5.757142857142857
"Hickman, Kentucky",26.214285714285715,8.942857142857141,3.4428571428571426
"Hopkins, Kentucky",34.4,11.514285714285714,5.314285714285715
"Jackson, Kentucky",22.585714285714285,9.314285714285715,3.628571428571429
"Jefferson, Kentucky",52.32857142857142,17.371428571428574,7.685714285714284
"Jessamine, Kentucky",41.614285714285714,12.299999999999999,6.071428571428571
"Johnson, Kentucky",26.142857142857142,10.12857142857143,4.457142857142857
"Kenton, Kentucky",59.98571428571428,23.171428571428574,11.214285714285714
"Knott, Kentucky",23.128571428571426,9.871428571428572,4.257142857142858
"Knox, Kentucky",21.385714285714283,8.87142857142857,3.5428571428571423
"Larue, Kentucky",30.85714285714286,10.028571428571428,4.228571428571429
"Laurel, Kentucky",26.442857142857143,9.642857142857142,3.742857142857143
"Lawrence, Kentucky",24.699999999999996,10.085714285714285,4.314285714285714
"Lee, Kentucky",22.78571428571428,9.442857142857145,4.557142857142857
"Leslie, Kentucky",22.657142857142862,9.314285714285713,4.014285714285714
"Letcher, Kentucky",22.442857142857143,9.328571428571427,4.185714285714286
"Lewis, Kentucky",26.1,11.557142857142859,4.614285714285714
"Lincoln, Kentucky",26.142857142857142,9.071428571428573,3.6714285714285713
"Livingston, Kentucky",31.4,10.057142857142855,4.785714285714286
"Logan, Kentucky",30.914285714285715,10.571428571428571,4.171428571428572
"Lyon, Kentucky",32.44285714285714,10.314285714285715,4.757142857142857
"Madison, Kentucky",39.857142857142854,13.328571428571427,5.971428571428572
"Magoffin, Kentucky",21.085714285714285,9.299999999999999,3.7857142857142856
"Marion, Kentucky",46.82857142857143,18.314285714285713,8.585714285714285
"Marshall, Kentucky",36.1,11.185714285714287,5.114285714285715
"Martin, Kentucky",20.614285714285717,8.885714285714284,4.114285714285715
"Mason, Kentucky",41.01428571428572,17.02857142857143,8.028571428571428
"McCracken, Kentucky",44.81428571428571,13.814285714285715,5.742857142857143
"McCreary, Kentucky",23.742857142857144,8.942857142857143,3.8428571428571425
"McLean, Kentucky",29.34285714285715,10.257142857142858,4.642857142857143
"Meade, Kentucky",39.12857142857143,13.542857142857144,5.257142857142858
"Menifee, Kentucky",25.5,10.314285714285715,4.428571428571428
"Mercer, Kentucky",33.62857142857143,10.257142857142858,4.128571428571428
"Metcalfe, Kentucky",23.685714285714283,8.142857142857142,3.442857142857143
"Monroe, Kentucky",24.714285714285715,8.72857142857143,4.0285714285714285
"Montgomery, Kentucky",34.885714285714286,12.928571428571429,6.057142857142857
"Morgan, Kentucky",24.74285714285714,10.128571428571428,4.6571428571428575
"Muhlenberg, Kentucky",26.7,9.37142857142857,3.728571428571428
"Nelson, Kentucky",48.75714285714285,18.5,7.942857142857143
"Nicholas, Kentucky",32.97142857142857,12.228571428571428,6.07142857142857
"Ohio, Kentucky",27.62857142857143,9.485714285714284,3.985714285714286
"Oldham, Kentucky",53.25714285714286,14.514285714285714,7.128571428571427
"Owen, Kentucky",30.68571428571429,9.771428571428572,4.371428571428571
"Owsley, Kentucky",21.971428571428568,9.342857142857143,4.642857142857143
"Pendleton, Kentucky",31.771428571428572,10.957142857142856,4.642857142857143
"Perry, Kentucky",27.071428571428573,11.242857142857142,5.042857142857144
"Pike, Kentucky",22.885714285714283,9.471428571428573,4.085714285714285
"Powell, Kentucky",26.199999999999996,10.357142857142856,4.385714285714285
"Pulaski, Kentucky",28.25714285714286,9.571428571428571,3.8285714285714287
"Robertson, Kentucky",29.814285714285713,11.157142857142858,6.028571428571429
"Rockcastle, Kentucky",22.514285714285716,8.471428571428572,3.342857142857143
"Rowan, Kentucky",33.42857142857143,12.471428571428572,5.857142857142857
"Russell, Kentucky",28.328571428571426,10.057142857142859,4.685714285714286
"Scott, Kentucky",43.55714285714286,12.62857142857143,5.828571428571429
"Shelby, Kentucky",41.57142857142858,12.071428571428571,5.385714285714286
"Simpson, Kentucky",34.31428571428571,11.328571428571427,4.4
"Spencer, Kentucky",37.31428571428571,11.685714285714287,5.328571428571429
"Taylor, Kentucky",32.15714285714286,10.757142857142854,4.614285714285714
"Todd, Kentucky",24.88571428571429,8.3,3.2714285714285714
"Trigg, Kentucky",34.614285714285714,10.771428571428572,4.5285714285714285
"Trimble, Kentucky",33.42857142857143,10.242857142857144,4.614285714285715
"Union, Kentucky",41.614285714285714,14.542857142857144,6.6000000000000005
"Warren, Kentucky",43.128571428571426,14.685714285714283,6.085714285714286
"Washington, Kentucky",40.857142857142854,14.942857142857141,6.071428571428571
"Wayne, Kentucky",23.32857142857143,8.500000000000002,3.157142857142857
"Webster, Kentucky",30.728571428571428,10.342857142857142,4.8999999999999995
"Whitley, Kentucky",23.54285714285714,8.2,3.1999999999999993
"Wolfe, Kentucky",26.02857142857143,12.5,5.828571428571428
"Woodford, Kentucky",48.34285714285714,15.414285714285716,7.557142857142858
"Androscoggin, Maine",59.89999999999999,18.514285714285712,8.528571428571428
"Aroostook, Maine",54.6857142857143,17.742857142857144,8.271428571428572
"Cumberland, Maine",69.07142857142857,20.47142857142857,10.585714285714287
"Franklin, Maine",61.25714285714286,18.8,9.214285714285714
"Hancock, Maine",64.21428571428571,18.428571428571427,11.128571428571428
"Kennebec, Maine",61.4,17.299999999999997,9.028571428571428
"Knox, Maine",63.4,17.242857142857144,10.200000000000001
"Lincoln, Maine",65.2,17.999999999999996,11.185714285714285
"Oxford, Maine",60.37142857142857,18.685714285714283,9.9
"Penobscot, Maine",57.68571428571429,17.22857142857143,8.442857142857143
"Piscataquis, Maine",56.62857142857143,17.12857142857143,8.971428571428572
"Sagadahoc, Maine",65.9142857142857,18.32857142857143,10.142857142857142
"Somerset, Maine",55.42857142857143,17.657142857142855,8.885714285714286
"Waldo, Maine",60.271428571428565,17.257142857142856,9.585714285714285
"Washington, Maine",55.857142857142854,19.099999999999998,10.028571428571428
"York, Maine",66.02857142857144,20.485714285714284,10.085714285714287
"Allegany, Maryland",49.642857142857146,17.07142857142857,7.757142857142858
"Anne Arundel, Maryland",63.42857142857142,19.099999999999998,7.3428571428571425
"Baltimore, Maryland",60.728571428571435,18.0,7.528571428571429
"Calvert, Maryland",62.08571428571428,18.542857142857144,8.114285714285716
"Caroline, Maryland",49.75714285714286,16.05714285714286,6.228571428571429
"Carroll, Maryland",61.57142857142857,17.971428571428568,7.285714285714286
"Cecil, Maryland",54.57142857142858,19.071428571428573,8.414285714285715
"Charles, Maryland",56.48571428571428,15.885714285714286,6.928571428571428
"Dorchester, Maryland",48.65714285714285,15.385714285714286,6.285714285714286
"Frederick, Maryland",60.4,16.914285714285715,6.857142857142856
"Garrett, Maryland",45.54285714285714,14.299999999999999,6.528571428571427
"Harford, Maryland",61.67142857142857,18.514285714285712,7.328571428571429
"Howard, Maryland",67.75714285714287,17.314285714285713,7.5857142857142845
"Kent, Maryland",60.885714285714286,19.38571428571429,9.6
"Montgomery, Maryland",64.84285714285714,15.485714285714286,6.314285714285715
"Prince George's, Maryland",52.55714285714284,13.6,5.142857142857143
"Queen Anne's, Maryland",65.05714285714286,22.014285714285716,10.599999999999998
"Somerset, Maryland",48.51428571428572,15.185714285714285,6.542857142857143
"St. Mary's, Maryland",60.05714285714286,18.571428571428573,7.628571428571428
"Talbot, Maryland",62.800000000000004,18.071428571428573,8.971428571428572
"Washington, Maryland",51.37142857142857,15.985714285714284,6.357142857142857
"Wicomico, Maryland",54.38571428571429,16.3,6.457142857142857
"Worcester, Maryland",63.91428571428571,21.62857142857143,10.485714285714284
"Barnstable, Massachusetts",72.7,21.9,11.299999999999999
"Berkshire, Massachusetts",67.92857142857142,22.285714285714285,11.328571428571427
"Bristol, Massachusetts",63.08571428571429,19.985714285714288,8.72857142857143
"Dukes, Massachusetts",70.81428571428572,23.5,14.328571428571426
"Essex, Massachusetts",65.31428571428572,20.61428571428571,8.685714285714287
"Franklin, Massachusetts",66.85714285714286,20.32857142857143,10.37142857142857
"Hampden, Massachusetts",60.22857142857142,19.95714285714286,8.242857142857144
"Hampshire, Massachusetts",69.24285714285715,20.900000000000002,9.985714285714286
"Middlesex, Massachusetts",67.88571428571429,19.757142857142856,8.9
"Nantucket, Massachusetts",72.5,23.457142857142856,14.928571428571429
"Norfolk, Massachusetts",70.39999999999999,20.585714285714285,9.314285714285715
"Plymouth, Massachusetts",66.22857142857143,20.385714285714283,9.714285714285714
"Suffolk, Massachusetts",60.65714285714285,20.6,10.071428571428571
"Worcester, Massachusetts",63.91428571428572,20.32857142857143,9.214285714285714
"Alcona, Michigan",58.699999999999996,24.114285714285717,11.714285714285714
