county,any_alcohol
"Shelby, Missouri",47.68571428571429
"St. Charles, Missouri",64.78571428571428
"St. Clair, Missouri",40.971428571428575
"St. Francois, Missouri",43.92857142857143
"St. Louis, Missouri",65.3
"Ste. Genevieve, Missouri",52.471428571428575
"Stoddard, Missouri",43.27142857142858
"Stone, Missouri",45.300000000000004
"Sullivan, Missouri",42.857142857142854
"Taney, Missouri",44.300000000000004
"Texas, Missouri",37.81428571428571
"Vernon, Missouri",43.41428571428572
"Warren, Missouri",51.61428571428572
"Washington, Missouri",39.714285714285715
"Wayne, Missouri",39.271428571428565
"Webster, Missouri",41.98571428571428
"Worth, Missouri",47.528571428571425
"Wright, Missouri",37.785714285714285
"Beaverhead, Montana",61.357142857142854
"Big Horn, Montana",45.92857142857143
"Blaine, Montana",53.857142857142854
"Broadwater, Montana",60.3
"Carbon, Montana",67.58571428571429
"Carter, Montana",54.74285714285715
"Cascade, Montana",62.0
"Chouteau, Montana",60.01428571428572
"Custer, Montana",59.728571428571435
"Daniels, Montana",47.614285714285714
"Dawson, Montana",57.642857142857146
"Deer Lodge, Montana",62.199999999999996
"Fallon, Montana",61.314285714285724
"Fergus, Montana",61.81428571428571
"Flathead, Montana",64.67142857142858
"Gallatin, Montana",69.01428571428572
"Garfield, Montana",59.457142857142856
"Glacier, Montana",51.699999999999996
"Golden Valley, Montana",62.32857142857142
"Granite, Montana",64.52857142857142
"Hill, Montana",58.42857142857143
"Jefferson, Montana",67.6857142857143
"Judith Basin, Montana",67.3
"Lake, Montana",60.08571428571429
"Lewis and Clark, Montana",65.42857142857143
"Liberty, Montana",57.057142857142864
"Lincoln, Montana",62.38571428571429
"Madison, Montana",68.95714285714287
"McCone, Montana",62.08571428571429
"Meagher, Montana",63.714285714285715
"Mineral, Montana",61.92857142857144
"Missoula, Montana",65.97142857142858
"Musselshell, Montana",58.800000000000004
"Park, Montana",68.57142857142857
"Petroleum, Montana",64.85714285714286
"Phillips, Montana",63.01428571428572
"Pondera, Montana",54.042857142857144
"Powder River, Montana",62.91428571428572
"Powell, Montana",62.81428571428571
"Prairie, Montana",61.24285714285715
"Ravalli, Montana",62.25714285714285
"Richland, Montana",59.57142857142857
"Roosevelt, Montana",47.98571428571428
"Rosebud, Montana",51.07142857142857
"Sanders, Montana",62.0
"Sheridan, Montana",54.01428571428571
"Silver Bow, Montana",62.671428571428564
"Stillwater, Montana",65.7
"Sweet Grass, Montana",63.885714285714286
"Teton, Montana",58.48571428571428
"Toole, Montana",66.07142857142857
"Treasure, Montana",61.35714285714285
"Valley, Montana",62.34285714285715
"Wheatland, Montana",59.35714285714285
"Wibaux, Montana",58.357142857142854
"Yellowstone, Montana",61.98571428571429
"Adams, Nebraska",60.471428571428575
"Antelope, Nebraska",59.51428571428571
"Arthur, Nebraska",55.442857142857136
"Banner, Nebraska",54.057142857142864
"Blaine, Nebraska",50.39999999999999
"Boone, Nebraska",63.214285714285715
"Box Butte, Nebraska",58.51428571428572
"Boyd, Nebraska",58.699999999999996
"Brown, Nebraska",58.128571428571426
"Buffalo, Nebraska",62.89999999999999
"Burt, Nebraska",60.58571428571429
"Butler, Nebraska",68.61428571428571
"Cass, Nebraska",63.48571428571429
"Cedar, Nebraska",63.67142857142857
"Chase, Nebraska",53.214285714285715
"Cherry, Nebraska",59.31428571428571
"Cheyenne, Nebraska",61.128571428571426
"Clay, Nebraska",55.614285714285714
"Colfax, Nebraska",60.41428571428571
"Cuming, Nebraska",64.61428571428571
"Custer, Nebraska",57.84285714285714
"Dakota, Nebraska",53.42857142857142
"Dawes, Nebraska",59.08571428571429
"Dawson, Nebraska",52.714285714285715
"Deuel, Nebraska",53.142857142857146
"Dixon, Nebraska",57.68571428571429
"Dodge, Nebraska",63.41428571428571
"Douglas, Nebraska",65.41428571428571
"Dundy, Nebraska",55.714285714285715
"Fillmore, Nebraska",63.42857142857142
"Franklin, Nebraska",57.44285714285714
"Frontier, Nebraska",54.57142857142857
"Furnas, Nebraska",55.81428571428571
"Gage, Nebraska",62.228571428571435
"Garden, Nebraska",54.65714285714285
"Garfield, Nebraska",61.699999999999996
"Gosper, Nebraska",53.55714285714286
"Grant, Nebraska",52.48571428571429
"Greeley, Nebraska",64.72857142857143
"Hall, Nebraska",58.628571428571426
"Hamilton, Nebraska",61.57142857142858
"Harlan, Nebraska",56.34285714285714
"Hayes, Nebraska",55.65714285714286
"Hitchcock, Nebraska",51.18571428571429
"Holt, Nebraska",62.028571428571425
"Hooker, Nebraska",57.08571428571428
"Howard, Nebraska",59.442857142857136
"Jefferson, Nebraska",61.357142857142854
"Johnson, Nebraska",55.35714285714285
"Kearney, Nebraska",61.1857142857143
"Keith, Nebraska",60.17142857142857
"Keya Paha, Nebraska",50.800000000000004
"Kimball, Nebraska",53.92857142857143
"Knox, Nebraska",62.32857142857143
"Lancaster, Nebraska",66.05714285714286
"Lincoln, Nebraska",57.44285714285714
"Logan, Nebraska",61.32857142857143
"Loup, Nebraska",52.48571428571428
"Madison, Nebraska",63.25714285714287
"McPherson, Nebraska",53.47142857142857
"Merrick, Nebraska",60.9
"Morrill, Nebraska",51.457142857142856
"Nance, Nebraska",65.77142857142857
"Nemaha, Nebraska",61.81428571428571
"Nuckolls, Nebraska",59.22857142857142
"Otoe, Nebraska",61.15714285714286
"Pawnee, Nebraska",62.32857142857143
"Perkins, Nebraska",55.542857142857144
"Phelps, Nebraska",58.1
"Pierce, Nebraska",60.471428571428575
"Platte, Nebraska",67.92857142857143
"Polk, Nebraska",62.07142857142858
"Red Willow, Nebraska",58.785714285714285
"Richardson, Nebraska",56.58571428571429
"Rock, Nebraska",56.17142857142857
"Saline, Nebraska",60.214285714285715
"Sarpy, Nebraska",66.01428571428572
"Saunders, Nebraska",66.64285714285715
"Scotts Bluff, Nebraska",53.0
"Seward, Nebraska",64.08571428571427
"Sheridan, Nebraska",55.65714285714286
"Sherman, Nebraska",57.74285714285714
"Sioux, Nebraska",58.871428571428574
"Stanton, Nebraska",60.771428571428565
"Thayer, Nebraska",56.7
"Thomas, Nebraska",53.98571428571428
"Thurston, Nebraska",37.67142857142858
"Valley, Nebraska",61.199999999999996
"Washington, Nebraska",67.77142857142857
"Wayne, Nebraska",63.39999999999999
"Webster, Nebraska",54.228571428571435
"Wheeler, Nebraska",58.314285714285724
"York, Nebraska",59.57142857142857
"Churchill, Nevada",57.32857142857143
"Clark, Nevada",57.15714285714286
"Douglas, Nevada",70.35714285714286
"Elko, Nevada",55.457142857142856
"Esmeralda, Nevada",64.84285714285714
"Eureka, Nevada",58.02857142857143
"Humboldt, Nevada",59.5
"Lander, Nevada",51.48571428571429
"Lincoln, Nevada",40.17142857142857
"Lyon, Nevada",63.12857142857143
"Mineral, Nevada",55.25714285714285
"Nye, Nevada",58.34285714285714
"Pershing, Nevada",58.2
"Storey, Nevada",71.98571428571428
"Washoe, Nevada",65.9
"White Pine, Nevada",48.75714285714286
"Belknap, New Hampshire",66.04285714285713
"Carroll, New Hampshire",67.88571428571429
"Cheshire, New Hampshire",65.91428571428573
"Coos, New Hampshire",64.31428571428572
"Grafton, New Hampshire",68.55714285714286
"Hillsborough, New Hampshire",67.47142857142858
"Merrimack, New Hampshire",68.18571428571428
"Rockingham, New Hampshire",70.78571428571429
"Strafford, New Hampshire",64.89999999999999
"Sullivan, New Hampshire",65.28571428571429
"Atlantic, New Jersey",58.528571428571425
"Bergen, New Jersey",66.62857142857142
"Burlington, New Jersey",62.614285714285714
"Camden, New Jersey",59.32857142857143
"Cape May, New Jersey",65.41428571428573
"Cumberland, New Jersey",48.88571428571429
"Essex, New Jersey",56.82857142857143
"Gloucester, New Jersey",61.45714285714286
"Hudson, New Jersey",54.74285714285714
"Hunterdon, New Jersey",70.65714285714286
"Mercer, New Jersey",61.48571428571428
"Middlesex, New Jersey",59.11428571428571
"Monmouth, New Jersey",67.98571428571428
"Morris, New Jersey",68.4
"Ocean, New Jersey",64.91428571428571
"Passaic, New Jersey",56.74285714285714
"Salem, New Jersey",55.61428571428571
"Somerset, New Jersey",65.49999999999999
"Sussex, New Jersey",67.12857142857142
"Union, New Jersey",58.957142857142856
"Warren, New Jersey",62.24285714285714
"Bernalillo, New Mexico",57.01428571428572
"Catron, New Mexico",49.357142857142854
"Chaves, New Mexico",46.62857142857143
"Cibola, New Mexico",40.75714285714286
"Colfax, New Mexico",52.58571428571429
"Curry, New Mexico",43.65714285714286
"De Baca, New Mexico",38.51428571428571
"Dona Ana, New Mexico",51.65714285714286
"Eddy, New Mexico",44.72857142857142
"Grant, New Mexico",54.38571428571429
"Guadalupe, New Mexico",47.042857142857144
"Harding, New Mexico",47.942857142857136
"Hidalgo, New Mexico",45.88571428571429
"Lea, New Mexico",41.442857142857136
"Lincoln, New Mexico",55.9
"Los Alamos, New Mexico",63.857142857142854
"Luna, New Mexico",45.714285714285715
"McKinley, New Mexico",34.81428571428571
"Mora, New Mexico",50.31428571428571
"Otero, New Mexico",48.15714285714285
"Quay, New Mexico",36.6
"Rio Arriba, New Mexico",48.800000000000004
"Roosevelt, New Mexico",39.214285714285715
"San Juan, New Mexico",41.028571428571425
"San Miguel, New Mexico",49.7
"Sandoval, New Mexico",58.34285714285715
"Santa Fe, New Mexico",63.11428571428571
"Sierra, New Mexico",51.92857142857143
"Socorro, New Mexico",45.957142857142856
"Taos, New Mexico",57.728571428571435
"Torrance, New Mexico",47.9
"Union, New Mexico",54.028571428571425
"Valencia, New Mexico",48.50000000000001
"Albany, New York",65.7
"Allegany, New York",56.49999999999999
"Bronx, New York",45.34285714285715
"Broome, New York",62.199999999999996
"Cattaraugus, New York",58.81428571428571
"Cayuga, New York",61.228571428571435
"Chautauqua, New York",58.05714285714286
"Chemung, New York",59.01428571428571
"Chenango, New York",60.05714285714286
"Clinton, New York",63.42857142857143
"Columbia, New York",64.25714285714285
"Cortland, New York",61.91428571428572
"Delaware, New York",59.84285714285715
"Dutchess, New York",65.51428571428572
"Erie, New York",65.44285714285715
"Essex, New York",65.22857142857143
"Franklin, New York",61.042857142857144
"Fulton, New York",61.214285714285715
"Genesee, New York",62.042857142857144
"Greene, New York",60.25714285714285
"Hamilton, New York",59.78571428571429
"Herkimer, New York",63.01428571428571
"Jefferson, New York",60.5
"Kings, New York",52.25714285714285
"Lewis, New York",55.11428571428572
"Livingston, New York",63.17142857142857
"Madison, New York",62.84285714285714
"Monroe, New York",64.64285714285714
"Montgomery, New York",59.885714285714286
"Nassau, New York",66.27142857142857
"New York, New York",64.65714285714286
"Niagara, New York",61.557142857142864
"Oneida, New York",60.75714285714286
"Onondaga, New York",63.9
"Ontario, New York",64.47142857142858
"Orange, New York",62.21428571428571
"Orleans, New York",57.34285714285714
"Oswego, New York",59.17142857142858
"Otsego, New York",62.442857142857136
"Putnam, New York",68.71428571428571
"Queens, New York",53.557142857142864
"Rensselaer, New York",65.12857142857142
"Richmond, New York",61.857142857142854
"Rockland, New York",63.042857142857144
"Saratoga, New York",67.5142857142857
"Schenectady, New York",64.07142857142857
"Schoharie, New York",60.871428571428574
"Schuyler, New York",59.91428571428571
"Seneca, New York",60.714285714285715
"St. Lawrence, New York",60.85714285714287
"Steuben, New York",57.98571428571428
"Suffolk, New York",66.07142857142857
"Sullivan, New York",59.89999999999999
"Tioga, New York",60.58571428571429
"Tompkins, New York",66.35714285714286
"Ulster, New York",64.18571428571428
"Warren, New York",66.32857142857142
"Washington, New York",60.75714285714285
"Wayne, New York",60.84285714285714
"Westchester, New York",65.32857142857142
"Wyoming, New York",60.81428571428571
"Yates, New York",62.857142857142854
"Alamance, North Carolina",48.7
"Alexander, North Carolina",36.35714285714286
"Alleghany, North Carolina",35.32857142857143
"Anson, North Carolina",33.45714285714286
"Ashe, North Carolina",37.24285714285714
"Avery, North Carolina",40.38571428571428
"Beaufort, North Carolina",42.24285714285714
"Bertie, North Carolina",33.51428571428571
"Bladen, North Carolina",32.18571428571428
"Brunswick, North Carolina",56.14285714285713
"Buncombe, North Carolina",52.4
"Burke, North Carolina",38.07142857142857
"Cabarrus, North Carolina",48.44285714285714
"Caldwell, North Carolina",36.97142857142857
"Camden, North Carolina",51.07142857142857
"Carteret, North Carolina",55.17142857142857
"Caswell, North Carolina",41.08571428571428
"Catawba, North Carolina",46.32857142857142
"Chatham, North Carolina",52.25714285714286
"Cherokee, North Carolina",44.057142857142864
"Chowan, North Carolina",41.9
"Clay, North Carolina",39.871428571428574
"Cleveland, North Carolina",37.92857142857143
"Columbus, North Carolina",34.34285714285714
"Craven, North Carolina",49.38571428571429
"Cumberland, North Carolina",42.77142857142858
"Currituck, North Carolina",51.785714285714285
"Dare, North Carolina",60.34285714285714
"Davidson, North Carolina",41.74285714285714
"Davie, North Carolina",46.057142857142864
"Duplin, North Carolina",35.228571428571435
"Durham, North Carolina",55.314285714285724
"Edgecombe, North Carolina",35.199999999999996
"Forsyth, North Carolina",51.25714285714286
"Franklin, North Carolina",40.15714285714286
"Gaston, North Carolina",43.1
"Gates, North Carolina",40.78571428571428
"Graham, North Carolina",38.48571428571428
"Granville, North Carolina",41.25714285714286
"Greene, North Carolina",35.84285714285714
"Guilford, North Carolina",52.042857142857144
"Halifax, North Carolina",37.2
"Harnett, North Carolina",41.942857142857136
"Haywood, North Carolina",47.24285714285714
"Henderson, North Carolina",50.58571428571429
"Hertford, North Carolina",37.21428571428571
"Hoke, North Carolina",41.042857142857144
"Hyde, North Carolina",47.028571428571425
"Iredell, North Carolina",48.7
"Jackson, North Carolina",46.6
"Johnston, North Carolina",42.685714285714276
"Jones, North Carolina",43.57142857142857
"Lee, North Carolina",43.371428571428574
"Lenoir, North Carolina",38.31428571428571
"Lincoln, North Carolina",44.88571428571428
"Macon, North Carolina",47.214285714285715
"Madison, North Carolina",36.871428571428574
"Martin, North Carolina",36.371428571428574
"McDowell, North Carolina",37.028571428571425
"Mecklenburg, North Carolina",58.185714285714276
"Mitchell, North Carolina",35.4
"Montgomery, North Carolina",36.41428571428572
"Moore, North Carolina",52.271428571428565
"Nash, North Carolina",43.58571428571428
"New Hanover, North Carolina",60.528571428571425
"Northampton, North Carolina",39.67142857142857
"Onslow, North Carolina",48.714285714285715
"Orange, North Carolina",63.07142857142857
"Pamlico, North Carolina",46.371428571428574
"Pasquotank, North Carolina",43.75714285714286
"Pender, North Carolina",47.800000000000004
"Perquimans, North Carolina",44.785714285714285
"Person, North Carolina",44.48571428571428
"Pitt, North Carolina",47.38571428571429
"Polk, North Carolina",46.457142857142856
"Randolph, North Carolina",39.58571428571428
"Richmond, North Carolina",35.81428571428571
"Robeson, North Carolina",31.342857142857145
"Rockingham, North Carolina",39.60000000000001
"Rowan, North Carolina",42.34285714285715
"Rutherford, North Carolina",35.75714285714285
"Sampson, North Carolina",33.614285714285714
"Scotland, North Carolina",37.08571428571429
"Stanly, North Carolina",39.314285714285724
"Stokes, North Carolina",40.25714285714286
"Surry, North Carolina",34.3
"Swain, North Carolina",42.41428571428571
"Transylvania, North Carolina",49.18571428571429
"Tyrrell, North Carolina",36.87142857142857
"Union, North Carolina",49.32857142857143
"Vance, North Carolina",36.81428571428571
"Wake, North Carolina",60.51428571428572
"Warren, North Carolina",38.628571428571426
"Washington, North Carolina",35.57142857142857
"Watauga, North Carolina",50.542857142857144
"Wayne, North Carolina",39.028571428571425
"Wilkes, North Carolina",31.357142857142858
"Wilson, North Carolina",40.385714285714286
"Yadkin, North Carolina",35.61428571428571
"Yancey, North Carolina",37.98571428571428
"Adams, North Dakota",65.88571428571429
"Barnes, North Dakota",66.95714285714286
"Benson, North Dakota",50.87142857142857
"Billings, North Dakota",62.58571428571428
"Bottineau, North Dakota",63.08571428571429
"Bowman, North Dakota",70.14285714285715
"Burke, North Dakota",66.02857142857142
"Burleigh, North Dakota",67.0
"Cass, North Dakota",68.17142857142856
"Cavalier, North Dakota",69.14285714285715
"Dickey, North Dakota",60.01428571428572
"Divide, North Dakota",62.67142857142858
"Dunn, North Dakota",65.61428571428571
"Eddy, North Dakota",61.557142857142864
"Emmons, North Dakota",64.01428571428572
"Foster, North Dakota",63.05714285714286
"Golden Valley, North Dakota",63.17142857142857
"Grand Forks, North Dakota",64.87142857142858
"Grant, North Dakota",60.74285714285715
"Griggs, North Dakota",62.51428571428571
"Hettinger, North Dakota",67.05714285714286
"Kidder, North Dakota",61.6
"LaMoure, North Dakota",67.47142857142858
"Logan, North Dakota",65.87142857142858
"McHenry, North Dakota",60.528571428571425
"McIntosh, North Dakota",63.385714285714286
"McKenzie, North Dakota",56.442857142857136
"McLean, North Dakota",63.642857142857146
"Mercer, North Dakota",64.5
"Morton, North Dakota",67.14285714285715
"Mountrail, North Dakota",55.214285714285715
"Nelson, North Dakota",67.45714285714286
"Oliver, North Dakota",61.98571428571429
"Pembina, North Dakota",63.62857142857143
"Pierce, North Dakota",64.15714285714286
"Ramsey, North Dakota",64.91428571428573
"Ransom, North Dakota",65.81428571428572
"Renville, North Dakota",67.52857142857144
"Richland, North Dakota",67.17142857142856
"Rolette, North Dakota",48.4
"Sargent, North Dakota",68.27142857142856
"Sheridan, North Dakota",55.728571428571435
"Sioux, North Dakota",38.07142857142857
"Slope, North Dakota",56.771428571428565
"Stark, North Dakota",67.08571428571427
"Steele, North Dakota",69.3
"Stutsman, North Dakota",62.51428571428572
"Towner, North Dakota",64.17142857142858
"Traill, North Dakota",68.27142857142856
"Walsh, North Dakota",66.0142857142857
"Ward, North Dakota",63.3
"Wells, North Dakota",59.542857142857144
"Williams, North Dakota",62.142857142857146
"Adams, Ohio",36.92857142857143
"Allen, Ohio",54.085714285714275
"Ashland, Ohio",50.300000000000004
"Ashtabula, Ohio",52.60000000000001
"Athens, Ohio",48.84285714285715
"Auglaize, Ohio",54.614285714285714
"Belmont, Ohio",51.271428571428565
"Brown, Ohio",44.00000000000001
"Butler, Ohio",55.91428571428572
"Carroll, Ohio",49.271428571428565
"Champaign, Ohio",49.34285714285715
"Clark, Ohio",50.699999999999996
"Clermont, Ohio",56.67142857142857
"Clinton, Ohio",46.62857142857143
"Columbiana, Ohio",49.58571428571429
"Coshocton, Ohio",47.18571428571429
"Crawford, Ohio",49.4
"Cuyahoga, Ohio",61.285714285714285
"Darke, Ohio",50.857142857142854
"Defiance, Ohio",53.72857142857142
"Delaware, Ohio",63.91428571428571
"Erie, Ohio",63.47142857142857
"Fairfield, Ohio",54.51428571428572
"Fayette, Ohio",46.88571428571429
"Franklin, Ohio",58.88571428571429
"Fulton, Ohio",54.12857142857143
"Gallia, Ohio",42.08571428571429
"Geauga, Ohio",64.95714285714287
"Greene, Ohio",56.35714285714287
"Guernsey, Ohio",47.028571428571425
"Hamilton, Ohio",62.24285714285714
"Hancock, Ohio",55.871428571428574
"Hardin, Ohio",47.67142857142858
"Harrison, Ohio",48.51428571428571
"Henry, Ohio",51.74285714285714
"Highland, Ohio",41.614285714285714
"Hocking, Ohio",46.699999999999996
"Holmes, Ohio",41.971428571428575
"Huron, Ohio",55.61428571428571
"Jackson, Ohio",39.54285714285714
"Jefferson, Ohio",52.24285714285714
"Knox, Ohio",51.14285714285715
"Lake, Ohio",64.78571428571429
"Lawrence, Ohio",42.09999999999999
"Licking, Ohio",54.08571428571429
"Logan, Ohio",48.25714285714286
"Lorain, Ohio",62.82857142857143
"Lucas, Ohio",59.885714285714286
"Madison, Ohio",49.271428571428565
"Mahoning, Ohio",58.05714285714286
"Marion, Ohio",47.07142857142857
"Medina, Ohio",64.88571428571429
"Meigs, Ohio",40.714285714285715
"Mercer, Ohio",63.385714285714286
"Miami, Ohio",53.94285714285714
"Monroe, Ohio",42.82857142857143
"Montgomery, Ohio",54.728571428571435
"Morgan, Ohio",43.82857142857143
"Morrow, Ohio",48.01428571428572
"Muskingum, Ohio",48.17142857142857
"Noble, Ohio",46.300000000000004
"Ottawa, Ohio",61.05714285714286
"Paulding, Ohio",53.3
"Perry, Ohio",47.385714285714286
"Pickaway, Ohio",47.51428571428571
"Pike, Ohio",39.285714285714285
"Portage, Ohio",60.25714285714286
"Preble, Ohio",48.028571428571425
"Putnam, Ohio",63.714285714285715
"Richland, Ohio",50.771428571428565
"Ross, Ohio",45.24285714285714
"Sandusky, Ohio",59.0
"Scioto, Ohio",40.67142857142857
"Seneca, Ohio",59.72857142857142
"Shelby, Ohio",54.9
"Stark, Ohio",55.24285714285714
"Summit, Ohio",61.5
"Trumbull, Ohio",55.91428571428571
"Tuscarawas, Ohio",51.628571428571426
"Union, Ohio",53.82857142857143
"Van Wert, Ohio",52.22857142857142
"Vinton, Ohio",40.4
"Warren, Ohio",60.4
"Washington, Ohio",49.5
"Wayne, Ohio",52.67142857142858
"Williams, Ohio",50.528571428571425
"Wood, Ohio",60.34285714285714
"Wyandot, Ohio",53.385714285714286
"Adair, Oklahoma",34.07142857142857
"Alfalfa, Oklahoma",52.15714285714285
"Atoka, Oklahoma",31.757142857142856
"Beaver, Oklahoma",45.92857142857143
"Beckham, Oklahoma",42.01428571428572
"Blaine, Oklahoma",44.22857142857142
"Bryan, Oklahoma",38.68571428571429
"Caddo, Oklahoma",35.92857142857143
"Canadian, Oklahoma",50.28571428571428
"Carter, Oklahoma",43.214285714285715
"Cherokee, Oklahoma",42.15714285714286
"Choctaw, Oklahoma",30.571428571428573
"Cimarron, Oklahoma",44.64285714285715
"Cleveland, Oklahoma",51.60000000000001
"Coal, Oklahoma",36.10000000000001
"Comanche, Oklahoma",48.32857142857143
"Cotton, Oklahoma",37.15714285714286
"Craig, Oklahoma",39.214285714285715
"Creek, Oklahoma",42.01428571428571
"Custer, Oklahoma",44.57142857142858
"Delaware, Oklahoma",41.68571428571429
"Dewey, Oklahoma",41.471428571428575
"Ellis, Oklahoma",45.614285714285714
"Garfield, Oklahoma",48.457142857142856
"Garvin, Oklahoma",37.214285714285715
"Grady, Oklahoma",43.300000000000004
"Grant, Oklahoma",54.47142857142858
"Greer, Oklahoma",36.65714285714285
"Harmon, Oklahoma",26.657142857142855
"Harper, Oklahoma",42.51428571428571
"Haskell, Oklahoma",34.38571428571429
"Hughes, Oklahoma",37.857142857142854
"Jackson, Oklahoma",46.199999999999996
"Jefferson, Oklahoma",33.08571428571428
"Johnston, Oklahoma",35.042857142857144
"Kay, Oklahoma",50.07142857142858
"Kingfisher, Oklahoma",48.385714285714286
"Kiowa, Oklahoma",38.371428571428574
"Latimer, Oklahoma",35.02857142857143
"Le Flore, Oklahoma",35.18571428571428
"Lincoln, Oklahoma",40.67142857142857
"Logan, Oklahoma",47.271428571428565
"Love, Oklahoma",36.25714285714285
"Major, Oklahoma",40.37142857142857
"Marshall, Oklahoma",41.714285714285715
"Mayes, Oklahoma",39.32857142857142
"McClain, Oklahoma",43.54285714285714
"McCurtain, Oklahoma",37.47142857142857
"McIntosh, Oklahoma",42.25714285714286
"Murray, Oklahoma",42.0
"Muskogee, Oklahoma",40.01428571428571
"Noble, Oklahoma",49.15714285714285
"Nowata, Oklahoma",43.07142857142857
"Okfuskee, Oklahoma",36.91428571428571
"Oklahoma, Oklahoma",51.48571428571428
"Okmulgee, Oklahoma",38.48571428571429
"Osage, Oklahoma",45.65714285714286
"Ottawa, Oklahoma",40.24285714285715
"Pawnee, Oklahoma",39.91428571428572
"Payne, Oklahoma",49.471428571428575
"Pittsburg, Oklahoma",38.771428571428565
"Pontotoc, Oklahoma",41.32857142857143
"Pottawatomie, Oklahoma",40.24285714285714
"Pushmataha, Oklahoma",33.45714285714286
"Roger Mills, Oklahoma",38.92857142857143
"Rogers, Oklahoma",47.042857142857144
"Seminole, Oklahoma",37.32857142857142
"Sequoyah, Oklahoma",39.785714285714285
"Stephens, Oklahoma",41.114285714285714
"Texas, Oklahoma",45.27142857142858
"Tillman, Oklahoma",34.48571428571428
"Tulsa, Oklahoma",51.71428571428571
"Wagoner, Oklahoma",48.91428571428572
"Washington, Oklahoma",44.871428571428574
"Washita, Oklahoma",37.68571428571429
"Woods, Oklahoma",52.699999999999996
"Woodward, Oklahoma",47.542857142857144
"Baker, Oregon",56.128571428571426
"Benton, Oregon",66.3
"Clackamas, Oregon",63.35714285714287
"Clatsop, Oregon",63.92857142857143
"Columbia, Oregon",60.028571428571425
"Coos, Oregon",56.214285714285715
"Crook, Oregon",56.971428571428575
"Curry, Oregon",61.25714285714286
"Deschutes, Oregon",65.78571428571429
"Douglas, Oregon",54.699999999999996
"Gilliam, Oregon",67.25714285714285
"Grant, Oregon",57.91428571428572
"Harney, Oregon",54.71428571428572
"Hood River, Oregon",58.557142857142864
"Jackson, Oregon",59.07142857142857
"Jefferson, Oregon",51.25714285714285
"Josephine, Oregon",56.58571428571429
"Klamath, Oregon",57.10000000000001
"Lake, Oregon",59.60000000000001
"Lane, Oregon",61.34285714285714
"Lincoln, Oregon",61.528571428571425
"Linn, Oregon",56.114285714285714
"Malheur, Oregon",42.199999999999996
"Marion, Oregon",56.0
"Morrow, Oregon",51.74285714285713
"Multnomah, Oregon",64.48571428571428
"Polk, Oregon",58.35714285714287
"Sherman, Oregon",63.942857142857136
"Tillamook, Oregon",60.28571428571428
"Umatilla, Oregon",52.300000000000004
"Union, Oregon",55.25714285714286
"Wallowa, Oregon",59.65714285714285
"Wasco, Oregon",57.199999999999996
"Washington, Oregon",62.41428571428572
"Wheeler, Oregon",60.17142857142857
"Yamhill, Oregon",56.48571428571428
"Adams, Pennsylvania",54.95714285714286
"Allegheny, Pennsylvania",65.57142857142856
"Armstrong, Pennsylvania",53.79999999999999
"Beaver, Pennsylvania",58.51428571428571
"Bedford, Pennsylvania",47.1
"Berks, Pennsylvania",57.85714285714285
"Blair, Pennsylvania",54.642857142857146
"Bradford, Pennsylvania",55.12857142857143
"Bucks, Pennsylvania",66.57142857142857
"Butler, Pennsylvania",60.17142857142858
"Cambria, Pennsylvania",58.357142857142854
"Cameron, Pennsylvania",52.44285714285714
"Carbon, Pennsylvania",59.82857142857142
"Centre, Pennsylvania",61.57142857142857
"Chester, Pennsylvania",67.62857142857142
"Clarion, Pennsylvania",54.471428571428575
"Clearfield, Pennsylvania",53.68571428571429
"Clinton, Pennsylvania",55.128571428571426
"Columbia, Pennsylvania",56.61428571428571
"Crawford, Pennsylvania",54.98571428571428
"Cumberland, Pennsylvania",60.54285714285714
"Dauphin, Pennsylvania",57.64285714285715
"Delaware, Pennsylvania",65.18571428571428
"Elk, Pennsylvania",62.442857142857136
"Erie, Pennsylvania",61.07142857142858
"Fayette, Pennsylvania",51.92857142857143
"Forest, Pennsylvania",53.08571428571428
"Franklin, Pennsylvania",52.5
"Fulton, Pennsylvania",50.214285714285715
"Greene, Pennsylvania",52.17142857142857
"Huntingdon, Pennsylvania",50.91428571428571
"Indiana, Pennsylvania",54.65714285714286
"Jefferson, Pennsylvania",53.17142857142857
"Juniata, Pennsylvania",48.271428571428565
"Lackawanna, Pennsylvania",63.24285714285713
"Lancaster, Pennsylvania",53.17142857142857
"Lawrence, Pennsylvania",53.714285714285715
"Lebanon, Pennsylvania",55.84285714285715
"Lehigh, Pennsylvania",59.15714285714285
"Luzerne, Pennsylvania",61.87142857142857
"Lycoming, Pennsylvania",56.34285714285714
"McKean, Pennsylvania",55.18571428571429
"Mercer, Pennsylvania",55.10000000000001
"Mifflin, Pennsylvania",45.3
"Monroe, Pennsylvania",59.371428571428574
"Montgomery, Pennsylvania",66.74285714285715
"Montour, Pennsylvania",60.01428571428572
"Northampton, Pennsylvania",61.542857142857144
"Northumberland, Pennsylvania",54.0
"Perry, Pennsylvania",53.457142857142856
"Philadelphia, Pennsylvania",54.614285714285714
"Pike, Pennsylvania",64.44285714285715
"Potter, Pennsylvania",53.285714285714285
"Schuylkill, Pennsylvania",57.142857142857146
"Snyder, Pennsylvania",52.442857142857136
"Somerset, Pennsylvania",49.48571428571428
"Sullivan, Pennsylvania",58.457142857142856
