,county,simazine
1548,"Marshall, West Virginia",0.0
1549,"Martin county, Florida",0.0
1550,"Martin, Florida",0.0
1551,"Martin, Indiana",0.0
1552,"Martin, Kentucky",0.0
1553,"Martin, Minnesota",0.0
1554,"Martin, North Carolina",0.0
1555,"Martin, Texas",0.0
1556,"Martinsville, Virginia",0.0
1557,"Mason, Illinois",0.0
1558,"Mason, Kentucky",0.0
1559,"Mason, Michigan",0.0
1560,"Mason, Texas",0.0
1561,"Mason, Washington",0.0
1562,"Mason, West Virginia",0.0
1563,"Massac, Illinois",0.0
1564,"Matagorda, Texas",0.0
1565,"Maui, Hawaii",0.0
1566,"Maverick, Texas",0.0
1567,"Mayes, Oklahoma",0.0
1568,"Mcclain, Oklahoma",0.0
1569,"Mccone, Montana",0.0
1570,"Mccook, South Dakota",0.0
1571,"Mccormick, South Carolina",0.0
1572,"Mccracken, Kentucky",0.004285714285714286
1573,"Mccreary, Kentucky",0.0
1574,"Mcculloch, Texas",0.0
1575,"Mcdonald, Missouri",0.0
1576,"Mcdonough, Illinois",0.0
1577,"Mcdowell, North Carolina",0.0
1578,"Mcdowell, West Virginia",0.0
1579,"Mchenry, Illinois",0.0
1580,"Mchenry, North Dakota",0.0
1581,"Mcintosh, North Dakota",0.0
1582,"Mcintosh, Oklahoma",0.0
1583,"Mckean county, Pennsylvania",0.0
1584,"Mckean, Pennsylvania",0.0
1585,"Mckenzie, North Dakota",0.0
1586,"Mckinley, New Mexico",0.0
1587,"Mclean, Illinois",0.006533333333333333
1588,"Mclean, Kentucky",0.05472222222222223
1589,"Mclean, North Dakota",0.0
1590,"Mclennan, Texas",0.0
1591,"Mcleod, Minnesota",0.0
1592,"Mcmullen, Texas",0.0
1593,"Mcpherson, Nebraska",0.0
1594,"Meade, Kentucky",0.0
1595,"Meade, South Dakota",0.0
1596,"Meagher, Montana",0.0
1597,"Mecklenburg, North Carolina",0.0
1598,"Mecklenburg, Virginia",0.0
1599,"Mecosta, Michigan",0.0
1600,"Medina, Ohio",0.0
1601,"Medina, Texas",0.0
1602,"Meeker, Minnesota",0.0
1603,"Meigs, Ohio",0.0
1604,"Menard, Illinois",0.0
1605,"Menard, Texas",0.0
1606,"Mendocino, California",0.0
1607,"Menifee, Kentucky",0.0
1608,"Menominee, Michigan",0.0
1609,"Merced, California",0.0
1610,"Mercer county, Pennsylvania",0.05888888888888889
1611,"Mercer, Illinois",0.0
1612,"Mercer, Kentucky",0.0071333333333333335
1613,"Mercer, Missouri",0.0
1614,"Mercer, New Jersey",0.0
1615,"Mercer, North Dakota",0.0
1616,"Mercer, Ohio",0.06779661016949153
1617,"Mercer, Pennsylvania",0.0
1618,"Mercer, West Virginia",0.0
1619,"Merrick, Nebraska",0.0
1620,"Merrimack, New Hampshire",0.0
1621,"Miami, Indiana",0.0
1622,"Miami, Kansas",0.0
1623,"Miami, Ohio",0.07361702127659574
1624,"Miami-dade, Florida",0.0
1625,"Middlesex, Connecticut",0.0
1626,"Middlesex, Massachusetts",0.0
1627,"Middlesex, New Jersey",0.0
1628,"Midland, Michigan",0.0
1629,"Midland, Texas",0.0
1630,"Mifflin county, Pennsylvania",0.0
1631,"Mifflin, Pennsylvania",0.0
1632,"Milam, Texas",0.006923076923076922
1633,"Millard, Utah",0.0
1634,"Mille lacs county, Minnesota",0.0
1635,"Mille lacs, Minnesota",0.0
1636,"Miller, Arkansas",0.0
1637,"Miller, Missouri",0.0
1638,"Mills, Iowa",0.0
1639,"Mills, Texas",0.0
1640,"Milwaukee, Wisconsin",0.0
1641,"Miner, South Dakota",0.0
1642,"Mineral, Montana",0.0
1643,"Mineral, Nevada",0.0
1644,"Mineral, West Virginia",0.0
1645,"Mingo, West Virginia",0.0
1646,"Minidoka, Idaho",0.0
1647,"Minnehaha, South Dakota",0.0
1648,"Missaukee, Michigan",0.0
1649,"Mississippi, Arkansas",0.0
1650,"Mississippi, Missouri",0.0
1651,"Missoula, Montana",0.0
1652,"Mitchell, Iowa",0.0
1653,"Mitchell, Kansas",0.0
1654,"Mitchell, North Carolina",0.0
1655,"Mitchell, Texas",0.0
1656,"Mobile, Alabama",0.0
1657,"Modoc, California",0.0
1658,"Mohave, Arizona",0.0
1659,"Moniteau, Missouri",0.0
1660,"Monmouth, New Jersey",0.0
1661,"Mono, California",0.0
1662,"Monona, Iowa",0.0
1663,"Monongalia, West Virginia",0.0
1664,"Monroe county, Pennsylvania",0.0
1665,"Monroe, Alabama",0.0
1666,"Monroe, Arkansas",0.0
1667,"Monroe, Florida",0.0
1668,"Monroe, Illinois",0.0
1669,"Monroe, Indiana",0.0
1670,"Monroe, Kentucky",0.0
1671,"Monroe, Michigan",0.0
1672,"Monroe, Missouri",0.012115384615384615
1673,"Monroe, New York",0.0
1674,"Monroe, Ohio",0.03636363636363637
1675,"Monroe, Pennsylvania",0.0
1676,"Monroe, West Virginia",0.0
1677,"Monroe, Wisconsin",0.0
1678,"Montague, Texas",0.0
1679,"Montcalm, Michigan",0.0
1680,"Monterey, California",0.0
1681,"Montgomery county, Pennsylvania",0.0
1682,"Montgomery, Alabama",0.0
1683,"Montgomery, Arkansas",0.0
1684,"Montgomery, Illinois",0.09784313725490197
1685,"Montgomery, Indiana",0.0
1686,"Montgomery, Iowa",0.0
1687,"Montgomery, Kansas",0.0
1688,"Montgomery, Kentucky",0.0
1689,"Montgomery, Maryland",0.0027152317880794704
1690,"Montgomery, Missouri",0.0
1691,"Montgomery, New York",0.0
1692,"Montgomery, North Carolina",0.0
1693,"Montgomery, Ohio",0.0
1694,"Montgomery, Pennsylvania",0.0
1695,"Montgomery, Texas",0.0
1696,"Montgomery, Virginia",0.0
1697,"Montmorency, Michigan",0.0
1698,"Montour, Pennsylvania",0.0
1699,"Moody, South Dakota",0.0
1700,"Moore county, Texas",0.0
1701,"Moore, North Carolina",0.0
1702,"Moore, Texas",0.0
1703,"Mora, New Mexico",0.0
1704,"Morehouse, Louisiana",0.0
1705,"Morgan, Alabama",0.0
1706,"Morgan, Illinois",0.0
1707,"Morgan, Indiana",0.0
1708,"Morgan, Kentucky",0.0
1709,"Morgan, Missouri",0.0
1710,"Morgan, Ohio",0.0
1711,"Morgan, Utah",0.0
1712,"Morgan, West Virginia",0.0
1713,"Morrill, Nebraska",0.0
1714,"Morris, Kansas",0.0
1715,"Morris, New Jersey",0.0
1716,"Morris, Texas",0.0
1717,"Morrison, Minnesota",0.0
1718,"Morrow, Ohio",0.0
1719,"Morrow, Oregon",0.0
1720,"Morton, North Dakota",0.0
1721,"Motley, Texas",0.0
1722,"Moultrie, Illinois",0.0
1723,"Mountrail, North Dakota",0.0
1724,"Mower, Minnesota",0.0
1725,"Muhlenberg, Kentucky",0.008823529411764706
1726,"Multnomah county, Oregon",0.0
1727,"Multnomah, Oregon",0.0
1728,"Murray, Minnesota",0.0
1729,"Muscatine, Iowa",0.0
1730,"Muskegon, Michigan",0.0
1731,"Muskingum, Ohio",0.0
1732,"Musselshell, Montana",0.0
1733,"Nacogdoches, Texas",0.0
1734,"Nance, Nebraska",0.0
1735,"Nantucket, Massachusetts",0.0
1736,"Napa, California",0.0
1737,"Nash, North Carolina",0.0006917293233082706
1738,"Nassau, Florida",0.0
1739,"Nassau, New York",0.0
1740,"Natchitoches, Louisiana",0.0
1741,"Natrona, Wyoming",0.0
1742,"Navajo, Arizona",0.0
1743,"Navarro, Texas",0.0
1744,"Nelson, Kentucky",0.06857142857142856
1745,"Nelson, North Dakota",0.0
1746,"Nelson, Virginia",0.0
1747,"Nemaha, Nebraska",0.0
1748,"Neosho, Kansas",0.0
1749,"Nevada county, Arkansas",0.0
1750,"Nevada, Arkansas",0.0
1751,"Nevada, California",0.0
1752,"New hanover, North Carolina",0.0
1753,"New haven, Connecticut",0.0
1754,"New london, Connecticut",0.0
1755,"New madrid, Missouri",0.0
1756,"Newaygo, Michigan",0.0
1757,"Newberry, South Carolina",0.0
1758,"Newport, Rhode Island",0.03827586206896552
1759,"Newton county, Arkansas",0.0
1760,"Newton, Arkansas",0.0
1761,"Newton, Indiana",0.0
1762,"Newton, Missouri",0.0
1763,"Newton, Texas",0.0
1764,"Nez perce, Idaho",0.0
1765,"Niagara, New York",0.0
1766,"Nicholas, Kentucky",0.0
1767,"Nicholas, West Virginia",0.0
1768,"Nicollet, Minnesota",0.0
1769,"Niobrara, Wyoming",0.0
1770,"Noble, Indiana",0.0
1771,"Noble, Ohio",0.0
1772,"Nobles, Minnesota",0.0
1773,"Nodaway, Missouri",0.045454545454545456
1774,"Nolan, Texas",0.0
1775,"Norfolk, Massachusetts",0.0013008130081300813
1776,"Norfolk, Virginia",0.0
1777,"North slope, Alaska",0.0
1778,"Northampton county, Pennsylvania",0.0
1779,"Northampton, North Carolina",0.0
1780,"Northampton, Pennsylvania",0.016
1781,"Northampton, Virginia",0.0
1782,"Northumberland, Pennsylvania",0.0
1783,"Northumberland, Virginia",0.0
1784,"Norton, Kansas",0.0
1785,"Nottoway, Virginia",0.0
1786,"Nowata, Oklahoma",0.0
1787,"Nuckolls, Nebraska",0.0
1788,"Nueces, Texas",0.0
1789,"Nye, Nevada",0.0
1790,"O'brien, Iowa",0.0
1791,"Oakland, Michigan",0.0
1792,"Obrien, Iowa",0.0
1793,"Ocean, New Jersey",0.0
1794,"Oceana, Michigan",0.0
1795,"Ochiltree, Texas",0.0
1796,"Oconee, South Carolina",0.0
1797,"Oconto, Wisconsin",0.0
1798,"Ogemaw, Michigan",0.0
1799,"Ogle, Illinois",0.0
1800,"Ohio, Indiana",0.0
1801,"Ohio, Kentucky",0.02259259259259259
1802,"Ohio, West Virginia",0.0
1803,"Okaloosa county, Florida",0.0
1804,"Okaloosa, Florida",0.0
1805,"Okanogan, Washington",0.0
1806,"Okeechobee, Florida",0.0
1807,"Oklahoma, Oklahoma",0.0
1808,"Okmulgee, Oklahoma",0.0
1809,"Oldham, Kentucky",0.0
1810,"Oldham, Texas",0.0
1811,"Olmsted, Minnesota",0.0
1812,"Oneida, Idaho",0.0
1813,"Oneida, New York",0.0
1814,"Oneida, Wisconsin",0.0
1815,"Onondaga, New York",0.0
1816,"Onslow, North Carolina",0.0
1817,"Ontario, New York",0.0
1818,"Ontonagon, Michigan",0.0
1819,"Orange, California",0.0
1820,"Orange, Florida",0.0
1821,"Orange, New York",0.0
1822,"Orange, North Carolina",0.0
1823,"Orange, Texas",0.0
1824,"Orange, Vermont",0.0
1825,"Orange, Virginia",0.0
1826,"Orangeburg, South Carolina",0.0
1827,"Oregon, Missouri",0.0
1828,"Orleans, Louisiana",0.07608695652173914
1829,"Orleans, New York",0.0
1830,"Orleans, Vermont",0.0
1831,"Osage, Kansas",0.0
1832,"Osage, Missouri",0.0
1833,"Osage, Oklahoma",0.0
1834,"Osceola, Florida",0.0
1835,"Osceola, Iowa",0.0
1836,"Osceola, Michigan",0.0
1837,"Oscoda, Michigan",0.0
1838,"Oswego, New York",0.0
1839,"Otero county, New Mexico",0.0
1840,"Otero, New Mexico",0.0
1841,"Otoe, Nebraska",0.0
1842,"Otsego, Michigan",0.0
1843,"Otsego, New York",0.0
1844,"Ottawa, Michigan",0.0
1845,"Ottawa, Ohio",0.0
1846,"Ottawa, Oklahoma",0.0
1847,"Otter tail, Minnesota",0.0
1848,"Ouachita, Arkansas",0.0
1849,"Ouachita, Louisiana",0.0
1850,"Outagamie, Wisconsin",0.0
1851,"Owen, Indiana",0.0
1852,"Owen, Kentucky",0.0
1853,"Owsley, Kentucky",0.0
1854,"Owyhee, Idaho",0.0
1855,"Oxford, Maine",0.0
1856,"Ozark, Missouri",0.0
1857,"Ozaukee, Wisconsin",0.0
1858,"Pacific, Washington",0.0
1859,"Page, Iowa",0.0
1860,"Page, Virginia",0.0
1861,"Palm beach, Florida",0.0
1862,"Palo alto, Iowa",0.0
1863,"Palo pinto, Texas",0.0
1864,"Pamlico, North Carolina",0.0
1865,"Panola, Texas",0.0
1866,"Park, Montana",0.0
1867,"Park, Wyoming",0.0
1868,"Parke, Indiana",0.0
1869,"Parker, Texas",0.0
1870,"Parmer, Texas",0.0
1871,"Pasco county, Florida",0.0
1872,"Pasco, Florida",0.0
1873,"Pasquotank, North Carolina",0.0
1874,"Passaic, New Jersey",0.0
1875,"Patrick, Virginia",0.0
1876,"Paulding, Ohio",0.005
1877,"Pawnee, Nebraska",0.0
1878,"Pawnee, Oklahoma",0.0
1879,"Payette, Idaho",0.0
1880,"Payne, Oklahoma",0.0
1881,"Pecos, Texas",0.0
1882,"Pembina, North Dakota",0.0
1883,"Pemiscot, Missouri",0.0
1884,"Pend oreille, Washington",0.0
1885,"Pender, North Carolina",0.0
1886,"Pendleton, Kentucky",0.0
1887,"Pendleton, West Virginia",0.0
1888,"Pennington, Minnesota",0.0
1889,"Pennington, South Dakota",0.0
1890,"Penobscot, Maine",0.0
1891,"Peoria, Illinois",0.0
1892,"Pepin, Wisconsin",0.0
1893,"Perkins, Nebraska",0.0
1894,"Perquimans, North Carolina",0.0
1895,"Perry county, Pennsylvania",0.0
1896,"Perry, Alabama",0.0
1897,"Perry, Arkansas",0.0
1898,"Perry, Illinois",0.0
1899,"Perry, Indiana",0.0
1900,"Perry, Kentucky",0.0
1901,"Perry, Missouri",0.0
1902,"Perry, Ohio",0.0
1903,"Perry, Pennsylvania",0.0
1904,"Pershing, Nevada",0.0
1905,"Person, North Carolina",0.0
1906,"Petroleum, Montana",0.0
1907,"Pettis, Missouri",0.0
1908,"Phelps, Missouri",0.0
1909,"Phelps, Nebraska",0.0
1910,"Philadelphia, Pennsylvania",0.01922222222222222
1911,"Phillips, Arkansas",0.0
1912,"Phillips, Kansas",0.0
1913,"Phillips, Montana",0.0
1914,"Piatt, Illinois",0.0
1915,"Pickaway, Ohio",0.0
1916,"Pickens, Alabama",0.0
1917,"Pickens, South Carolina",0.0
1918,"Pierce county, Washington",0.0
1919,"Pierce, Nebraska",0.0
1920,"Pierce, North Dakota",0.0
1921,"Pierce, Washington",0.0
1922,"Pierce, Wisconsin",0.0
1923,"Pike, Alabama",0.0
1924,"Pike, Arkansas",0.0
1925,"Pike, Illinois",0.0
1926,"Pike, Indiana",0.0
1927,"Pike, Kentucky",0.0
1928,"Pike, Missouri",0.004807692307692308
1929,"Pike, Ohio",0.004375
1930,"Pike, Pennsylvania",0.0
1931,"Pima, Arizona",0.0006191950464396286
1932,"Pinal, Arizona",0.0
1933,"Pine, Minnesota",0.0
1934,"Pinellas, Florida",0.0
1935,"Pipestone, Minnesota",0.0
1936,"Piscataquis, Maine",0.0
1937,"Pitt, North Carolina",0.0
1938,"Pittsburg, Oklahoma",0.0
1939,"Pittsylvania, Virginia",0.0
1940,"Piute, Utah",0.0
1941,"Placer, California",0.0
1942,"Plaquemines, Louisiana",0.031578947368421054
1943,"Platte, Missouri",0.0
1944,"Platte, Nebraska",0.0
1945,"Platte, Wyoming",0.0
1946,"Pleasants, West Virginia",0.0
1947,"Plumas, California",0.0
1948,"Plymouth, Iowa",0.0
1949,"Plymouth, Massachusetts",0.0
1950,"Pocahontas, Iowa",0.0
1951,"Pocahontas, West Virginia",0.0
1952,"Poinsett, Arkansas",0.0
1953,"Pointe coupee parish, Louisiana",0.0
1954,"Pointe coupee, Louisiana",0.0
1955,"Polk, Arkansas",0.0
1956,"Polk, Florida",0.002600780234070221
1957,"Polk, Iowa",0.0
1958,"Polk, Minnesota",0.0
1959,"Polk, Missouri",0.0
1960,"Polk, Nebraska",0.0
1961,"Polk, North Carolina",0.0
1962,"Polk, Oregon",0.0
1963,"Polk, Texas",0.012989690721649485
1964,"Polk, Wisconsin",0.0
1965,"Pondera, Montana",0.0
1966,"Pontotoc, Oklahoma",0.0
1967,"Pope, Arkansas",0.0
1968,"Pope, Illinois",0.0
1969,"Pope, Minnesota",0.0
1970,"Portage county, Wisconsin",0.0
1971,"Portage, Ohio",0.0
1972,"Portage, Wisconsin",0.0
1973,"Porter, Indiana",0.0
1974,"Portsmouth, Virginia",0.0
1975,"Posey, Indiana",0.0
1976,"Pottawatomie, Oklahoma",0.0
1977,"Pottawattamie, Iowa",0.0
1978,"Potter, Pennsylvania",0.0
1979,"Potter, Texas",0.0
1980,"Powder river, Montana",0.0
1981,"Powell, Kentucky",0.0
1982,"Powell, Montana",0.0
1983,"Power, Idaho",0.0
1984,"Poweshiek, Iowa",0.0
1985,"Prairie, Arkansas",0.0
1986,"Prairie, Montana",0.0
1987,"Preble, Ohio",0.0
1988,"Presidio, Texas",0.0
1989,"Presque isle, Michigan",0.0
1990,"Preston, West Virginia",0.0
1991,"Price, Wisconsin",0.0
1992,"Prince george's, Maryland",0.0
1993,"Prince george, Virginia",0.0
1994,"Prince georges, Maryland",0.0
1995,"Prince william, Virginia",0.0
1996,"Providence, Rhode Island",0.0
1997,"Pulaski, Arkansas",0.0
1998,"Pulaski, Illinois",0.0
1999,"Pulaski, Indiana",0.0
2000,"Pulaski, Kentucky",0.0
2001,"Pulaski, Missouri",0.0
2002,"Pulaski, Virginia",0.0
2003,"Putnam county, Indiana",0.0
2004,"Putnam, Florida",0.0
2005,"Putnam, Illinois",0.0
2006,"Putnam, Indiana",0.0
2007,"Putnam, Missouri",0.0
2008,"Putnam, New York",0.005917159763313609
2009,"Putnam, Ohio",0.0
2010,"Putnam, Tennessee",0.0
2011,"Putnam, West Virginia",0.0
2012,"Quay, New Mexico",0.0
2013,"Queen anne's, Maryland",0.0
2014,"Racine, Wisconsin",0.0
2015,"Radford, Virginia",0.0
2016,"Rains, Texas",0.0
2017,"Raleigh, West Virginia",0.0
2018,"Ramsey, Minnesota",0.0
2019,"Ramsey, North Dakota",0.0
2020,"Randall, Texas",0.0
2021,"Randolph, Alabama",0.0
2022,"Randolph, Arkansas",0.0
2023,"Randolph, Illinois",0.25975919295774647
2024,"Randolph, Indiana",0.0
2025,"Randolph, Missouri",0.0
2026,"Randolph, North Carolina",0.0
2027,"Randolph, West Virginia",0.0
2028,"Ransom, North Dakota",0.0
2029,"Rapides, Louisiana",0.0
2030,"Ravalli, Montana",0.0
2031,"Ray, Missouri",0.0
2032,"Reagan, Texas",0.0
2033,"Real, Texas",0.0
2034,"Red lake, Minnesota",0.0
2035,"Red river, Louisiana",0.0
2036,"Red river, Texas",0.0
2037,"Red willow, Nebraska",0.0
2038,"Redwood, Minnesota",0.0
2039,"Reeves, Texas",0.0
2040,"Refugio, Texas",0.0
2041,"Rensselaer, New York",0.0
2042,"Renville, Minnesota",0.0
2043,"Reynolds, Missouri",0.0
2044,"Rice, Minnesota",0.0
2045,"Rich, Utah",0.0
2046,"Richardson, Nebraska",0.0
2047,"Richland, Illinois",0.0
2048,"Richland, Louisiana",0.0
2049,"Richland, Montana",0.0
2050,"Richland, North Dakota",0.0
2051,"Richland, Ohio",0.0015246636771300448
2052,"Richland, South Carolina",0.0
2053,"Richland, Wisconsin",0.0
2054,"Richmond, North Carolina",0.010152173913043478
2055,"Richmond, Virginia",0.0
2056,"Riley, Kansas",0.0
2057,"Rio arriba, New Mexico",0.0
2058,"Ripley, Indiana",0.0
2059,"Ripley, Missouri",0.0
2060,"Ritchie, West Virginia",0.0
2061,"Riverside, California",0.0022620790629575404
2062,"Roane, West Virginia",0.0
2063,"Roanoke, Virginia",0.0
2064,"Roberts, South Dakota",0.0
2065,"Roberts, Texas",0.0
2066,"Robertson, Tennessee",0.01681818181818182
2067,"Robertson, Texas",0.0
2068,"Robeson, North Carolina",0.0
2069,"Rock island, Illinois",0.0
2070,"Rock, Minnesota",0.0
2071,"Rock, Nebraska",0.0
2072,"Rock, Wisconsin",0.0
2073,"Rockbridge, Virginia",0.0
2074,"Rockcastle, Kentucky",0.0
2075,"Rockingham, New Hampshire",0.0
2076,"Rockingham, North Carolina",0.0
2077,"Rockingham, Virginia",0.0
2078,"Rockland, New York",0.0
2079,"Roger mills, Oklahoma",0.0
2080,"Rolette, North Dakota",0.0
2081,"Roosevelt, Montana",0.0
2082,"Roosevelt, New Mexico",0.0
2083,"Roscommon, Michigan",0.0
2084,"Roseau, Minnesota",0.0
2085,"Rosebud, Montana",0.0
2086,"Ross, Ohio",0.0
2087,"Rowan county, North Carolina",0.0
2088,"Rowan, Kentucky",0.0
2089,"Rowan, North Carolina",0.004301675977653631
2090,"Runnels, Texas",0.0
2091,"Rush, Indiana",0.0
2092,"Rusk, Texas",0.0
2093,"Rusk, Wisconsin",0.0
2094,"Russell, Alabama",0.0
2095,"Russell, Kansas",0.0
2096,"Russell, Kentucky",0.0
2097,"Russell, Virginia",0.0
2098,"Rutherford, North Carolina",0.0
2099,"Rutland, Vermont",0.0
2100,"Sabine, Louisiana",0.0
2101,"Sabine, Texas",0.0
2102,"Sac, Iowa",0.0
2103,"Sacramento county, California",0.0
2104,"Sacramento, California",0.0
2105,"Sagadahoc, Maine",0.0
2106,"Saginaw, Michigan",0.0
2107,"Saint bernard, Louisiana",0.04
2108,"Saint charles, Missouri",0.0
2109,"Saint clair, Michigan",0.0
2110,"Saint francois, Missouri",0.0
2111,"Saint james, Louisiana",0.07444444444444444
2112,"Saint joseph, Michigan",0.0
2113,"Saint landry, Louisiana",0.0
2114,"Saint lawrence, New York",0.0
2115,"Saint louis, Minnesota",0.0
2116,"Saint louis, Missouri",0.0
2117,"Saint marys, Maryland",0.0
2118,"Saint tammany, Louisiana",0.0
2119,"Salem, New Jersey",0.0
2120,"Salem, Virginia",0.0
2121,"Saline county, Arkansas",0.0
2122,"Saline, Arkansas",0.0
2123,"Saline, Illinois",0.0
2124,"Saline, Kansas",0.0
2125,"Saline, Missouri",0.0
2126,"Saline, Nebraska",0.0
2127,"Salt lake, Utah",0.0
2128,"Saluda, South Carolina",0.0
2129,"Sampson, North Carolina",0.0
2130,"San augustine, Texas",0.0
2131,"San benito, California",0.0
2132,"San bernardino county, California",0.0
2133,"San bernardino, California",0.001904761904761905
2134,"San diego county, California",0.0
2135,"San diego, California",0.0
2136,"San francisco, California",0.0
2137,"San jacinto, Texas",0.027636363636363636
2138,"San joaquin, California",0.0
2139,"San juan, New Mexico",0.0
2140,"San juan, Utah",0.0
2141,"San juan, Washington",0.0
2142,"San luis obispo, California",0.0
2143,"San mateo, California",0.0
2144,"San miguel, New Mexico",0.0
2145,"San patricio, Texas",0.0
2146,"San saba, Texas",0.0
2147,"Sanborn, South Dakota",0.0
2148,"Sanders, Montana",0.0
2149,"Sandoval, New Mexico",0.0
2150,"Sandusky, Ohio",0.009054054054054054
2151,"Sangamon, Illinois",0.0617948717948718
2152,"Sanilac, Michigan",0.0
2153,"Sanpete, Utah",0.0
2154,"Santa barbara, California",0.0
2155,"Santa clara, California",0.0018346774193548387
2156,"Santa cruz, Arizona",0.0
2157,"Santa cruz, California",0.0
2158,"Santa fe, New Mexico",0.0
2159,"Santa rosa county, Florida",0.0
2160,"Santa rosa, Florida",0.0
2161,"Sarasota, Florida",0.0
2162,"Saratoga, New York",0.0
2163,"Sargent, North Dakota",0.0
2164,"Sarpy, Nebraska",0.0009528301886792453
2165,"Sauk, Wisconsin",0.0
2166,"Saunders, Nebraska",0.0
2167,"Sawyer, Wisconsin",0.0
2168,"Schenectady, New York",0.0
2169,"Schleicher, Texas",0.0
2170,"Schoharie, New York",0.0
2171,"Schoolcraft, Michigan",0.0
2172,"Schuyler, Illinois",0.0
2173,"Schuyler, New York",0.0
2174,"Schuylkill county, Pennsylvania",0.0
2175,"Schuylkill, Pennsylvania",0.0
2176,"Scioto, Ohio",0.0
2177,"Scotland, Missouri",0.0
2178,"Scotland, North Carolina",0.0
2179,"Scott, Arkansas",0.0
2180,"Scott, Illinois",0.0
2181,"Scott, Indiana",0.0
2182,"Scott, Iowa",0.0
2183,"Scott, Kentucky",0.0
2184,"Scott, Minnesota",0.0
2185,"Scott, Missouri",0.0
2186,"Scott, Virginia",0.0
2187,"Scotts bluff, Nebraska",0.0
2188,"Scurry, Texas",0.0
2189,"Searcy, Arkansas",0.0
2190,"Sebastian, Arkansas",0.001782608695652174
2191,"Sedgwick, Kansas",0.0
2192,"Seminole county, Florida",0.0
2193,"Seminole, Florida",0.0
2194,"Seneca, New York",0.0
2195,"Seneca, Ohio",0.024
2196,"Sevier, Arkansas",0.0
2197,"Sevier, Tennessee",0.0
2198,"Sevier, Utah",0.0
2199,"Seward, Nebraska",0.0
2200,"Shackelford, Texas",0.0
2201,"Shannon, Missouri",0.0
2202,"Shannon, South Dakota",0.0
2203,"Sharp county, Arkansas",0.0
2204,"Sharp, Arkansas",0.0
2205,"Shasta, California",0.0
2206,"Shawano, Wisconsin",0.0
2207,"Shawnee, Kansas",0.0
2208,"Sheboygan, Wisconsin",0.005263157894736842
2209,"Shelby, Alabama",0.0
2210,"Shelby, Illinois",0.0
2211,"Shelby, Indiana",0.0
2212,"Shelby, Iowa",0.0
2213,"Shelby, Kentucky",0.0157
2214,"Shelby, Missouri",0.0
2215,"Shelby, Ohio",0.0
2216,"Shelby, Tennessee",0.0
2217,"Shelby, Texas",0.0
2218,"Shenandoah, Virginia",0.0
2219,"Sherburne, Minnesota",0.0
2220,"Sheridan, Montana",0.0
2221,"Sheridan, Nebraska",0.0
2222,"Sheridan, North Dakota",0.0
2223,"Sheridan, Wyoming",0.0
2224,"Sherman, Nebraska",0.0
2225,"Sherman, Oregon",0.0
2226,"Sherman, Texas",0.0
2227,"Shiawassee, Michigan",0.0
2228,"Shoshone, Idaho",0.0
2229,"Sibley, Minnesota",0.0
2230,"Sierra, New Mexico",0.0
2231,"Silver bow, Montana",0.0
2232,"Silverbow, Montana",0.0
2233,"Simpson, Kentucky",0.013333333333333332
2234,"Sioux, Iowa",0.0
2235,"Sioux, Nebraska",0.0
2236,"Sioux, North Dakota",0.0
2237,"Siskiyou, California",0.0
2238,"Skagit, Washington",0.0
2239,"Skamania, Washington",0.0
2240,"Slope, North Dakota",0.0
2241,"Smith, Texas",0.0
2242,"Smyth, Virginia",0.0
2243,"Snohomish, Washington",0.0
2244,"Snyder county, Pennsylvania",0.0
2245,"Snyder, Pennsylvania",0.0
2246,"Socorro, New Mexico",0.0
2247,"Solano, California",0.0
2248,"Somerset county, Pennsylvania",0.0
2249,"Somerset, Maine",0.0
2250,"Somerset, Maryland",0.0
2251,"Somerset, New Jersey",0.0
2252,"Somerset, Pennsylvania",0.0
2253,"Somervell, Texas",0.0
2254,"Sonoma, California",0.0
2255,"Southampton, Virginia",0.0
2256,"Southeast fairbanks, Alaska",0.0
2257,"Spartanburg, South Carolina",0.0
2258,"Spencer, Indiana",0.0
2259,"Spink county, South Dakota",0.0
2260,"Spokane, Washington",0.0
2261,"Spotsylvania, Virginia",0.0
2262,"St clair, Alabama",0.0
2263,"St helena, Louisiana",0.0
2264,"St joseph, Indiana",0.0
2265,"St landry, Louisiana",0.0
2266,"St lawrence, New York",0.0
2267,"St louis, Missouri",0.0
2268,"St mary's, Maryland",0.0
2269,"St tammany, Louisiana",0.0
2270,"St. bernard, Louisiana",0.015
2271,"St. charles, Louisiana",0.025909090909090913
2272,"St. charles, Missouri",0.0
2273,"St. clair county, Missouri",0.0
2274,"St. clair, Alabama",0.0
2275,"St. clair, Illinois",0.24766715243902443
2276,"St. clair, Michigan",0.0
2277,"St. clair, Missouri",0.0
2278,"St. croix, Wisconsin",0.0
2279,"St. francis, Arkansas",0.0
2280,"St. francois, Missouri",0.0
2281,"St. helena, Louisiana",0.0
2282,"St. james, Louisiana",0.04
2283,"St. john the baptist parish, Louisiana",0.0
2284,"St. john the baptist, Louisiana",0.0295
2285,"St. johns, Florida",0.0
2286,"St. joseph county, Indiana",0.0
2287,"St. joseph, Indiana",0.0
2288,"St. joseph, Michigan",0.0
2289,"St. landry, Louisiana",0.0
2290,"St. lawrence, New York",0.0
2291,"St. louis city, Missouri",0.0
2292,"St. louis, Minnesota",0.0
