,county,nitrite
1428,"Mcleod, Minnesota",7.333333333333333
1429,"Mcminn, Tennessee",0.0
1430,"Mcmullen, Texas",0.0
1431,"Meade, Kentucky",0.0
1432,"Meade, South Dakota",50.29824561403509
1433,"Mecklenburg, North Carolina",0.0
1434,"Mecosta, Michigan",0.0
1435,"Medina, Ohio",2.577023498694517
1436,"Medina, Texas",0.0
1437,"Meeker, Minnesota",0.6666666666666666
1438,"Meigs, Ohio",0.0
1439,"Menard, Illinois",0.0
1440,"Menard, Texas",0.0
1441,"Mendocino, California",0.46808510638297873
1442,"Menifee, Kentucky",0.0
1443,"Menominee, Michigan",0.37735849056603776
1444,"Menominee, Wisconsin",116.42857142857143
1445,"Merced, California",2.1710669077757685
1446,"Mercer county, Pennsylvania",6.0
1447,"Mercer, Illinois",21.862068965517242
1448,"Mercer, Kentucky",0.0
1449,"Mercer, Missouri",250.0
1450,"Mercer, New Jersey",0.3106796116504854
1451,"Mercer, Ohio",0.171875
1452,"Mercer, Pennsylvania",1.4366863905325444
1453,"Mercer, West Virginia",3.638888888888889
1454,"Merrimack, New Hampshire",0.02834008097165992
1455,"Miami, Indiana",0.0
1456,"Miami, Ohio",2.135528330781011
1457,"Miami-dade, Florida",25.753579858379247
1458,"Middlesex county, Massachusetts",0.0
1459,"Middlesex, Connecticut",7.36463298379409
1460,"Middlesex, Massachusetts",8.629822866344606
1461,"Middlesex, New Jersey",0.0
1462,"Middlesex, Virginia",6.0
1463,"Midland, Michigan",0.0
1464,"Midland, Texas",0.10101010101010101
1465,"Mifflin, Pennsylvania",0.8333333333333334
1466,"Milam, Texas",121.0
1467,"Millard, Utah",80.0
1468,"Mille lacs county, Minnesota",0.0
1469,"Mille lacs, Minnesota",7.083333333333333
1470,"Miller, Arkansas",0.0
1471,"Miller, Missouri",710.2643171806168
1472,"Mills, Texas",0.0
1473,"Milwaukee, Wisconsin",1.1229508196721312
1474,"Miner, South Dakota",0.0
1475,"Mineral, Montana",0.7142857142857143
1476,"Mineral, Nevada",9.217391304347826
1477,"Mineral, West Virginia",0.0
1478,"Mingo, West Virginia",57.86666666666667
1479,"Minidoka, Idaho",19.11764705882353
1480,"Minnehaha, South Dakota",18.181818181818183
1481,"Missaukee, Michigan",1.1111111111111112
1482,"Mississippi, Arkansas",0.0
1483,"Mississippi, Missouri",143.1818181818182
1484,"Missoula, Montana",6.7265625
1485,"Mitchell, Iowa",0.0
1486,"Mitchell, North Carolina",0.0
1487,"Mitchell, Texas",0.0
1488,"Mobile, Alabama",0.9926470588235294
1489,"Modoc, California",6.779661016949152
1490,"Mohave, Arizona",6.452702702702703
1491,"Moniteau, Missouri",33.898305084745765
1492,"Monmouth, New Jersey",10.678899082568808
1493,"Mono, California",0.0
1494,"Monona, Iowa",23.695652173913043
1495,"Monongalia, West Virginia",0.0
1496,"Monroe county, Pennsylvania",0.0
1497,"Monroe, Alabama",0.32432432432432434
1498,"Monroe, Arkansas",341.15384615384613
1499,"Monroe, Florida",7.0588235294117645
1500,"Monroe, Illinois",6.76
1501,"Monroe, Kentucky",0.0
1502,"Monroe, Michigan",0.0
1503,"Monroe, Missouri",931.25
1504,"Monroe, New York",0.4346153846153846
1505,"Monroe, Ohio",0.0
1506,"Monroe, Pennsylvania",2.974114846771794
1507,"Monroe, Tennessee",0.0
1508,"Monroe, West Virginia",0.0
1509,"Monroe, Wisconsin",123.14102564102564
1510,"Montague, Texas",43.54545454545455
1511,"Montcalm, Michigan",0.5426356589147286
1512,"Monterey, California",1.9741383095499452
1513,"Montgomery county, Pennsylvania",0.0
1514,"Montgomery, Alabama",5.507246376811594
1515,"Montgomery, Arkansas",0.0
1516,"Montgomery, Illinois",0.0
1517,"Montgomery, Indiana",0.0
1518,"Montgomery, Iowa",0.0
1519,"Montgomery, Kentucky",0.0
1520,"Montgomery, Maryland",0.8717948717948718
1521,"Montgomery, Missouri",39.148936170212764
1522,"Montgomery, New York",0.0
1523,"Montgomery, North Carolina",20.8
1524,"Montgomery, Ohio",0.6434316353887399
1525,"Montgomery, Pennsylvania",1.740764331210191
1526,"Montgomery, Texas",0.1342281879194631
1527,"Montgomery, Virginia",90.0
1528,"Montmorency, Michigan",2.9411764705882355
1529,"Montour, Pennsylvania",1.074766355140187
1530,"Moody, South Dakota",32.0
1531,"Moore county, Texas",0.0
1532,"Moore, North Carolina",1.0924369747899159
1533,"Moore, Texas",0.0
1534,"Mora, New Mexico",0.0
1535,"Morgan, Alabama",0.0
1536,"Morgan, Illinois",1.4705882352941178
1537,"Morgan, Indiana",0.0
1538,"Morgan, Kentucky",0.0
1539,"Morgan, Missouri",312.75956284153006
1540,"Morgan, Ohio",0.0
1541,"Morgan, Utah",18.28846153846154
1542,"Morgan, West Virginia",0.0
1543,"Morris, New Jersey",21.408216560509555
1544,"Morris, Texas",0.0
1545,"Morrison, Minnesota",42.68292682926829
1546,"Morrow, Ohio",0.0
1547,"Morrow, Oregon",8.076923076923077
1548,"Motley, Texas",0.0
1549,"Moultrie, Illinois",0.0
1550,"Mower, Minnesota",1.8181818181818181
1551,"Muhlenberg, Kentucky",0.0
1552,"Multnomah county, Oregon",0.0
1553,"Multnomah, Oregon",2.45
1554,"Murray, Minnesota",40.0
1555,"Murray, Oklahoma",0.0
1556,"Muscatine, Iowa",0.0
1557,"Muskegon, Michigan",1.2686567164179106
1558,"Muskingum, Ohio",4.5
1559,"Muskogee, Oklahoma",70.0
1560,"Nacogdoches, Texas",0.0
1561,"Nantucket, Massachusetts",0.0
1562,"Napa, California",0.00034858387799564274
1563,"Nash, North Carolina",46659.10857142857
1564,"Nassau, Florida",2.7872282608695653
1565,"Nassau, New York",24.83317384370016
1566,"Natchitoches, Louisiana",0.0
1567,"Natrona, Wyoming",0.0
1568,"Navajo, Arizona",9.611336032388664
1569,"Navarro, Texas",0.0
1570,"Nelson, Kentucky",0.0
1571,"Nevada, California",1.0521004566210046
1572,"New hanover, North Carolina",1.1278523489932886
1573,"New haven, Connecticut",3.7229299363057327
1574,"New kent, Virginia",0.0
1575,"New london, Connecticut",5.713248011068834
1576,"New madrid, Missouri",141.06382978723406
1577,"Newaygo, Michigan",0.0
1578,"Newberry, South Carolina",0.0
1579,"Newport news, Virginia",3.1432432432432433
1580,"Newport, Rhode Island",2.741214057507987
1581,"Newton, Arkansas",0.0
1582,"Newton, Indiana",25.666666666666668
1583,"Newton, Missouri",331.86813186813185
1584,"Newton, Texas",0.0
1585,"Nez perce, Idaho",0.8641975308641975
1586,"Nicholas, Kentucky",0.0
1587,"Nicholas, West Virginia",16.666666666666668
1588,"Nicollet, Minnesota",2.5
1589,"Niobrara, Wyoming",0.0
1590,"Noble, Indiana",4.074074074074074
1591,"Noble, Ohio",0.0
1592,"Noble, Oklahoma",0.0
1593,"Nobles, Minnesota",227.14285714285714
1594,"Nodaway, Missouri",1096.6666666666667
1595,"Nolan, Texas",0.0
1596,"Nome, Alaska",0.0
1597,"Norfolk, Massachusetts",1.2910798122065728
1598,"Norfolk, Virginia",28.333333333333332
1599,"North slope, Alaska",0.0
1600,"Northampton county, Pennsylvania",0.22727272727272727
1601,"Northampton, North Carolina",0.0
1602,"Northampton, Pennsylvania",14.837691401649
1603,"Northampton, Virginia",62.5
1604,"Northumberland, Pennsylvania",3.835294117647059
1605,"Northumberland, Virginia",0.43478260869565216
1606,"Northwest arctic, Alaska",0.0
1607,"Nottoway, Virginia",0.0
1608,"Nueces, Texas",29.333333333333332
1609,"Nye, Nevada",7.707446808510638
1610,"O'brien, Iowa",0.0
1611,"Oakland, Michigan",0.46511627906976744
1612,"Ocean, New Jersey",0.11380102040816327
1613,"Oceana, Michigan",12.352941176470589
1614,"Ochiltree, Texas",0.0
1615,"Oconee, South Carolina",0.0
1616,"Oconto, Wisconsin",2.675324675324675
1617,"Ogemaw, Michigan",0.0
1618,"Ogle, Illinois",0.176056338028169
1619,"Ohio, Kentucky",0.0
1620,"Ohio, West Virginia",0.0
1621,"Okaloosa county, Florida",0.273972602739726
1622,"Okaloosa, Florida",2.0494590417310663
1623,"Okanogan, Washington",6.827794561933535
1624,"Okeechobee, Florida",78.18428927680799
1625,"Okfuskee, Oklahoma",0.0
1626,"Oklahoma, Oklahoma",3.321033210332103
1627,"Oldham, Kentucky",0.0
1628,"Oldham, Texas",0.0
1629,"Olmsted, Minnesota",1.8333333333333333
1630,"Oneida, Idaho",0.0
1631,"Oneida, New York",0.8878504672897196
1632,"Oneida, Wisconsin",187.3783783783784
1633,"Onondaga, New York",2.3902439024390243
1634,"Onslow, North Carolina",0.09765625
1635,"Ontario, New York",0.0
1636,"Ontonagon, Michigan",0.0
1637,"Orange, California",0.44485417365068725
1638,"Orange, Florida",8.431111111111111
1639,"Orange, New York",7.198347107438017
1640,"Orange, North Carolina",0.5945945945945946
1641,"Orange, Texas",0.0
1642,"Orange, Vermont",3.3636363636363638
1643,"Orange, Virginia",0.0
1644,"Orangeburg, South Carolina",0.0
1645,"Oregon, Missouri",503.42105263157896
1646,"Orleans, New York",0.0
1647,"Orleans, Vermont",0.0
1648,"Osage, Missouri",191.42857142857142
1649,"Osage, Oklahoma",0.0
1650,"Osceola, Florida",6.440751445086705
1651,"Osceola, Iowa",0.0
1652,"Osceola, Michigan",1.2142857142857142
1653,"Oscoda, Michigan",0.0
1654,"Oswego, New York",3.3164556962025316
1655,"Otero county, New Mexico",0.0
1656,"Otero, New Mexico",1.1764705882352942
1657,"Otsego, Michigan",0.0
1658,"Otsego, New York",24.434782608695652
1659,"Ottawa, Michigan",10.843373493975903
1660,"Ottawa, Ohio",1.3110181311018132
1661,"Ottawa, Oklahoma",0.0
1662,"Otter tail, Minnesota",3.061224489795918
1663,"Outagamie, Wisconsin",4.193548387096774
1664,"Overton, Tennessee",0.0
1665,"Owen, Indiana",0.0
1666,"Owen, Kentucky",0.0
1667,"Owsley, Kentucky",0.0
1668,"Owyhee, Idaho",7.0
1669,"Oxford, Maine",0.39325842696629215
1670,"Ozark, Missouri",746.5277777777778
1671,"Ozaukee, Wisconsin",1.5875637982195847
1672,"Pacific, Washington",0.0
1673,"Page, Iowa",0.0
1674,"Page, Virginia",0.0
1675,"Palm beach, Florida",42.167961165048546
1676,"Palo alto, Iowa",0.0
1677,"Palo pinto, Texas",56.111111111111114
1678,"Pamlico, North Carolina",0.0
1679,"Panola, Texas",1.3333333333333333
1680,"Park, Montana",0.0
1681,"Park, Wyoming",4.545454545454546
1682,"Parke, Indiana",0.0
1683,"Parker, Texas",9.581395348837209
1684,"Parmer, Texas",0.0
1685,"Pasco county, Florida",0.2857142857142857
1686,"Pasco, Florida",3.668412570507655
1687,"Pasquotank, North Carolina",0.0
1688,"Passaic, New Jersey",11.666666666666666
1689,"Patrick, Virginia",0.0
1690,"Paulding, Ohio",0.4878048780487805
1691,"Pawnee, Oklahoma",0.0
1692,"Payette, Idaho",0.6896551724137931
1693,"Payne, Oklahoma",0.0
1694,"Pecos, Texas",0.0
1695,"Pemiscot, Missouri",16.08695652173913
1696,"Pend oreille, Washington",0.0
1697,"Pender, North Carolina",1.561892583120205
1698,"Pendleton, Kentucky",0.0
1699,"Pendleton, West Virginia",0.0
1700,"Pennington, Minnesota",1.6666666666666667
1701,"Pennington, South Dakota",8.761194029850746
1702,"Penobscot, Maine",0.736318407960199
1703,"Peoria, Illinois",7.972
1704,"Pepin, Wisconsin",0.0
1705,"Perkins, South Dakota",0.0
1706,"Perquimans, North Carolina",0.0
1707,"Perry county, Pennsylvania",16.153846153846153
1708,"Perry, Alabama",0.0
1709,"Perry, Illinois",0.0
1710,"Perry, Kentucky",0.0
1711,"Perry, Missouri",2461.6346153846152
1712,"Perry, Ohio",3.8860103626943006
1713,"Perry, Pennsylvania",1.3204930662557781
1714,"Pershing, Nevada",0.0
1715,"Person, North Carolina",3.5483870967741935
1716,"Pettis, Missouri",159.62566844919786
1717,"Phelps, Missouri",102.12962962962963
1718,"Philadelphia, Pennsylvania",0.7078651685393258
1719,"Phillips, Arkansas",140.0
1720,"Phillips, Montana",35.0
1721,"Piatt, Illinois",209.18897637795277
1722,"Pickaway, Ohio",0.5102040816326531
1723,"Pickens, Alabama",0.0
1724,"Pickens, South Carolina",0.0
1725,"Pierce county, Washington",0.0
1726,"Pierce, Washington",0.11312217194570136
1727,"Pierce, Wisconsin",14.483870967741936
1728,"Pike, Alabama",0.0
1729,"Pike, Illinois",0.0
1730,"Pike, Indiana",0.0
1731,"Pike, Kentucky",0.0
1732,"Pike, Missouri",792.0
1733,"Pike, Ohio",0.0
1734,"Pike, Pennsylvania",0.42586750788643535
1735,"Pima, Arizona",0.2668918918918919
1736,"Pinal, Arizona",1.09375
1737,"Pine, Minnesota",7.666666666666667
1738,"Pinellas, Florida",3.9655172413793105
1739,"Pipestone, Minnesota",0.0
1740,"Piscataquis, Maine",0.10204081632653061
1741,"Pitt, North Carolina",19.564285714285713
1742,"Pittsylvania, Virginia",2.6315789473684212
1743,"Piute, Utah",135.86206896551724
1744,"Placer, California",0.9411227154046997
1745,"Platte, Missouri",2360.72
1746,"Platte, Wyoming",0.0
1747,"Plumas, California",2.765273311897106
1748,"Plymouth county, Massachusetts",0.0
1749,"Plymouth, Iowa",0.3225806451612903
1750,"Plymouth, Massachusetts",1.1917098445595855
1751,"Pocahontas, Iowa",57.245791245791246
1752,"Pocahontas, West Virginia",19.21875
1753,"Polk, Arkansas",0.0
1754,"Polk, Florida",6.150498552589258
1755,"Polk, Iowa",0.0
1756,"Polk, Minnesota",0.35714285714285715
1757,"Polk, Missouri",186.7391304347826
1758,"Polk, North Carolina",0.0
1759,"Polk, Oregon",0.0
1760,"Polk, Tennessee",6.315789473684211
1761,"Polk, Texas",0.948905109489051
1762,"Polk, Wisconsin",22.857142857142858
1763,"Pondera, Montana",0.0
1764,"Pope, Arkansas",0.0
1765,"Pope, Illinois",0.0
1766,"Pope, Minnesota",17.727272727272727
1767,"Portage county, Wisconsin",0.0
1768,"Portage, Ohio",0.75
1769,"Portage, Wisconsin",4.880597014925373
1770,"Porter, Indiana",0.0
1771,"Portsmouth, Virginia",0.0
1772,"Pottawatomie, Oklahoma",3.7037037037037037
1773,"Pottawattamie, Iowa",19.2
1774,"Potter, Pennsylvania",5.059760956175299
1775,"Potter, South Dakota",0.0
1776,"Potter, Texas",0.0
1777,"Powell, Kentucky",0.0
1778,"Powell, Montana",0.0
1779,"Power, Idaho",0.0
1780,"Poweshiek, Iowa",0.0
1781,"Powhatan, Virginia",0.0
1782,"Prairie, Montana",0.0
1783,"Preble, Ohio",2.397551020408163
1784,"Presidio, Texas",0.0
1785,"Presque isle, Michigan",0.0
1786,"Preston, West Virginia",0.0
1787,"Price, Wisconsin",0.0
1788,"Prince george's, Maryland",2.4935622317596566
1789,"Prince george, Virginia",0.0
1790,"Prince of wales-hyder, Alaska",36.1
1791,"Prince william, Virginia",1.4634146341463414
1792,"Providence, Rhode Island",0.9289472527472526
1793,"Pulaski, Arkansas",0.0
1794,"Pulaski, Illinois",0.0
1795,"Pulaski, Indiana",4.0
1796,"Pulaski, Kentucky",0.0
1797,"Pulaski, Missouri",268.6096256684492
1798,"Pulaski, Virginia",38.5
1799,"Putnam county, Indiana",0.0
1800,"Putnam, Florida",4.11041388518024
1801,"Putnam, Illinois",28.732558139534884
1802,"Putnam, Indiana",0.0
1803,"Putnam, Missouri",215.0
1804,"Putnam, New York",18.393617021276597
1805,"Putnam, Ohio",0.2766798418972332
1806,"Putnam, Tennessee",0.0
1807,"Putnam, West Virginia",0.0
1808,"Quay, New Mexico",0.0
1809,"Queen anne's, Maryland",7.142857142857143
1810,"Racine, Wisconsin",2.6818181818181817
1811,"Ramsey, Minnesota",3.0
1812,"Randall, Texas",3.076923076923077
1813,"Randolph, Alabama",0.0
1814,"Randolph, Arkansas",0.0
1815,"Randolph, Illinois",0.0
1816,"Randolph, Indiana",0.0
1817,"Randolph, Missouri",270.0
1818,"Randolph, North Carolina",11.877142857142857
1819,"Randolph, West Virginia",11.296296296296296
1820,"Rapides, Louisiana",0.0
1821,"Rappahannock, Virginia",0.0
1822,"Ravalli, Montana",0.0625
1823,"Ray, Missouri",62.22222222222222
1824,"Reagan, Texas",0.0
1825,"Real, Texas",0.0
1826,"Red lake, Minnesota",0.0
1827,"Red river, Texas",5.8
1828,"Redwood, Minnesota",0.0
1829,"Reeves, Texas",0.0
1830,"Refugio, Texas",0.0
1831,"Rensselaer, New York",4.966666666666667
1832,"Renville, Minnesota",12.222222222222221
1833,"Reynolds, Missouri",469.11504424778764
1834,"Rice, Minnesota",1.875
1835,"Rich, Utah",273.125
1836,"Richland, Illinois",8.16326530612245
1837,"Richland, Louisiana",0.0
1838,"Richland, Montana",0.0
1839,"Richland, Ohio",1.2042389210019269
1840,"Richland, South Carolina",0.0
1841,"Richland, Wisconsin",9.387755102040817
1842,"Richmond, North Carolina",0.0
1843,"Richmond, Virginia",0.0
1844,"Rio arriba, New Mexico",0.0
1845,"Ripley, Missouri",376.22222222222223
1846,"Ritchie, West Virginia",0.0
1847,"Riverside, California",0.693792383933229
1848,"Roane, West Virginia",0.0
1849,"Roberts, South Dakota",0.0
1850,"Roberts, Texas",0.0
1851,"Robertson, Texas",0.0
1852,"Robeson, North Carolina",0.0
1853,"Rock island, Illinois",22.708766716196138
1854,"Rock, Wisconsin",3.3587786259541983
1855,"Rockcastle, Kentucky",0.0
1856,"Rockingham, New Hampshire",6.462686567164179
1857,"Rockingham, North Carolina",0.0
1858,"Rockland, New York",2.6736562499999996
1859,"Roger mills, Oklahoma",0.0
1860,"Roosevelt, New Mexico",0.0
1861,"Roscommon, Michigan",0.0
1862,"Roseau, Minnesota",0.0
1863,"Rosebud, Montana",0.0
1864,"Ross, Ohio",0.8620689655172413
1865,"Rowan county, North Carolina",0.0
1866,"Rowan, Kentucky",0.0
1867,"Rowan, North Carolina",4.2711442786069655
1868,"Runnels, Texas",0.0
1869,"Rush, Indiana",0.0
1870,"Rusk, Texas",6.4
1871,"Rusk, Wisconsin",1.1063829787234043
1872,"Russell, Alabama",0.0
1873,"Russell, Kentucky",0.0
1874,"Russell, Virginia",0.0
1875,"Rutherford, North Carolina",0.0
1876,"Rutherford, Tennessee",0.0
1877,"Rutland, Vermont",0.0
1878,"Sabine, Louisiana",0.0
1879,"Sabine, Texas",2.142857142857143
1880,"Sac, Iowa",274.03973509933775
1881,"Sacramento county, California",0.0
1882,"Sacramento, California",0.18421565617805066
1883,"Sagadahoc, Maine",1.1328502415458936
1884,"Saginaw, Michigan",1.2698412698412698
1885,"Saint charles, Missouri",159.44444444444446
1886,"Saint clair, Michigan",0.0
1887,"Saint francois, Missouri",553.4653465346535
1888,"Saint joseph, Michigan",0.0
1889,"Saint lawrence, New York",0.0
1890,"Saint louis, Minnesota",0.0
1891,"Saint louis, Missouri",396.0869565217391
1892,"Sainte genevieve, Missouri",205.0
1893,"Salem, New Jersey",3.5172413793103448
1894,"Saline county, Arkansas",0.0
1895,"Saline, Illinois",0.0
1896,"Saline, Missouri",97.5
1897,"Salt lake, Utah",8.314814814814815
1898,"Saluda, South Carolina",0.0
1899,"Sampson, North Carolina",0.5271028037383177
1900,"San augustine, Texas",3.4615384615384617
1901,"San benito, California",0.6905852417302798
1902,"San bernardino county, California",0.0
1903,"San bernardino, California",0.44557157309054124
1904,"San diego county, California",0.0
1905,"San diego, California",4.3150395256917
1906,"San francisco, California",0.00018867924528301886
1907,"San jacinto, Texas",0.0
1908,"San joaquin, California",6.3589473684210525
1909,"San juan, New Mexico",0.0
1910,"San juan, Utah",201.74418604651163
1911,"San juan, Washington",0.625
1912,"San luis obispo, California",21.962566844919785
1913,"San mateo, California",2.617424242424242
1914,"San miguel, New Mexico",0.0
1915,"San patricio, Texas",0.0
1916,"San saba, Texas",0.0
1917,"Sanborn, South Dakota",0.0
1918,"Sanders, Montana",0.0
1919,"Sandoval, New Mexico",0.128
1920,"Sandusky, Ohio",0.1381692573402418
1921,"Sangamon, Illinois",0.0
1922,"Sanilac, Michigan",0.47337278106508873
1923,"Sanpete, Utah",50.63492063492063
1924,"Santa barbara, California",2.4620573355817874
1925,"Santa clara, California",6.2321007081038555
1926,"Santa cruz, Arizona",0.0
1927,"Santa cruz, California",5.364121212121212
1928,"Santa fe, New Mexico",0.19870129870129868
1929,"Santa rosa county, Florida",0.0
1930,"Santa rosa, Florida",1.7120253164556962
1931,"Sarasota, Florida",5.613681868743048
1932,"Saratoga, New York",1.3448275862068966
1933,"Sauk, Wisconsin",0.8881578947368421
1934,"Sawyer, Wisconsin",15.961538461538462
1935,"Schenectady, New York",0.29411764705882354
1936,"Schleicher, Texas",0.0
1937,"Schoharie, New York",1.25
1938,"Schoolcraft, Michigan",0.0
1939,"Schuyler, Illinois",0.0
1940,"Schuyler, New York",1.5789473684210527
1941,"Schuylkill county, Pennsylvania",0.0
1942,"Schuylkill, Pennsylvania",1.0043925875085793
1943,"Scioto, Ohio",1.2222222222222223
1944,"Scotland, Missouri",20.0
1945,"Scotland, North Carolina",10.5625
1946,"Scott, Illinois",0.0
1947,"Scott, Iowa",15.289473684210526
1948,"Scott, Kentucky",0.0
1949,"Scott, Minnesota",8.717948717948717
1950,"Scott, Missouri",429.61038961038963
1951,"Scott, Tennessee",0.0
1952,"Scott, Virginia",0.0
1953,"Scurry, Texas",0.0
1954,"Searcy, Arkansas",0.0
1955,"Sebastian, Arkansas",0.0
1956,"Seminole county, Florida",0.0
1957,"Seminole, Florida",2.297202797202797
1958,"Seminole, Oklahoma",0.0
1959,"Seneca, New York",35.95652173913044
1960,"Seneca, Ohio",1.1873840445269017
1961,"Sevier, Arkansas",0.0
1962,"Sevier, Tennessee",22.419354838709676
1963,"Sevier, Utah",39.12359550561798
1964,"Shannon, Missouri",455.3333333333333
1965,"Shannon, South Dakota",50.0
1966,"Sharp county, Arkansas",0.0
1967,"Sharp, Arkansas",0.0
1968,"Shasta, California",0.8022388059701493
1969,"Shawano, Wisconsin",0.7741935483870968
1970,"Sheboygan, Wisconsin",4.666666666666667
1971,"Shelby, Alabama",25.43793103448276
1972,"Shelby, Illinois",1.1764705882352942
1973,"Shelby, Indiana",3.185714285714286
1974,"Shelby, Iowa",0.0
1975,"Shelby, Kentucky",0.0
1976,"Shelby, Missouri",167.5
1977,"Shelby, Ohio",0.0
1978,"Shelby, Tennessee",0.0
1979,"Shelby, Texas",13.0
1980,"Shenandoah, Virginia",0.0
1981,"Sherburne, Minnesota",17.727272727272727
1982,"Sheridan, Montana",80.0
1983,"Sheridan, Wyoming",486.42857142857144
1984,"Sherman, Oregon",0.0
1985,"Sherman, Texas",0.0
1986,"Shiawassee, Michigan",0.31746031746031744
1987,"Shoshone, Idaho",7.5
1988,"Sibley, Minnesota",102.5
1989,"Sierra, California",0.0
1990,"Sierra, New Mexico",0.0
1991,"Silverbow, Montana",0.0
1992,"Simpson, Kentucky",0.0
1993,"Sioux, Iowa",9.35483870967742
1994,"Siskiyou, California",51.61290322580645
1995,"Sitka city and, Alaska",111.0
1996,"Skagit, Washington",0.0
1997,"Skagway, Alaska",0.0
1998,"Skamania, Washington",4.081632653061225
1999,"Smith, Texas",0.5063291139240507
2000,"Smyth, Virginia",0.0
2001,"Snohomish county, Washington",0.0
2002,"Snohomish, Washington",2.0
2003,"Snyder county, Pennsylvania",0.0
2004,"Snyder, Pennsylvania",17.727272727272727
2005,"Socorro, New Mexico",0.0
2006,"Solano, California",0.0
2007,"Somerset county, Pennsylvania",0.0
2008,"Somerset, Maine",0.8791208791208791
2009,"Somerset, Maryland",0.0
2010,"Somerset, New Jersey",12.651515151515152
2011,"Somerset, Pennsylvania",2.1487603305785123
2012,"Somervell, Texas",7.7894736842105265
2013,"Sonoma, California",0.00041924398625429554
2014,"Southeast fairbanks, Alaska",0.0
2015,"Spartanburg, South Carolina",0.0
2016,"Spencer, Indiana",0.0
2017,"Spink county, South Dakota",0.0
2018,"Spink, South Dakota",0.0
2019,"Spokane, Washington",0.0
2020,"Spotsylvania, Virginia",0.0
2021,"St clair, Alabama",1.1428571428571428
2022,"St joseph, Indiana",0.0
2023,"St lawrence, New York",0.0
2024,"St louis, Missouri",605.0
2025,"St. charles, Missouri",141.28
2026,"St. clair county, Missouri",0.0
2027,"St. clair, Alabama",14.0
2028,"St. clair, Illinois",3.5460992907801416
2029,"St. clair, Michigan",0.9836065573770492
2030,"St. clair, Missouri",9.35483870967742
2031,"St. croix, Wisconsin",0.0
2032,"St. francis, Arkansas",0.0
2033,"St. francois, Missouri",449.140625
2034,"St. johns, Florida",4.146117647058824
2035,"St. joseph county, Indiana",0.0
2036,"St. joseph, Indiana",10.123456790123457
2037,"St. joseph, Michigan",3.6
2038,"St. lawrence, New York",0.0
2039,"St. louis city, Missouri",0.0
2040,"St. louis, Minnesota",7.427385892116183
2041,"St. louis, Missouri",98.16326530612245
2042,"St. lucie, Florida",16.071236559139784
2043,"St. mary's, Maryland",0.0
2044,"St. tammany, Louisiana",0.0
2045,"Stafford, Virginia",0.6666666666666666
2046,"Stanislaus, California",0.5061029338637519
2047,"Stanly, North Carolina",0.0
2048,"Stark, Illinois",12.121212121212121
2049,"Stark, Ohio",0.3028169014084507
2050,"Starke, Indiana",0.0
2051,"Starr, Texas",0.0
2052,"Ste. genevieve, Missouri",233.84615384615384
2053,"Stearns, Minnesota",19.423076923076923
2054,"Steele, Minnesota",10.0
2055,"Stephens, Oklahoma",0.0
2056,"Stephenson, Illinois",4.0
2057,"Sterling, Texas",0.0
2058,"Steuben, Indiana",0.2222222222222222
2059,"Steuben, New York",126.91358024691358
2060,"Stevens, Minnesota",0.0
2061,"Stevens, Washington",6.967391304347826
2062,"Stewart, Tennessee",0.0
2063,"Stillwater, Montana",0.0
2064,"Stoddard, Missouri",1630.3529411764705
2065,"Stokes, North Carolina",0.0
2066,"Stone, Arkansas",0.0
2067,"Stone, Missouri",156.18336886993603
2068,"Stonewall, Texas",0.0
2069,"Storey, Nevada",9.565217391304348
2070,"Story, Iowa",48.23918575063613
2071,"Strafford, New Hampshire",0.11864406779661017
2072,"Sublette, Wyoming",3.7288135593220337
2073,"Suffolk city, Virginia",6.0
2074,"Suffolk, Massachusetts",36.591071428571425
2075,"Suffolk, New York",0.0
2076,"Sullivan, Indiana",0.0
2077,"Sullivan, Missouri",250.0
2078,"Sullivan, New Hampshire",1.3708920187793427
2079,"Sullivan, New York",19.636363636363637
2080,"Sullivan, Pennsylvania",0.5263157894736842
2081,"Sullivan, Tennessee",0.0
2082,"Summers, West Virginia",0.8
2083,"Summit, Ohio",0.6027667984189723
2084,"Summit, Utah",36.22641509433962
2085,"Sumter, Alabama",0.0
2086,"Sumter, Florida",2.370262390670554
2087,"Sumter, South Carolina",0.0
2088,"Surry, North Carolina",0.22556390977443608
2089,"Surry, Virginia",0.0
2090,"Susquehanna, Pennsylvania",1.316146540027137
2091,"Sussex, New Jersey",1.300348525469169
2092,"Sussex, Virginia",0.0
2093,"Sutter, California",14.508364238410595
2094,"Sutton, Texas",0.0
2095,"Suwannee, Florida",7.805113636363637
2096,"Swain, North Carolina",0.0
2097,"Sweetwater county, Wyoming",0.0
2098,"Sweetwater, Wyoming",3.4482758620689653
2099,"Swift, Minnesota",30.0
2100,"Swisher, Texas",0.0
2101,"Talbot, Maryland",0.9090909090909091
2102,"Talladega, Alabama",27.17391304347826
2103,"Tallapoosa, Alabama",0.0
2104,"Tama, Iowa",0.0
2105,"Taney, Missouri",192.14893617021278
2106,"Taos, New Mexico",0.0
2107,"Tarrant, Texas",14.162162162162161
2108,"Taylor, Florida",0.0
2109,"Taylor, Kentucky",0.0
2110,"Taylor, Texas",0.0
2111,"Taylor, West Virginia",0.0
2112,"Taylor, Wisconsin",0.9069767441860465
2113,"Tazewell, Illinois",3.4365079365079363
