,county,trichloroethyl
2247,"Richland, Montana",0.0
2248,"Richland, North Dakota",0.0
2249,"Richland, Ohio",0.14285714285714285
2250,"Richland, South Carolina",0.07604166666666666
2251,"Richland, Wisconsin",0.0
2252,"Richmond, North Carolina",0.0
2253,"Richmond, Virginia",0.0
2254,"Riley, Kansas",0.0
2255,"Rio arriba, New Mexico",0.0030508474576271187
2256,"Ripley, Indiana",0.0
2257,"Ripley, Missouri",0.0
2258,"Ritchie, West Virginia",0.0
2259,"Riverside, California",0.2214971482889738
2260,"Roane, Tennessee",0.0
2261,"Roane, West Virginia",0.0
2262,"Roanoke, Virginia",0.003767123287671233
2263,"Roberts, South Dakota",0.0
2264,"Roberts, Texas",0.0
2265,"Robertson, Tennessee",0.0
2266,"Robertson, Texas",0.0
2267,"Robeson, North Carolina",0.0
2268,"Rock island, Illinois",0.0
2269,"Rock, Minnesota",0.0
2270,"Rock, Nebraska",0.0
2271,"Rock, Wisconsin",0.0
2272,"Rockbridge, Virginia",0.0
2273,"Rockcastle, Kentucky",0.0
2274,"Rockingham, New Hampshire",0.015627822944896112
2275,"Rockingham, North Carolina",0.0
2276,"Rockingham, Virginia",0.0
2277,"Rockland, New York",0.224662027833002
2278,"Roger mills, Oklahoma",0.0
2279,"Rogers, Oklahoma",0.0
2280,"Rolette, North Dakota",0.0
2281,"Rooks, Kansas",0.0
2282,"Roosevelt, Montana",0.0
2283,"Roosevelt, New Mexico",0.0
2284,"Roscommon, Michigan",0.0
2285,"Roseau, Minnesota",0.0
2286,"Rosebud, Montana",0.0
2287,"Ross, Ohio",0.0
2288,"Rowan county, North Carolina",0.0
2289,"Rowan, Kentucky",0.0
2290,"Rowan, North Carolina",0.006557377049180328
2291,"Runnels, Texas",0.0
2292,"Rush, Indiana",0.0
2293,"Rush, Kansas",0.02903225806451613
2294,"Rusk, Texas",0.0
2295,"Rusk, Wisconsin",0.0
2296,"Russell, Alabama",0.0
2297,"Russell, Kansas",0.0
2298,"Russell, Kentucky",0.0
2299,"Russell, Virginia",0.0
2300,"Rutherford, North Carolina",0.0
2301,"Rutherford, Tennessee",0.0
2302,"Rutland, Vermont",0.0
2303,"Sabine, Louisiana",0.0
2304,"Sabine, Texas",0.0
2305,"Sac, Iowa",0.0
2306,"Sacramento county, California",0.0
2307,"Sacramento, California",0.04189582071471833
2308,"Sagadahoc, Maine",0.0
2309,"Saginaw, Michigan",0.0
2310,"Saint bernard, Louisiana",0.0
2311,"Saint charles, Missouri",0.0
2312,"Saint clair, Michigan",0.0
2313,"Saint francois, Missouri",0.0
2314,"Saint james, Louisiana",0.0
2315,"Saint joseph, Michigan",0.0
2316,"Saint landry, Louisiana",0.0
2317,"Saint lawrence, New York",0.0
2318,"Saint louis, Minnesota",0.0
2319,"Saint louis, Missouri",0.0
2320,"Saint marys, Maryland",0.0
2321,"Saint tammany, Louisiana",0.0
2322,"Salem, New Jersey",0.0009392265193370167
2323,"Salem, Virginia",0.0
2324,"Saline county, Arkansas",0.0
2325,"Saline, Arkansas",0.0
2326,"Saline, Illinois",0.0
2327,"Saline, Kansas",0.0
2328,"Saline, Missouri",0.0
2329,"Saline, Nebraska",0.0
2330,"Salt lake, Utah",0.001643835616438356
2331,"Saluda, South Carolina",0.0
2332,"Sampson, North Carolina",0.0
2333,"San augustine, Texas",0.0
2334,"San benito, California",0.0
2335,"San bernardino county, California",0.0
2336,"San bernardino, California",0.20781580838323319
2337,"San diego county, California",0.0
2338,"San diego, California",0.07164000000000001
2339,"San francisco, California",0.0
2340,"San jacinto, Texas",0.0
2341,"San joaquin, California",0.14796892341842396
2342,"San juan, New Mexico",0.5608888888888889
2343,"San juan, Utah",0.0
2344,"San juan, Washington",0.0
2345,"San luis obispo, California",0.8640718562874251
2346,"San mateo, California",0.08331024930747923
2347,"San miguel, New Mexico",0.0
2348,"San patricio, Texas",0.0
2349,"San saba, Texas",0.0
2350,"Sanborn, South Dakota",0.0
2351,"Sanders, Montana",0.0
2352,"Sandoval, New Mexico",0.004471153846153846
2353,"Sandusky, Ohio",0.07839622641509433
2354,"Sangamon, Illinois",0.0
2355,"Sanilac, Michigan",0.0
2356,"Sanpete, Utah",0.0
2357,"Santa barbara, California",0.05633228840125391
2358,"Santa clara, California",0.0
2359,"Santa cruz, Arizona",0.029649122807017543
2360,"Santa cruz, California",0.026966019417475732
2361,"Santa fe, New Mexico",0.006790450928381963
2362,"Santa rosa county, Florida",0.0
2363,"Santa rosa, Florida",0.0
2364,"Sarasota, Florida",0.0
2365,"Saratoga, New York",0.0
2366,"Sargent, North Dakota",0.0
2367,"Sarpy, Nebraska",0.0
2368,"Sauk, Wisconsin",0.0
2369,"Saunders, Nebraska",0.0
2370,"Sawyer, Wisconsin",0.007500000000000001
2371,"Schenectady, New York",0.021465968586387434
2372,"Schleicher, Texas",0.0
2373,"Schoharie, New York",0.0
2374,"Schoolcraft, Michigan",0.0
2375,"Schuyler, Illinois",0.0
2376,"Schuyler, New York",0.0
2377,"Schuylkill county, Pennsylvania",0.0
2378,"Schuylkill, Pennsylvania",1.271455108359133
2379,"Scioto, Ohio",0.0
2380,"Scotland, Missouri",0.0
2381,"Scotland, North Carolina",0.0
2382,"Scott, Arkansas",0.0
2383,"Scott, Illinois",0.0
2384,"Scott, Indiana",0.0
2385,"Scott, Iowa",0.0
2386,"Scott, Kansas",0.0
2387,"Scott, Kentucky",0.0
2388,"Scott, Minnesota",0.000591715976331361
2389,"Scott, Missouri",0.06610091743119266
2390,"Scott, Tennessee",0.0
2391,"Scott, Virginia",0.0
2392,"Scotts bluff, Nebraska",0.0
2393,"Scurry, Texas",0.0
2394,"Searcy, Arkansas",0.0
2395,"Sebastian, Arkansas",0.0
2396,"Sedgwick, Kansas",0.0
2397,"Seminole county, Florida",0.0
2398,"Seminole, Florida",0.003745318352059925
2399,"Seminole, Oklahoma",0.0
2400,"Seneca, New York",0.0
2401,"Seneca, Ohio",0.0
2402,"Sequatchie, Tennessee",0.0
2403,"Sequoyah, Oklahoma",0.0
2404,"Sevier, Arkansas",0.0
2405,"Sevier, Tennessee",0.0
2406,"Sevier, Utah",0.0
2407,"Seward, Kansas",0.0
2408,"Seward, Nebraska",0.0
2409,"Shackelford, Texas",0.0
2410,"Shannon, Missouri",0.0
2411,"Shannon, South Dakota",0.0
2412,"Sharp county, Arkansas",0.0
2413,"Sharp, Arkansas",0.0
2414,"Shasta, California",0.0
2415,"Shawano, Wisconsin",0.0
2416,"Shawnee, Kansas",0.0
2417,"Sheboygan, Wisconsin",0.0
2418,"Shelby, Alabama",0.047071823204419896
2419,"Shelby, Illinois",0.0
2420,"Shelby, Indiana",0.0
2421,"Shelby, Iowa",0.0
2422,"Shelby, Kentucky",0.0
2423,"Shelby, Missouri",0.0
2424,"Shelby, Ohio",0.14173228346456693
2425,"Shelby, Tennessee",0.0
2426,"Shelby, Texas",0.0
2427,"Shenandoah, Virginia",0.0
2428,"Sherburne, Minnesota",0.0
2429,"Sheridan, Kansas",0.0
2430,"Sheridan, Montana",0.0
2431,"Sheridan, Nebraska",0.0
2432,"Sheridan, North Dakota",0.0
2433,"Sheridan, Wyoming",0.0
2434,"Sherman, Kansas",0.0
2435,"Sherman, Nebraska",0.0
2436,"Sherman, Oregon",0.0
2437,"Sherman, Texas",0.0
2438,"Shiawassee, Michigan",0.0
2439,"Shoshone, Idaho",0.0
2440,"Sibley, Minnesota",0.0
2441,"Sierra, California",0.0
2442,"Sierra, New Mexico",0.0
2443,"Silver bow, Montana",0.0
2444,"Silverbow, Montana",0.0
2445,"Simpson, Kentucky",0.0
2446,"Sioux, Iowa",0.0
2447,"Sioux, Nebraska",0.0
2448,"Sioux, North Dakota",0.0
2449,"Siskiyou, California",0.0
2450,"Sitka city and, Alaska",0.0
2451,"Skagit, Washington",0.0
2452,"Skagway, Alaska",0.0
2453,"Skamania, Washington",0.0
2454,"Slope, North Dakota",0.0
2455,"Smith, Kansas",0.0
2456,"Smith, Tennessee",0.0
2457,"Smith, Texas",0.0
2458,"Smyth, Virginia",0.0
2459,"Snohomish county, Washington",0.0
2460,"Snohomish, Washington",0.0
2461,"Snyder county, Pennsylvania",0.0
2462,"Snyder, Pennsylvania",0.0
2463,"Socorro, New Mexico",0.07289156626506026
2464,"Solano, California",0.004222648752399232
2465,"Somerset county, Pennsylvania",0.0
2466,"Somerset, Maine",0.0
2467,"Somerset, Maryland",0.0
2468,"Somerset, New Jersey",0.009545454545454544
2469,"Somerset, Pennsylvania",0.0
2470,"Somervell, Texas",0.0
2471,"Sonoma, California",0.19029374201787994
2472,"Southampton, Virginia",0.0
2473,"Southeast fairbanks census area, Alaska",0.0
2474,"Southeast fairbanks, Alaska",0.0
2475,"Spartanburg, South Carolina",0.0
2476,"Spencer, Indiana",0.0
2477,"Spink county, South Dakota",0.0
2478,"Spink, South Dakota",0.0
2479,"Spokane, Washington",0.019428571428571427
2480,"Spotsylvania, Virginia",0.0
2481,"St clair, Alabama",0.0
2482,"St helena, Louisiana",0.0
2483,"St joseph, Indiana",0.0
2484,"St landry, Louisiana",0.04411764705882353
2485,"St lawrence, New York",0.0
2486,"St louis, Missouri",0.0
2487,"St lucie, Florida",0.0
2488,"St mary's, Maryland",0.0
2489,"St tammany, Louisiana",0.0
2490,"St. bernard, Louisiana",0.0
2491,"St. charles, Louisiana",0.0
2492,"St. charles, Missouri",0.0
2493,"St. clair county, Missouri",0.0
2494,"St. clair, Alabama",0.0
2495,"St. clair, Illinois",0.0
2496,"St. clair, Michigan",0.0
2497,"St. clair, Missouri",0.0
2498,"St. croix, Wisconsin",0.0030683229813664595
2499,"St. francis, Arkansas",1.5781927710843375
2500,"St. francois, Missouri",0.0
2501,"St. helena, Louisiana",0.0
2502,"St. james, Louisiana",0.0
2503,"St. john the baptist parish, Louisiana",0.0
2504,"St. john the baptist, Louisiana",0.0
2505,"St. johns, Florida",0.0
2506,"St. joseph county, Indiana",0.0
2507,"St. joseph, Indiana",0.008450704225352112
2508,"St. joseph, Michigan",0.009259259259259259
2509,"St. landry, Louisiana",0.0
2510,"St. lawrence, New York",0.0
2511,"St. louis city, Missouri",0.0
2512,"St. louis, Minnesota",0.001342281879194631
2513,"St. louis, Missouri",0.0
2514,"St. lucie, Florida",0.0
2515,"St. martin parish, Louisiana",0.0
2516,"St. martin, Louisiana",0.0
2517,"St. mary parish, Louisiana",0.0
2518,"St. mary's county, Maryland",0.0
2519,"St. mary's, Maryland",0.003472222222222222
2520,"St. mary, Louisiana",0.0
2521,"St. tammany parish, Louisiana",0.0
2522,"St. tammany, Louisiana",0.006278195488721805
2523,"Stafford, Kansas",0.0
2524,"Stafford, Virginia",0.0
2525,"Stanislaus, California",0.1373913043478261
2526,"Stanly, North Carolina",0.011904761904761904
2527,"Stanton, Kansas",0.0
2528,"Stanton, Nebraska",0.0
2529,"Stark, Illinois",0.0
2530,"Stark, North Dakota",0.0
2531,"Stark, Ohio",0.0
2532,"Starke, Indiana",0.0
2533,"Starr, Texas",0.0
2534,"Staunton, Virginia",0.0
2535,"Ste. genevieve, Missouri",0.0
2536,"Stearns, Minnesota",0.0
2537,"Steele, Minnesota",0.008823529411764706
2538,"Stephens, Oklahoma",0.0
2539,"Stephens, Texas",0.0
2540,"Stephenson, Illinois",0.0
2541,"Sterling, Texas",0.0
2542,"Steuben, Indiana",0.0
2543,"Steuben, New York",0.2748971193415638
2544,"Stevens, Kansas",0.0
2545,"Stevens, Minnesota",0.0
2546,"Stevens, Washington",0.0
2547,"Stewart, Tennessee",0.0
2548,"Stillwater, Montana",0.0
2549,"Stoddard, Missouri",0.0
2550,"Stokes, North Carolina",0.0
2551,"Stone, Arkansas",0.0
2552,"Stone, Missouri",0.0
2553,"Stonewall, Texas",0.0
2554,"Storey, Nevada",0.0
2555,"Story, Iowa",0.0
2556,"Strafford, New Hampshire",0.0
2557,"Stutsman, North Dakota",0.0
2558,"Sublette, Wyoming",0.0
2559,"Suffolk city, Virginia",0.0
2560,"Suffolk, Massachusetts",0.0
2561,"Suffolk, Virginia",0.0
2562,"Sullivan, Indiana",0.0
2563,"Sullivan, Missouri",0.0
2564,"Sullivan, New Hampshire",0.0
2565,"Sullivan, New York",0.0
2566,"Sullivan, Pennsylvania",0.29473684210526313
2567,"Sullivan, Tennessee",0.0
2568,"Summers, West Virginia",0.0
2569,"Summit, Ohio",0.0029792746113989636
2570,"Summit, Utah",0.0
2571,"Sumner, Kansas",0.0
2572,"Sumner, Tennessee",0.0
2573,"Sumter, Alabama",0.0
2574,"Sumter, Florida",0.0
2575,"Sumter, South Carolina",0.3441866028708133
2576,"Surry, North Carolina",0.004030303030303031
2577,"Surry, Virginia",0.0
2578,"Susquehanna, Pennsylvania",0.0
2579,"Sussex, New Jersey",0.012432900432900433
2580,"Sussex, Virginia",0.0
2581,"Sutter, California",0.01
2582,"Sutton, Texas",0.0
2583,"Suwannee, Florida",0.0
2584,"Swain, North Carolina",0.0
2585,"Sweet grass, Montana",0.0
2586,"Sweetwater county, Wyoming",0.0
2587,"Sweetwater, Wyoming",0.0
2588,"Swift county, Minnesota",0.0
2589,"Swift, Minnesota",0.0
2590,"Swisher, Texas",0.0
2591,"Switzerland, Indiana",0.0
2592,"Talbot, Maryland",0.0
2593,"Talladega, Alabama",0.025520833333333336
2594,"Tallapoosa, Alabama",0.0
2595,"Tama, Iowa",0.0
2596,"Taney, Missouri",0.0
2597,"Tangipahoa parish, Louisiana",0.0
2598,"Tangipahoa, Louisiana",0.0
2599,"Taos, New Mexico",0.0
2600,"Tarrant, Texas",0.0
2601,"Taylor, Florida",0.0
2602,"Taylor, Kentucky",0.0
2603,"Taylor, Texas",0.0
2604,"Taylor, West Virginia",0.0
2605,"Taylor, Wisconsin",0.0
2606,"Tazewell, Illinois",0.0
2607,"Tazewell, Virginia",0.0
2608,"Tehama, California",0.0
2609,"Tensas, Louisiana",0.0
2610,"Terrebonne, Louisiana",0.0
2611,"Terrell, Texas",0.0
2612,"Terry, Texas",0.0
2613,"Teton, Idaho",0.0
2614,"Teton, Montana",0.0
2615,"Teton, Wyoming",0.0
2616,"Texas, Missouri",0.0
2617,"Texas, Oklahoma",0.0
2618,"Thayer, Nebraska",0.0
2619,"Thomas, Kansas",0.0
2620,"Thomas, Nebraska",0.0
2621,"Throckmorton, Texas",0.0
2622,"Thurston, Nebraska",0.0
2623,"Thurston, Washington",0.0
2624,"Tillamook county, Oregon",0.0
2625,"Tillamook, Oregon",0.0
2626,"Tillman, Oklahoma",0.0
2627,"Tioga county, Pennsylvania",0.0
2628,"Tioga, New York",0.0
2629,"Tioga, Pennsylvania",0.0
2630,"Tippecanoe, Indiana",0.0
2631,"Tipton, Indiana",0.0
2632,"Tipton, Tennessee",0.0
2633,"Titus, Texas",0.0
2634,"Todd, Kentucky",0.0
2635,"Todd, Minnesota",0.0
2636,"Todd, South Dakota",0.0
2637,"Tolland, Connecticut",0.009886899151743638
2638,"Tom green, Texas",0.0
2639,"Tompkins, New York",0.0
2640,"Tooele, Utah",0.0
2641,"Toole, Montana",0.0
2642,"Torrance, New Mexico",0.00038202247191011237
2643,"Towner, North Dakota",0.0
2644,"Traill, North Dakota",0.0
2645,"Transylvania, North Carolina",0.0
2646,"Traverse, Minnesota",0.22307692307692306
2647,"Travis, Texas",0.0
2648,"Treasure, Montana",0.0
2649,"Trego, Kansas",0.0
2650,"Trempealeau, Wisconsin",0.0
2651,"Trigg, Kentucky",0.0
2652,"Trimble, Kentucky",0.0
2653,"Trinity, California",0.0
2654,"Trinity, Texas",0.0
2655,"Tripp, South Dakota",0.0
2656,"Trousdale, Tennessee",0.0
2657,"Trumbull, Ohio",0.0
2658,"Tucker, West Virginia",0.0
2659,"Tulare, California",0.005643835616438356
2660,"Tulsa, Oklahoma",0.0
2661,"Tuolumne, California",0.0
2662,"Turner, South Dakota",0.0
2663,"Tuscaloosa, Alabama",0.0
2664,"Tuscarawas, Ohio",0.17938271604938272
2665,"Tuscola, Michigan",0.0
2666,"Twin falls, Idaho",0.0
2667,"Tyler, Texas",0.0
2668,"Tyler, West Virginia",0.0
2669,"Tyrrell, North Carolina",0.0
2670,"Uinta, Wyoming",0.0
2671,"Uintah, Utah",0.0
2672,"Ulster, New York",0.0
2673,"Umatilla, Oregon",0.0
2674,"Unicoi, Tennessee",0.0
2675,"Union county, Pennsylvania",0.0
2676,"Union parish, Louisiana",0.0
2677,"Union, Arkansas",0.0
2678,"Union, Florida",0.0
2679,"Union, Illinois",0.0
2680,"Union, Indiana",0.0
2681,"Union, Iowa",0.0
2682,"Union, Kentucky",0.0
2683,"Union, Louisiana",0.0
2684,"Union, New Jersey",0.0
2685,"Union, New Mexico",0.029411764705882353
2686,"Union, North Carolina",0.0
2687,"Union, Ohio",0.0
2688,"Union, Oregon",0.0
2689,"Union, Pennsylvania",0.0
2690,"Union, South Carolina",0.0
2691,"Union, South Dakota",0.0
2692,"Union, Tennessee",0.0
2693,"Unknown, South Carolina",0.0
2694,"Upshur, Texas",0.0
2695,"Upshur, West Virginia",0.0
2696,"Upton, Texas",0.0
2697,"Utah, Utah",0.0
2698,"Uvalde, Texas",0.0
2699,"Val verde, Texas",0.0
2700,"Valdez-cordova census area, Alaska",0.0
2701,"Valdez-cordova, Alaska",0.0
2702,"Valencia, New Mexico",0.0
2703,"Valley, Idaho",0.0
2704,"Valley, Montana",0.015151515151515152
2705,"Valley, Nebraska",0.0
2706,"Van buren, Arkansas",0.0
2707,"Van buren, Michigan",0.0
2708,"Van buren, Tennessee",0.0
2709,"Van wert, Ohio",0.0
2710,"Van zandt, Texas",0.0
2711,"Vance, North Carolina",0.0
2712,"Vanderburgh, Indiana",0.0
2713,"Venango county, Pennsylvania",0.0
2714,"Venango, Pennsylvania",0.0
2715,"Ventura, California",0.010752688172043012
2716,"Vermilion, Illinois",0.0
2717,"Vermilion, Louisiana",0.0
2718,"Vermillion county, Indiana",0.0
2719,"Vermillion, Indiana",0.0
2720,"Vernon, Louisiana",0.0
2721,"Vernon, Missouri",0.0
2722,"Vernon, Wisconsin",0.004688172043010753
2723,"Victoria, Texas",0.0
2724,"Vigo, Indiana",0.0
2725,"Vilas, Wisconsin",0.0
2726,"Vinton, Ohio",0.0
2727,"Volusia, Florida",0.0
2728,"Wabash, Illinois",0.0245
2729,"Wabash, Indiana",0.0
2730,"Wabasha, Minnesota",0.01517857142857143
2731,"Wabaunsee, Kansas",0.0
2732,"Wade hampton, Alaska",0.0
2733,"Wadena, Minnesota",0.0
2734,"Wagoner, Oklahoma",0.0
2735,"Wahkiakum, Washington",0.0
2736,"Wake, North Carolina",0.006351986330627936
2737,"Wakulla, Florida",0.0
2738,"Waldo, Maine",0.0
2739,"Walker, Alabama",0.0
2740,"Walker, Texas",0.0
2741,"Walla walla, Washington",0.0
2742,"Wallace, Kansas",0.0
2743,"Waller, Texas",0.0
2744,"Wallowa, Oregon",0.0
2745,"Walsh, North Dakota",0.0
2746,"Walton, Florida",0.007518796992481203
2747,"Walworth, South Dakota",0.0
2748,"Walworth, Wisconsin",0.006105263157894737
2749,"Wapello, Iowa",0.0
2750,"Ward, North Dakota",0.0
2751,"Ward, Texas",0.0
2752,"Warren county, Pennsylvania",0.0
2753,"Warren, Illinois",0.0
2754,"Warren, Indiana",0.0
2755,"Warren, Iowa",0.0
2756,"Warren, Kentucky",0.0
2757,"Warren, Missouri",0.0
2758,"Warren, New Jersey",0.06523592085235921
2759,"Warren, New York",0.0
2760,"Warren, North Carolina",0.0
2761,"Warren, Ohio",0.0
2762,"Warren, Pennsylvania",0.0
2763,"Warren, Tennessee",0.0
2764,"Warren, Virginia",0.0
2765,"Warrick, Indiana",0.0
2766,"Wasatch, Utah",0.0
2767,"Wasco, Oregon",0.0
2768,"Waseca, Minnesota",0.0
2769,"Washakie, Wyoming",0.0
2770,"Washburn, Wisconsin",0.0
2771,"Washington county, Florida",0.0
2772,"Washington county, Pennsylvania",0.0
2773,"Washington county, Rhode Island",0.0
2774,"Washington parish, Louisiana",0.0
2775,"Washington, Alabama",0.0
2776,"Washington, Arkansas",0.0
2777,"Washington, Florida",0.0
2778,"Washington, Idaho",0.0
2779,"Washington, Illinois",0.0
2780,"Washington, Indiana",0.0
2781,"Washington, Iowa",0.0
2782,"Washington, Kansas",0.0
2783,"Washington, Kentucky",0.0
2784,"Washington, Louisiana",0.0
2785,"Washington, Maine",0.03616071428571428
2786,"Washington, Maryland",0.058394160583941604
2787,"Washington, Minnesota",0.31107936507936507
2788,"Washington, Missouri",0.0
2789,"Washington, Nebraska",0.0
2790,"Washington, New York",0.016494845360824743
2791,"Washington, North Carolina",0.0
2792,"Washington, Ohio",0.01728395061728395
2793,"Washington, Oklahoma",0.0
2794,"Washington, Oregon",0.0
2795,"Washington, Pennsylvania",0.0
2796,"Washington, Rhode Island",0.000976491862567812
2797,"Washington, Tennessee",0.0
2798,"Washington, Texas",0.0
2799,"Washington, Utah",0.0
2800,"Washington, Vermont",0.0015503875968992248
2801,"Washington, Virginia",0.0
2802,"Washington, Wisconsin",0.21786223277909741
2803,"Washita, Oklahoma",0.5081632653061225
2804,"Washoe, Nevada",0.025486381322957195
2805,"Washtenaw, Michigan",0.0
2806,"Watauga, North Carolina",0.0
2807,"Watonwan, Minnesota",0.0
2808,"Waukesha, Wisconsin",0.018367346938775512
2809,"Waupaca, Wisconsin",0.0
2810,"Waushara, Wisconsin",0.0
2811,"Wayne, Illinois",0.0
2812,"Wayne, Indiana",0.0
2813,"Wayne, Kentucky",0.0
2814,"Wayne, Michigan",0.0
2815,"Wayne, Missouri",0.0
2816,"Wayne, Nebraska",0.0
2817,"Wayne, New York",0.0
2818,"Wayne, North Carolina",0.0
2819,"Wayne, Ohio",0.020287262872628727
2820,"Wayne, Pennsylvania",0.022590361445783132
2821,"Wayne, Tennessee",0.017586206896551725
2822,"Wayne, Utah",0.0
2823,"Wayne, West Virginia",0.0
2824,"Waynesboro city, Virginia",0.0
2825,"Weakley, Tennessee",0.0
2826,"Webb county, Texas",0.0
2827,"Webb, Texas",0.0
2828,"Weber, Utah",0.0
2829,"Webster, Iowa",0.3405405405405405
2830,"Webster, Kentucky",0.0
2831,"Webster, Louisiana",0.0
2832,"Webster, Missouri",0.05813333333333333
2833,"Webster, Nebraska",0.0
2834,"Webster, West Virginia",0.0
2835,"Wells, Indiana",0.0
2836,"Wells, North Dakota",0.0
2837,"West baton rouge, Louisiana",0.0
2838,"West carroll parish, Louisiana",0.0
2839,"West carroll, Louisiana",0.0
2840,"West feliciana, Louisiana",0.0
2841,"Westchester, New York",0.0182035175879397
2842,"Westmoreland, Pennsylvania",0.0
2843,"Westmoreland, Virginia",0.0
2844,"Weston, Wyoming",0.0
2845,"Wetzel, West Virginia",0.05135135135135135
2846,"Wexford, Michigan",0.0
2847,"Wharton, Texas",0.0
2848,"Whatcom, Washington",0.0
2849,"Wheatland, Montana",0.0
2850,"Wheeler, Nebraska",0.0
2851,"Wheeler, Oregon",0.0
2852,"Wheeler, Texas",0.0
2853,"White pine, Nevada",0.0
2854,"White, Arkansas",0.0
2855,"White, Illinois",0.0
2856,"White, Indiana",0.0
2857,"White, Tennessee",0.0
2858,"Whiteside, Illinois",0.02133720930232558
2859,"Whitley, Indiana",0.0
2860,"Whitley, Kentucky",0.0
2861,"Whitman, Washington",0.0
2862,"Wibaux, Montana",0.0
2863,"Wichita, Kansas",0.0
2864,"Wichita, Texas",0.0
2865,"Wicomico, Maryland",0.012719298245614035
2866,"Wilbarger, Texas",0.0
2867,"Wilcox, Alabama",0.0
2868,"Wilkes, North Carolina",0.018032786885245903
2869,"Wilkin, Minnesota",0.0
2870,"Will, Illinois",0.0
2871,"Willacy county, Texas",0.0
2872,"Willacy, Texas",0.0
2873,"Williams, North Dakota",0.0
2874,"Williams, Ohio",0.0
2875,"Williamsburg, South Carolina",0.0
2876,"Williamson, Illinois",0.0
2877,"Williamson, Tennessee",0.0
2878,"Williamson, Texas",0.0
2879,"Wilson, Kansas",0.0
2880,"Wilson, North Carolina",0.0
2881,"Wilson, Tennessee",0.0
2882,"Wilson, Texas",0.0
2883,"Winchester, Virginia",0.0
2884,"Windham, Connecticut",0.024971363115693014
2885,"Windham, Vermont",0.00674373795761079
2886,"Windsor, Vermont",0.0
2887,"Winkler, Texas",0.31176470588235294
2888,"Winn, Louisiana",0.0
2889,"Winnebago, Illinois",0.4052425373134328
2890,"Winnebago, Iowa",0.0
2891,"Winnebago, Wisconsin",0.0
2892,"Winneshiek, Iowa",0.0
2893,"Winona, Minnesota",0.002666666666666667
2894,"Winston, Alabama",0.0
2895,"Wise, Texas",0.0
2896,"Wise, Virginia",0.009615384615384616
2897,"Wolfe, Kentucky",0.0
2898,"Wood, Ohio",0.03758865248226951
2899,"Wood, Texas",0.0
2900,"Wood, West Virginia",0.0
2901,"Wood, Wisconsin",0.07485714285714286
2902,"Woodbury, Iowa",0.4551724137931034
2903,"Woodford, Illinois",0.0
2904,"Woodford, Kentucky",0.0
2905,"Woodruff, Arkansas",0.0
2906,"Woods, Oklahoma",0.0
2907,"Woodson, Kansas",0.0
2908,"Woodward, Oklahoma",0.0
2909,"Worcester, Maryland",0.0
2910,"Worcester, Massachusetts",0.009374057315233787
2911,"Worth, Iowa",0.0
2912,"Worth, Missouri",0.0
2913,"Wrangell, Alaska",0.0
2914,"Wright, Iowa",0.0
2915,"Wright, Minnesota",0.047712418300653585
2916,"Wright, Missouri",0.0
2917,"Wyandot, Ohio",0.0
2918,"Wyandotte, Kansas",0.0
2919,"Wyoming, New York",0.01020408163265306
2920,"Wyoming, Pennsylvania",0.0
2921,"Wyoming, West Virginia",0.0
2922,"Wythe, Virginia",0.0
2923,"Yadkin, North Carolina",0.03522012578616352
2924,"Yakima, Washington",0.0
2925,"Yakutat, Alaska",0.0
2926,"Yamhill, Oregon",0.0
2927,"Yancey, North Carolina",0.0
2928,"Yankton, South Dakota",0.0
2929,"Yates, New York",0.0
2930,"Yavapai, Arizona",0.03701386138613861
2931,"Yell, Arkansas",0.0
2932,"Yellow medicine county, Minnesota",0.0
2933,"Yellow medicine, Minnesota",0.0
2934,"Yellowstone, Montana",0.0
2935,"Yoakum, Texas",0.0
2936,"Yolo, California",0.0016451612903225807
2937,"York county, Pennsylvania",0.07115789473684211
2938,"York, Maine",0.011851851851851851
2939,"York, Nebraska",0.0
2940,"York, Pennsylvania",0.08599634369287021
2941,"York, South Carolina",0.0
2942,"York, Virginia",0.0
2943,"Young, Texas",0.0
2944,"Yuba, California",0.0
2945,"Yukon-koyukuk census area, Alaska",0.0
2946,"Yukon-koyukuk, Alaska",0.0
2947,"Yuma county, Arizona",0.0
2948,"Yuma, Arizona",0.0
2949,"Zapata county, Texas",0.0
2950,"Zapata, Texas",0.0
2951,"Zavala, Texas",0.0
