,county,selenium
719,"District of columbia, District of Columbia",0.6166666666666667
720,"Divide, North Dakota",11.4
721,"Dixie, Florida",1.0333333333333334
722,"Dixon, Nebraska",12.506799999999998
723,"Doddridge, West Virginia",0.0
724,"Dodge, Minnesota",0.0
725,"Dodge, Nebraska",2.0844444444444443
726,"Dodge, Wisconsin",0.3129251700680272
727,"Dona ana, New Mexico",2.468236413043478
728,"Doniphan, Kansas",3.155555555555556
729,"Donley, Texas",5.8
730,"Door, Wisconsin",0.0
731,"Dorchester, Maryland",0.0
732,"Dorchester, South Carolina",0.04
733,"Douglas, Illinois",0.0
734,"Douglas, Kansas",0.47746478873239423
735,"Douglas, Minnesota",0.0
736,"Douglas, Missouri",0.0
737,"Douglas, Nebraska",1.9264285714285714
738,"Douglas, Nevada",4.758730158730159
739,"Douglas, Oregon",0.1543877551020408
740,"Douglas, South Dakota",6.2
741,"Douglas, Washington",0.0
742,"Douglas, Wisconsin",0.7228571428571429
743,"Drew, Arkansas",0.0
744,"Du page, Illinois",0.7
745,"Dubois, Indiana",0.0
746,"Dubuque, Iowa",0.0
747,"Duchesne, Utah",0.9400000000000002
748,"Dukes, Massachusetts",0.0
749,"Dundy, Nebraska",11.794999999999998
750,"Dunklin, Missouri",0.0
751,"Dunn, North Dakota",1.2666666666666666
752,"Dunn, Wisconsin",0.0
753,"Dupage, Illinois",0.05246636771300448
754,"Duplin, North Carolina",0.0
755,"Durham, North Carolina",0.0
756,"Dutchess, New York",0.022249443207126948
757,"Duval county, Florida",0.0
758,"Duval, Florida",1.252488687782805
759,"Duval, Texas",5.332857142857143
760,"Dyer, Tennessee",0.188
761,"East baton rouge parish, Louisiana",0.0
762,"East baton rouge, Louisiana",0.0
763,"East carroll, Louisiana",0.0
764,"East feliciana, Louisiana",0.0
765,"Eastland, Texas",0.954
766,"Eaton, Michigan",0.12903225806451613
767,"Eau claire, Wisconsin",0.31869565217391305
768,"Ector, Texas",8.937083333333334
769,"Eddy, New Mexico",2.9671604938271607
770,"Eddy, North Dakota",1.305
771,"Edgar, Illinois",0.19473684210526315
772,"Edgecombe, North Carolina",0.0
773,"Edgefield, South Carolina",0.0
774,"Edmonson, Kentucky",0.27
775,"Edwards, Illinois",0.38
776,"Edwards, Kansas",3.3
777,"Edwards, Texas",0.5825
778,"Effingham, Illinois",0.11666666666666667
779,"El dorado, California",0.04375
780,"El paso, Texas",2.2627976190476193
781,"Elk, Kansas",0.5352941176470588
782,"Elk, Pennsylvania",0.33076923076923076
783,"Elkhart, Indiana",0.00921985815602837
784,"Elko, Nevada",1.3171052631578946
785,"Elliott, Kentucky",0.0
786,"Ellis, Kansas",7.646875
787,"Ellis, Oklahoma",0.0
788,"Ellis, Texas",0.9280754716981131
789,"Ellsworth, Kansas",3.7827586206896546
790,"Elmore, Alabama",0.0
791,"Elmore, Idaho",0.039473684210526314
792,"Emery, Utah",0.9065088757396446
793,"Emmet, Iowa",0.0
794,"Emmet, Michigan",0.010869565217391304
795,"Emmons, North Dakota",2.6125
796,"Erath, Texas",1.5496363636363635
797,"Erie county, Pennsylvania",0.0
798,"Erie, New York",0.03070175438596491
799,"Erie, Ohio",0.0
800,"Erie, Pennsylvania",0.056363636363636366
801,"Escambia, Alabama",0.0
802,"Escambia, Florida",0.13133333333333333
803,"Esmeralda, Nevada",0.4
804,"Essex county, New York",0.0
805,"Essex, Massachusetts",0.0
806,"Essex, New Jersey",0.40594936708860757
807,"Essex, New York",0.0
808,"Essex, Vermont",0.0
809,"Essex, Virginia",0.0
810,"Estill, Kentucky",0.0
811,"Etowah, Alabama",0.78125
812,"Eureka, Nevada",0.2833333333333333
813,"Evangeline parish, Louisiana",0.0
814,"Evangeline, Louisiana",0.0
815,"Fairbanks north star, Alaska",2.044206896551725
816,"Fairfax, Virginia",0.0
817,"Fairfield, Connecticut",0.003472222222222222
818,"Fairfield, Ohio",0.5366233766233767
819,"Fairfield, South Carolina",0.05333333333333333
820,"Fall river, South Dakota",0.8571428571428571
821,"Fallon, Montana",0.0
822,"Falls, Texas",1.3318181818181818
823,"Fannin, Texas",0.6498260869565218
824,"Faribault, Minnesota",0.0
825,"Faulk, South Dakota",0.0
826,"Fauquier, Virginia",0.08108108108108109
827,"Fayette, Alabama",0.0
828,"Fayette, Illinois",0.1111111111111111
829,"Fayette, Indiana",0.0
830,"Fayette, Iowa",0.0
831,"Fayette, Kentucky",0.0
832,"Fayette, Ohio",0.6333333333333334
833,"Fayette, Pennsylvania",0.0
834,"Fayette, Tennessee",0.0
835,"Fayette, Texas",1.296774193548387
836,"Fayette, West Virginia",0.9249375
837,"Fentress, Tennessee",0.0
838,"Fergus, Montana",0.0
839,"Ferry, Washington",0.4875
840,"Fillmore, Minnesota",0.0
841,"Fillmore, Nebraska",7.551904761904761
842,"Finney, Kansas",9.672580645161291
843,"Fisher, Texas",9.085
844,"Flagler, Florida",5.4750000000000005
845,"Flathead, Montana",0.0
846,"Fleming, Kentucky",0.2222222222222222
847,"Florence, South Carolina",0.0
848,"Florence, Wisconsin",0.0
849,"Floyd, Indiana",0.6
850,"Floyd, Iowa",0.0
851,"Floyd, Kentucky",0.5789473684210527
852,"Floyd, Texas",6.460000000000001
853,"Floyd, Virginia",0.0
854,"Fluvanna, Virginia",0.0
855,"Foard, Texas",0.0
856,"Fond du lac, Wisconsin",0.631875
857,"Ford, Illinois",0.14233333333333334
858,"Ford, Kansas",8.017999999999999
859,"Forest, Pennsylvania",0.0
860,"Forest, Wisconsin",0.136
861,"Forsyth, North Carolina",1074.6478873239437
862,"Fort bend county, Texas",0.0
863,"Fort bend, Texas",1.0756302521008403
864,"Foster, North Dakota",1.55
865,"Fountain, Indiana",0.1
866,"Franklin county, Missouri",0.0
867,"Franklin county, New York",0.0
868,"Franklin county, Ohio",0.0
869,"Franklin county, Pennsylvania",0.0
870,"Franklin, Alabama",0.0
871,"Franklin, Arkansas",0.0
872,"Franklin, Florida",0.0
873,"Franklin, Idaho",0.72875
874,"Franklin, Illinois",0.0
875,"Franklin, Indiana",0.0
876,"Franklin, Iowa",0.0
877,"Franklin, Kansas",1.162962962962963
878,"Franklin, Kentucky",0.0
879,"Franklin, Louisiana",0.0
880,"Franklin, Maine",0.34576271186440677
881,"Franklin, Massachusetts",0.0
882,"Franklin, Missouri",0.0
883,"Franklin, Nebraska",35.99809523809523
884,"Franklin, New York",0.0
885,"Franklin, North Carolina",0.02727272727272727
886,"Franklin, Ohio",0.7585436893203883
887,"Franklin, Pennsylvania",0.0
888,"Franklin, Tennessee",0.7866666666666667
889,"Franklin, Texas",0.41283333333333333
890,"Franklin, Vermont",0.0
891,"Franklin, Virginia",0.034161490683229816
892,"Franklin, Washington",0.7646153846153847
893,"Frederick, Maryland",0.45714285714285713
894,"Frederick, Virginia",0.0
895,"Freeborn, Minnesota",0.0
896,"Freestone, Texas",0.18642000000000003
897,"Fremont, Idaho",0.14222222222222222
898,"Fremont, Iowa",3.0
899,"Fremont, Wyoming",0.10377358490566038
900,"Fresno, California",0.3952475442043221
901,"Frio, Texas",1.2427777777777775
902,"Frontier, Nebraska",3.7363636363636363
903,"Fulton, Arkansas",0.0
904,"Fulton, Illinois",1.0046428571428572
905,"Fulton, Indiana",0.02142857142857143
906,"Fulton, Kentucky",1.0
907,"Fulton, New York",0.0
908,"Fulton, Ohio",0.0
909,"Fulton, Pennsylvania",0.0
910,"Furnas, Nebraska",9.042222222222223
911,"Gadsden, Florida",0.2899999999999999
912,"Gage, Nebraska",7.546470588235295
913,"Gaines, Texas",13.690909090909093
914,"Galax, Virginia",0.0
915,"Gallatin, Illinois",0.0
916,"Gallatin, Kentucky",0.0
917,"Gallatin, Montana",0.06825352112676056
918,"Gallia, Ohio",0.0
919,"Galveston, Texas",2.4069767441860463
920,"Garden, Nebraska",3.2142857142857144
921,"Garfield, Montana",0.0
922,"Garfield, Nebraska",2.7350000000000003
923,"Garfield, Oklahoma",4.816666666666666
924,"Garfield, Utah",0.9777777777777776
925,"Garfield, Washington",0.5555555555555556
926,"Garland, Arkansas",0.0
927,"Garrard, Kentucky",0.0
928,"Garrett, Maryland",0.0
929,"Garvin, Oklahoma",0.131
930,"Garza, Texas",23.281818181818185
931,"Gasconade, Missouri",0.0
932,"Gaston, North Carolina",0.0
933,"Gates, North Carolina",0.0
934,"Geary, Kansas",1.908695652173913
935,"Geauga, Ohio",0.04085106382978724
936,"Gem, Idaho",0.0
937,"Genesee, Michigan",0.7777777777777778
938,"Genesee, New York",0.0
939,"Geneva, Alabama",0.0
940,"Gentry, Missouri",0.0
941,"Georgetown, South Carolina",0.0
942,"Gibson, Indiana",0.16923076923076924
943,"Gibson, Tennessee",0.0
944,"Gila, Arizona",0.1694915254237288
945,"Gilchrist, Florida",0.28
946,"Giles, Tennessee",0.0
947,"Giles, Virginia",0.06666666666666667
948,"Gillespie, Texas",1.4913043478260872
949,"Gilliam, Oregon",0.24633333333333335
950,"Gilmer, West Virginia",0.0
951,"Glacier, Montana",1.0
952,"Glades, Florida",0.09444444444444444
953,"Gladwin, Michigan",0.3333333333333333
954,"Glasscock, Texas",0.0
955,"Glenn, California",0.31212
956,"Gloucester, New Jersey",0.675860655737705
957,"Gloucester, Virginia",0.0
958,"Gogebic, Michigan",1.5
959,"Golden valley, Montana",3.4444444444444446
960,"Golden valley, North Dakota",4.62
961,"Goliad, Texas",5.737142857142857
962,"Gonzales, Texas",0.3072222222222222
963,"Goochland, Virginia",0.0
964,"Goodhue, Minnesota",0.09083333333333332
965,"Gooding, Idaho",0.8216666666666667
966,"Goshen, Wyoming",0.78125
967,"Gosper, Nebraska",0.4818181818181818
968,"Gove, Kansas",10.926086956521738
969,"Grady, Oklahoma",0.7290909090909091
970,"Grafton, New Hampshire",0.015384615384615385
971,"Graham county, Arizona",0.0
972,"Graham, Arizona",0.23928571428571427
973,"Graham, Kansas",6.6466666666666665
974,"Graham, North Carolina",0.0
975,"Grand forks, North Dakota",0.532
976,"Grand isle, Vermont",0.0
977,"Grand traverse, Michigan",0.0
978,"Grand, Utah",1.4126315789473682
979,"Granite, Montana",1.4444444444444444
980,"Grant, Arkansas",0.0
981,"Grant, Indiana",0.0
982,"Grant, Kansas",15.058333333333332
983,"Grant, Kentucky",0.0
984,"Grant, Louisiana",0.0
985,"Grant, Minnesota",0.0
986,"Grant, Nebraska",0.0
987,"Grant, New Mexico",1.8734761904761905
988,"Grant, North Dakota",0.0
989,"Grant, Oklahoma",6.663636363636363
990,"Grant, Oregon",0.0623
991,"Grant, South Dakota",1.0666666666666667
992,"Grant, Washington",0.1830188679245283
993,"Grant, West Virginia",0.0
994,"Grant, Wisconsin",0.0946236559139785
995,"Granville, North Carolina",0.0
996,"Gratiot, Michigan",3.1384615384615384
997,"Graves, Kentucky",0.15789473684210525
998,"Gray, Kansas",5.1499999999999995
999,"Gray, Texas",2.6749999999999994
1000,"Grays harbor, Washington",0.0
1001,"Grayson, Kentucky",0.0
1002,"Grayson, Texas",0.6531140350877194
1003,"Grayson, Virginia",0.0
1004,"Greeley, Kansas",5.233333333333333
1005,"Greeley, Nebraska",6.21875
1006,"Green lake, Wisconsin",0.0
1007,"Green, Kentucky",0.0
1008,"Green, Wisconsin",0.05272727272727273
1009,"Greenbrier, West Virginia",0.2129032258064516
1010,"Greene, Alabama",0.05555555555555555
1011,"Greene, Arkansas",0.0
1012,"Greene, Illinois",1.1162500000000002
1013,"Greene, Indiana",0.13
1014,"Greene, Missouri",0.08137931034482758
1015,"Greene, New York",0.09719626168224298
1016,"Greene, North Carolina",0.0
1017,"Greene, Ohio",0.18877551020408162
1018,"Greene, Pennsylvania",0.0
1019,"Greene, Tennessee",0.0
1020,"Greene, Virginia",0.0
1021,"Greenlee, Arizona",0.0
1022,"Greensville, Virginia",0.0
1023,"Greenup, Kentucky",0.0
1024,"Greenville, South Carolina",0.05555555555555555
1025,"Greenwood, Kansas",0.28888888888888886
1026,"Greenwood, South Carolina",0.0
1027,"Greer, Oklahoma",0.0
1028,"Gregg, Texas",0.3374523809523809
1029,"Gregory, South Dakota",4.7
1030,"Griggs, North Dakota",0.2825
1031,"Grimes, Texas",1.4421052631578946
1032,"Grundy, Illinois",0.7732142857142856
1033,"Grundy, Iowa",0.0
1034,"Grundy, Missouri",0.0
1035,"Grundy, Tennessee",0.22000000000000003
1036,"Guadalupe, New Mexico",0.9888888888888892
1037,"Guadalupe, Texas",2.388625
1038,"Guernsey, Ohio",0.0
1039,"Guilford, North Carolina",0.010135135135135136
1040,"Guillford, North Carolina",0.0
1041,"Gulf, Florida",0.25882352941176473
1042,"Guthrie, Iowa",0.0
1043,"Haines, Alaska",1.5982500000000002
1044,"Hale, Alabama",0.0
1045,"Hale, Texas",4.57
1046,"Halifax, North Carolina",0.0
1047,"Halifax, Virginia",0.0
1048,"Hall, Nebraska",0.6528205128205128
1049,"Hall, Texas",3.266666666666666
1050,"Hamblen, Tennessee",0.0
1051,"Hamilton, Florida",1.1884615384615385
1052,"Hamilton, Indiana",0.15714285714285714
1053,"Hamilton, Iowa",0.0
1054,"Hamilton, Kansas",4.216666666666667
1055,"Hamilton, Nebraska",7.268749999999998
1056,"Hamilton, New York",0.0
1057,"Hamilton, Ohio",0.2640425531914894
1058,"Hamilton, Tennessee",0.07857142857142858
1059,"Hamilton, Texas",2.7725
1060,"Hamlin, South Dakota",2.6
1061,"Hampden, Massachusetts",0.0412280701754386
1062,"Hampshire, Massachusetts",0.074875
1063,"Hampshire, West Virginia",0.0
1064,"Hampton, South Carolina",0.0
1065,"Hancock, Illinois",0.5144444444444445
1066,"Hancock, Indiana",0.0
1067,"Hancock, Iowa",0.0
1068,"Hancock, Kentucky",0.4
1069,"Hancock, Maine",0.6311827956989247
1070,"Hancock, Ohio",0.2840909090909091
1071,"Hancock, Tennessee",0.0
1072,"Hancock, West Virginia",0.8484999999999999
1073,"Hanover, Virginia",7.1625698324022355
1074,"Hansford, Texas",0.7166666666666667
1075,"Hardee, Florida",0.07708333333333334
1076,"Hardeman, Tennessee",0.0
1077,"Hardeman, Texas",3.7
1078,"Hardin, Illinois",0.4
1079,"Hardin, Iowa",0.0
1080,"Hardin, Kentucky",0.038461538461538464
1081,"Hardin, Ohio",0.0
1082,"Hardin, Tennessee",0.0
1083,"Hardin, Texas",0.9938775510204082
1084,"Harding, New Mexico",2.025
1085,"Harding, South Dakota",0.0
1086,"Hardy, West Virginia",0.0
1087,"Harford, Maryland",0.0
1088,"Harlan, Kentucky",0.8043478260869565
1089,"Harlan, Nebraska",10.844000000000001
1090,"Harmon, Oklahoma",0.0
1091,"Harnett, North Carolina",0.0
1092,"Harney, Oregon",0.0
1093,"Harper, Kansas",4.641666666666667
1094,"Harper, Oklahoma",1.8166666666666667
1095,"Harris, Texas",0.8837077464788737
1096,"Harrison, Indiana",0.0
1097,"Harrison, Iowa",6.0
1098,"Harrison, Kentucky",0.0
1099,"Harrison, Missouri",0.0
1100,"Harrison, Ohio",0.0
1101,"Harrison, Texas",0.6482916666666667
1102,"Harrison, West Virginia",0.0
1103,"Harrisonburg, Virginia",0.0
1104,"Hart, Kentucky",0.0
1105,"Hartford, Connecticut",0.04992924528301887
1106,"Hartley, Texas",1.4
1107,"Harvey, Kansas",3.8833333333333333
1108,"Haskell, Kansas",9.523529411764706
1109,"Haskell, Oklahoma",0.0
1110,"Haskell, Texas",4.859
1111,"Hawaii, Hawaii",0.0
1112,"Hawkins, Tennessee",0.0
1113,"Hayes, Nebraska",0.0
1114,"Hays, Texas",0.25824175824175827
1115,"Haywood, North Carolina",0.0
1116,"Haywood, Tennessee",0.0
1117,"Hemphill, Texas",2.0
1118,"Hempstead, Arkansas",0.0
1119,"Henderson, Illinois",1.0
1120,"Henderson, Kentucky",1.0454545454545454
1121,"Henderson, North Carolina",0.0
1122,"Henderson, Tennessee",0.0
1123,"Henderson, Texas",0.46259999999999996
1124,"Hendricks, Indiana",0.0
1125,"Hendry, Florida",1.4465116279069767
1126,"Hennepin, Minnesota",0.0
1127,"Henrico, Virginia",0.0
1128,"Henry, Alabama",0.0
1129,"Henry, Illinois",0.569
1130,"Henry, Indiana",0.0
1131,"Henry, Iowa",0.0
1132,"Henry, Kentucky",0.0
1133,"Henry, Missouri",0.0
1134,"Henry, Ohio",0.3464285714285714
1135,"Henry, Tennessee",0.0
1136,"Henry, Virginia",0.0
1137,"Herkimer, New York",0.8682105263157893
1138,"Hernando, Florida",0.8395973154362416
1139,"Hertford, North Carolina",0.0
1140,"Hickman, Kentucky",0.0
1141,"Hickman, Tennessee",0.0
1142,"Hickory, Missouri",0.0
1143,"Hidalgo, New Mexico",2.6458823529411766
1144,"Hidalgo, Texas",1.0702
1145,"Highland, Ohio",0.0
1146,"Highland, Virginia",0.0
1147,"Highlands, Florida",0.11578947368421054
1148,"Hill, Montana",2.0625
1149,"Hill, Texas",1.2278688524590164
1150,"Hills, Florida",1.0384955752212386
1151,"Hills, New Hampshire",0.005597964376590331
1152,"Hillsborough county, Florida",1.325
1153,"Hillsborough county, New Hampshire",0.0
1154,"Hillsborough, Florida",0.8510204081632654
1155,"Hillsborough, New Hampshire",0.0
1156,"Hillsdale, Michigan",0.14285714285714285
1157,"Hitchcock, Nebraska",0.0
1158,"Hocking, Ohio",0.0
1159,"Hockley, Texas",12.636666666666667
1160,"Hodgeman, Kansas",6.758333333333333
1161,"Hoke, North Carolina",0.0
1162,"Holmes, Florida",0.0
1163,"Holmes, Ohio",0.0794392523364486
1164,"Holt, Missouri",3.6374999999999997
1165,"Holt, Nebraska",0.0
1166,"Honolulu, Hawaii",0.0
1167,"Hood river, Oregon",0.0
1168,"Hood, Texas",0.9083214285714283
1169,"Hooker, Nebraska",0.0
1170,"Hoonah-angoon, Alaska",0.2326666666666667
1171,"Hopewell, Virginia",0.0
1172,"Hopkins, Kentucky",0.0
1173,"Hopkins, Texas",0.31720833333333337
1174,"Horry, South Carolina",0.0
1175,"Hot spring, Arkansas",0.0
1176,"Hot springs, Wyoming",0.0
1177,"Houghton, Michigan",0.6
1178,"Houston, Alabama",0.0
1179,"Houston, Minnesota",0.0
1180,"Houston, Texas",0.20136363636363636
1181,"Howard, Arkansas",0.0
1182,"Howard, Indiana",0.0
1183,"Howard, Iowa",0.0
1184,"Howard, Maryland",0.0
1185,"Howard, Missouri",0.0
1186,"Howard, Nebraska",2.1975
1187,"Howard, Texas",13.5
1188,"Howell, Missouri",0.2613888888888889
1189,"Hubbard, Minnesota",0.0
1190,"Hudson, New Jersey",0.0
1191,"Hudspeth, Texas",13.2975
1192,"Hughes, Oklahoma",0.6266666666666666
1193,"Hughes, South Dakota",1.5461538461538462
1194,"Humboldt, California",0.0
1195,"Humboldt, Iowa",0.0
1196,"Humboldt, Nevada",1.6
1197,"Humphreys, Tennessee",0.4454545454545455
1198,"Hunt, Texas",0.6719999999999998
1199,"Hunterdon, New Jersey",0.6640909090909093
1200,"Huntingdon, Pennsylvania",0.0
1201,"Huntington, Indiana",0.0
1202,"Huron, Michigan",0.35294117647058826
1203,"Huron, Ohio",0.265
1204,"Hutchinson, South Dakota",3.75
1205,"Hutchinson, Texas",0.6454545454545454
1206,"Hyde, North Carolina",0.0
1207,"Iberia parish, Louisiana",0.0
1208,"Iberia, Louisiana",0.0
1209,"Iberville, Louisiana",0.0
1210,"Ida, Iowa",0.0
1211,"Idaho, Idaho",0.3739024390243902
1212,"Imperial, California",0.3431372549019608
1213,"Independence, Arkansas",0.0
1214,"Indian river, Florida",2.9093749999999994
1215,"Indiana, Pennsylvania",0.0
1216,"Ingham, Michigan",0.16666666666666666
1217,"Inyo, California",0.007633587786259542
1218,"Ionia, Michigan",0.1
1219,"Iosco, Michigan",0.3333333333333333
1220,"Iowa, Iowa",0.8636363636363636
1221,"Iowa, Wisconsin",0.03518518518518518
1222,"Iredell, North Carolina",0.0
1223,"Irion, Texas",0.0
1224,"Iron, Michigan",0.3333333333333333
1225,"Iron, Missouri",0.024545454545454547
1226,"Iron, Utah",1.085185185185185
1227,"Iron, Wisconsin",0.0
1228,"Iroquois, Illinois",0.0973076923076923
1229,"Isabella, Michigan",0.7307692307692307
1230,"Isanti, Minnesota",0.0
1231,"Island, Washington",0.11041009463722397
1232,"Isle of wight, Virginia",0.0
1233,"Itasca, Minnesota",0.0
1234,"Izard, Arkansas",0.0
1235,"Jack, Texas",0.1192
1236,"Jackson county, Florida",0.0
1237,"Jackson, Alabama",0.06571428571428571
1238,"Jackson, Arkansas",0.0
1239,"Jackson, Florida",0.08571428571428572
1240,"Jackson, Illinois",0.1142857142857143
1241,"Jackson, Indiana",0.0
1242,"Jackson, Iowa",1.0
1243,"Jackson, Kansas",2.428571428571428
1244,"Jackson, Kentucky",0.16666666666666666
1245,"Jackson, Louisiana",0.0
1246,"Jackson, Michigan",0.2876712328767123
1247,"Jackson, Minnesota",0.0
1248,"Jackson, Missouri",0.488
1249,"Jackson, North Carolina",0.0
1250,"Jackson, Ohio",0.2
1251,"Jackson, Oklahoma",0.0
1252,"Jackson, Oregon",0.24417808219178086
1253,"Jackson, South Dakota",4.4
1254,"Jackson, Texas",0.4931578947368421
1255,"Jackson, West Virginia",0.25833333333333336
1256,"Jackson, Wisconsin",0.23333333333333334
1257,"James (city), Virginia",0.0
1258,"James city, Virginia",0.0
1259,"Jasper county, Missouri",0.0
1260,"Jasper, Illinois",0.7055555555555555
1261,"Jasper, Indiana",0.9321428571428572
1262,"Jasper, Iowa",0.0
1263,"Jasper, Missouri",0.03571428571428571
1264,"Jasper, South Carolina",0.0
1265,"Jasper, Texas",0.11818181818181818
1266,"Jay, Indiana",0.0
1267,"Jeff davis, Texas",0.39999999999999997
1268,"Jefferson county, Florida",1.45
1269,"Jefferson county, Pennsylvania",0.0
1270,"Jefferson davis, Louisiana",0.0
1271,"Jefferson, Alabama",0.0
1272,"Jefferson, Arkansas",0.0
1273,"Jefferson, Florida",0.5666666666666668
1274,"Jefferson, Idaho",0.2916666666666667
1275,"Jefferson, Indiana",0.0
1276,"Jefferson, Iowa",0.0
1277,"Jefferson, Kansas",3.344186046511628
1278,"Jefferson, Kentucky",0.0
1279,"Jefferson, Louisiana",0.0
1280,"Jefferson, Missouri",0.2182857142857143
1281,"Jefferson, Montana",0.2
1282,"Jefferson, Nebraska",1.3266666666666669
1283,"Jefferson, New York",0.04820143884892087
1284,"Jefferson, Ohio",0.175
1285,"Jefferson, Oklahoma",0.0
1286,"Jefferson, Oregon",0.0
1287,"Jefferson, Pennsylvania",0.0
1288,"Jefferson, Tennessee",0.0
1289,"Jefferson, Texas",0.6038461538461538
1290,"Jefferson, Washington",0.0
1291,"Jefferson, West Virginia",0.09278350515463918
1292,"Jefferson, Wisconsin",0.05869158878504673
1293,"Jennings, Indiana",0.0
1294,"Jerome, Idaho",1.2711111111111109
1295,"Jersey, Illinois",0.3333333333333333
1296,"Jessamine, Kentucky",0.0
1297,"Jewell, Kansas",35.945
1298,"Jim hogg, Texas",7.6
1299,"Jim wells, Texas",7.881055555555556
1300,"Jo daviess, Illinois",0.20119402985074628
1301,"Johnson, Arkansas",0.0
1302,"Johnson, Illinois",0.0
1303,"Johnson, Indiana",0.17647058823529413
1304,"Johnson, Iowa",0.13403846153846152
1305,"Johnson, Kansas",1.302439024390244
1306,"Johnson, Kentucky",0.3333333333333333
1307,"Johnson, Missouri",0.10810810810810811
1308,"Johnson, Nebraska",4.337692307692308
1309,"Johnson, Tennessee",0.0
1310,"Johnson, Texas",0.4839863945578231
1311,"Johnson, Wyoming",1.0769230769230769
1312,"Johnston, North Carolina",0.0
1313,"Johnston, Oklahoma",0.2711864406779661
1314,"Jones, Iowa",2.3899999999999997
1315,"Jones, North Carolina",0.0
1316,"Jones, Texas",4.6
1317,"Josephine, Oregon",0.022727272727272728
1318,"Juab, Utah",2.250000000000001
1319,"Judith basin, Montana",0.0
1320,"Juneau city and, Alaska",0.0
1321,"Juneau, Alaska",0.44999999999999996
1322,"Juneau, Wisconsin",0.050909090909090904
1323,"Juniata, Pennsylvania",0.0
1324,"Kalamazoo, Michigan",0.05128205128205128
1325,"Kalkaska, Michigan",1.0
1326,"Kanabec, Minnesota",0.0
1327,"Kanawha, West Virginia",0.9725714285714285
1328,"Kandiyohi, Minnesota",0.0
1329,"Kane, Illinois",0.25564356435643565
1330,"Kane, Utah",1.1677272727272732
1331,"Kankakee, Illinois",0.1941176470588235
1332,"Karnes, Texas",0.8318181818181817
1333,"Kauai, Hawaii",0.0
1334,"Kaufman, Texas",0.5
1335,"Kay, Oklahoma",0.0
1336,"Kearney, Nebraska",10.15
1337,"Kearny, Kansas",8.690909090909091
1338,"Keith, Nebraska",1.7135714285714285
1339,"Kenai peninsula, Alaska",0.1512058823529412
1340,"Kendall, Illinois",0.29508196721311475
1341,"Kendall, Texas",1.2487209302325581
1342,"Kenedy, Texas",8.58
1343,"Kennebec, Maine",0.5476190476190477
1344,"Kenosha, Wisconsin",0.2032051282051282
1345,"Kent, Maryland",0.0
1346,"Kent, Michigan",0.3157894736842105
1347,"Kent, Rhode Island",0.02631578947368421
1348,"Kent, Texas",8.366666666666665
1349,"Kenton, Kentucky",0.0
1350,"Keokuk, Iowa",0.0
1351,"Kern, California",0.8979325707405175
1352,"Kerr, Texas",0.2903397435897435
1353,"Kershaw, South Carolina",0.07317073170731707
1354,"Ketchikan gateway, Alaska",0.03677777777777778
1355,"Kewaunee, Wisconsin",0.01333333333333333
1356,"Keweenaw, Michigan",0.0
1357,"Keya paha, Nebraska",0.0
1358,"Kidder, North Dakota",1.372
1359,"Kimball, Nebraska",2.6585714285714284
1360,"Kimble, Texas",1.43725
1361,"King and queen, Virginia",0.0
1362,"King george, Virginia",0.0
1363,"King william, Virginia",0.0
1364,"King, Texas",7.16
1365,"King, Washington",0.0024793388429752068
1366,"Kingfisher, Oklahoma",0.0
1367,"Kingman, Kansas",1.0555555555555556
1368,"Kings, California",0.4299664804469273
1369,"Kingsbury, South Dakota",0.9
1370,"Kinney, Texas",0.0
1371,"Kiowa, Kansas",2.746666666666667
1372,"Kiowa, Oklahoma",3.25
1373,"Kitsap, Washington",0.0
1374,"Kittitas, Washington",0.0
1375,"Kittson, Minnesota",0.0
1376,"Klamath, Oregon",0.08220289855072464
1377,"Kleberg, Texas",8.05516129032258
1378,"Klickitat, Washington",0.0
1379,"Knott, Kentucky",0.0
1380,"Knox, Illinois",1.6514285714285712
1381,"Knox, Indiana",0.65
1382,"Knox, Kentucky",0.0
1383,"Knox, Maine",0.4915254237288136
1384,"Knox, Nebraska",8.161111111111111
1385,"Knox, Ohio",0.0
1386,"Knox, Tennessee",0.05
1387,"Knox, Texas",4.066666666666667
1388,"Kodiak island, Alaska",0.3221111111111111
1389,"Koochiching county, Minnesota",0.0
1390,"Koochiching, Minnesota",0.0
1391,"Kootenai, Idaho",0.0
1392,"Kosciusko, Indiana",0.011607142857142858
1393,"Kossuth, Iowa",0.0
1394,"La crosse, Wisconsin",0.2545864661654135
1395,"La grange, Indiana",0.0
1396,"La paz, Arizona",1.4880000000000002
1397,"La porte, Indiana",0.17647058823529413
1398,"La salle, Illinois",0.22000000000000003
1399,"La salle, Louisiana",0.0
1400,"La salle, Texas",2.2954545454545454
1401,"Labette, Kansas",1.0466666666666666
1402,"Lac qui parle, Minnesota",0.0
1403,"Lackawanna, Pennsylvania",0.11517857142857144
1404,"Laclede, Missouri",0.0
1405,"Lafayette parish, Louisiana",0.0
1406,"Lafayette, Arkansas",0.0
1407,"Lafayette, Florida",2.183333333333333
1408,"Lafayette, Louisiana",0.0
1409,"Lafayette, Missouri",0.0
1410,"Lafayette, Wisconsin",0.15675675675675677
1411,"Lafourche, Louisiana",0.0
1412,"Lagrange, Indiana",0.0
1413,"Lake and peninsula, Alaska",0.5626
