,county,chromium
708,"Dewitt, Texas",1.356
709,"Dickens, Texas",4.335
710,"Dickenson, Virginia",0.0
711,"Dickey, North Dakota",0.0
712,"Dickinson, Kansas",2.4696969696969697
713,"Dickinson, Michigan",1.25
714,"Dickson, Tennessee",0.0
715,"Dillingham, Alaska",1.5367333333333335
716,"Dillon, South Carolina",0.0
717,"Dimmit, Texas",0.11936363636363638
718,"Dinwiddie, Virginia",0.0
719,"District of columbia, District of Columbia",1.3166666666666667
720,"Divide, North Dakota",0.0
721,"Dixie, Florida",3.4916666666666667
722,"Dixon, Nebraska",8.2316
723,"Doddridge, West Virginia",0.0
724,"Dodge, Minnesota",0.0
725,"Dodge, Nebraska",5.985555555555555
726,"Dodge, Wisconsin",0.8268027210884351
727,"Dona ana, New Mexico",2.851582983425414
728,"Doniphan, Kansas",4.777777777777777
729,"Donley, Texas",0.0
730,"Door, Wisconsin",2.154285714285715
731,"Dorchester, Maryland",0.7842105263157895
732,"Dorchester, South Carolina",0.0
733,"Douglas, Illinois",0.0
734,"Douglas, Kansas",1.0690140845070424
735,"Douglas, Minnesota",0.0
736,"Douglas, Missouri",2.3373333333333335
737,"Douglas, Nebraska",6.261964285714287
738,"Douglas, Nevada",1.164655172413793
739,"Douglas, Oregon",0.0
740,"Douglas, South Dakota",3.4
741,"Douglas, Washington",0.04782608695652174
742,"Douglas, Wisconsin",0.7657142857142857
743,"Drew, Arkansas",0.0
744,"Du page, Illinois",1.1
745,"Dubois, Indiana",0.14285714285714285
746,"Dubuque, Iowa",0.27999999999999997
747,"Duchesne, Utah",1.5147058823529402
748,"Dukes, Massachusetts",0.0
749,"Dundy, Nebraska",4.26
750,"Dunklin, Missouri",0.7410526315789473
751,"Dunn, North Dakota",0.71
752,"Dunn, Wisconsin",0.34489795918367344
753,"Dupage, Illinois",1.1763839285714286
754,"Duplin, North Carolina",0.0
755,"Durham, North Carolina",0.2857142857142857
756,"Dutchess, New York",0.8556637168141594
757,"Duval county, Florida",0.0
758,"Duval, Florida",0.9488479262672809
759,"Duval, Texas",6.558285714285716
760,"Dyer, Tennessee",0.0
761,"East baton rouge parish, Louisiana",0.0
762,"East baton rouge, Louisiana",0.0
763,"East carroll, Louisiana",0.0
764,"East feliciana, Louisiana",0.0
765,"Eastland, Texas",0.806
766,"Eaton, Michigan",0.0
767,"Eau claire, Wisconsin",0.3398550724637681
768,"Ector, Texas",1.0324999999999998
769,"Eddy, New Mexico",4.028082191780821
770,"Eddy, North Dakota",0.0
771,"Edgar, Illinois",0.0
772,"Edgecombe, North Carolina",0.0
773,"Edgefield, South Carolina",0.0
774,"Edmonson, Kentucky",0.0
775,"Edwards, Illinois",0.0
776,"Edwards, Kansas",2.9181818181818175
777,"Edwards, Texas",0.8825000000000001
778,"Effingham, Illinois",0.0
779,"El dorado, California",0.017741935483870968
780,"El paso, Texas",1.0966904761904763
781,"Elk, Kansas",1.3176470588235296
782,"Elk, Pennsylvania",0.0
783,"Elkhart, Indiana",0.08936170212765958
784,"Elko, Nevada",0.7539473684210527
785,"Elliott, Kentucky",0.5
786,"Ellis, Kansas",3.7218750000000003
787,"Ellis, Oklahoma",1.1153846153846154
788,"Ellis, Texas",3.0630000000000006
789,"Ellsworth, Kansas",1.7793103448275864
790,"Elmore, Alabama",0.0044444444444444444
791,"Elmore, Idaho",2.2421052631578946
792,"Emery, Utah",1.1907831325301206
793,"Emmet, Iowa",0.0
794,"Emmet, Michigan",0.0
795,"Emmons, North Dakota",2.102
796,"Erath, Texas",3.2040909090909095
797,"Erie county, Pennsylvania",0.0
798,"Erie, New York",0.13601769911504424
799,"Erie, Ohio",0.0
800,"Erie, Pennsylvania",0.2310344827586207
801,"Escambia, Alabama",0.6545454545454545
802,"Escambia, Florida",0.04666666666666667
803,"Esmeralda, Nevada",1.0
804,"Essex county, New York",0.0
805,"Essex, Massachusetts",0.11719745222929938
806,"Essex, New Jersey",2.0505063291139245
807,"Essex, New York",0.038345864661654135
808,"Essex, Vermont",0.0
809,"Essex, Virginia",0.0
810,"Estill, Kentucky",0.0
811,"Etowah, Alabama",0.40625
812,"Eureka, Nevada",0.6096774193548387
813,"Evangeline parish, Louisiana",0.0
814,"Evangeline, Louisiana",0.0
815,"Fairbanks north star, Alaska",1.299448275862069
816,"Fairfax, Virginia",0.0
817,"Fairfield, Connecticut",0.12183708838821493
818,"Fairfield, Ohio",0.42623376623376624
819,"Fairfield, South Carolina",0.0
820,"Fall river, South Dakota",0.0
821,"Fallon, Montana",0.0
822,"Falls, Texas",0.0
823,"Fannin, Texas",3.594521739130434
824,"Faribault, Minnesota",0.0
825,"Faulk, South Dakota",0.16666666666666666
826,"Fauquier, Virginia",0.19594594594594594
827,"Fayette, Alabama",0.0
828,"Fayette, Illinois",0.0
829,"Fayette, Indiana",0.0
830,"Fayette, Iowa",0.0
831,"Fayette, Kentucky",0.0
832,"Fayette, Ohio",0.0
833,"Fayette, Pennsylvania",0.12121212121212122
834,"Fayette, Tennessee",0.0
835,"Fayette, Texas",0.0
836,"Fayette, West Virginia",0.3694375
837,"Fentress, Tennessee",0.0
838,"Fergus, Montana",0.0
839,"Ferry, Washington",2.354166666666667
840,"Fillmore, Minnesota",0.0
841,"Fillmore, Nebraska",3.5109523809523813
842,"Finney, Kansas",2.5919354838709676
843,"Fisher, Texas",1.2750000000000001
844,"Flagler, Florida",0.19666666666666668
845,"Flathead, Montana",0.0
846,"Fleming, Kentucky",0.0
847,"Florence, South Carolina",0.0
848,"Florence, Wisconsin",0.6277777777777778
849,"Floyd, Indiana",0.5
850,"Floyd, Iowa",0.0
851,"Floyd, Kentucky",0.5789473684210527
852,"Floyd, Texas",1.3100000000000003
853,"Floyd, Virginia",0.0
854,"Fluvanna, Virginia",0.375
855,"Foard, Texas",0.0
856,"Fond du lac, Wisconsin",0.8596460176991152
857,"Ford, Illinois",0.0
858,"Ford, Kansas",2.7599999999999993
859,"Forest, Pennsylvania",3.6499999999999995
860,"Forest, Wisconsin",1.5035999999999998
861,"Forsyth, North Carolina",0.0
862,"Fort bend county, Texas",0.0
863,"Fort bend, Texas",0.026260504201680673
864,"Foster, North Dakota",0.0
865,"Fountain, Indiana",0.3
866,"Franklin county, Missouri",0.0
867,"Franklin county, New York",0.0
868,"Franklin county, Ohio",0.0
869,"Franklin county, Pennsylvania",9.5875
870,"Franklin, Alabama",0.0
871,"Franklin, Arkansas",0.0
872,"Franklin, Florida",0.24666666666666667
873,"Franklin, Idaho",0.67875
874,"Franklin, Illinois",0.11385714285714285
875,"Franklin, Indiana",0.0
876,"Franklin, Iowa",0.0
877,"Franklin, Kansas",1.044444444444444
878,"Franklin, Kentucky",0.0
879,"Franklin, Louisiana",0.3448275862068966
880,"Franklin, Maine",1.153898305084746
881,"Franklin, Massachusetts",0.29295774647887324
882,"Franklin, Missouri",0.9606111111111114
883,"Franklin, Nebraska",5.895555555555556
884,"Franklin, New York",0.0
885,"Franklin, North Carolina",0.0
886,"Franklin, Ohio",1.1787714285714284
887,"Franklin, Pennsylvania",2.72
888,"Franklin, Tennessee",0.0
889,"Franklin, Texas",0.4671666666666667
890,"Franklin, Vermont",0.0
891,"Franklin, Virginia",0.25527950310559
892,"Franklin, Washington",0.2828125
893,"Frederick, Maryland",0.6056451612903225
894,"Frederick, Virginia",0.19607843137254902
895,"Freeborn, Minnesota",0.0
896,"Freestone, Texas",1.4586800000000002
897,"Fremont, Idaho",0.2222222222222222
898,"Fremont, Iowa",0.0
899,"Fremont, Wyoming",0.0
900,"Fresno, California",1.2454786885245896
901,"Frio, Texas",1.8522222222222224
902,"Frontier, Nebraska",6.884545454545454
903,"Fulton, Arkansas",0.06875
904,"Fulton, Illinois",0.9846428571428572
905,"Fulton, Indiana",0.0
906,"Fulton, Kentucky",0.0
907,"Fulton, New York",0.2025974025974026
908,"Fulton, Ohio",0.41935483870967744
909,"Fulton, Pennsylvania",3.2250000000000005
910,"Furnas, Nebraska",6.905555555555555
911,"Gadsden, Florida",1.5888888888888888
912,"Gage, Nebraska",8.03470588235294
913,"Gaines, Texas",0.6481818181818183
914,"Galax, Virginia",0.0
915,"Gallatin, Illinois",0.0
916,"Gallatin, Kentucky",0.0
917,"Gallatin, Montana",0.10338028169014084
918,"Gallia, Ohio",0.0
919,"Galveston, Texas",0.0
920,"Garden, Nebraska",4.950000000000001
921,"Garfield, Montana",0.0
922,"Garfield, Nebraska",5.585
923,"Garfield, Oklahoma",0.49696969696969706
924,"Garfield, Utah",2.7991176470588246
925,"Garfield, Washington",0.3333333333333333
926,"Garland, Arkansas",0.0
927,"Garrard, Kentucky",0.16666666666666666
928,"Garrett, Maryland",0.7
929,"Garvin, Oklahoma",0.0
930,"Garza, Texas",0.82125
931,"Gasconade, Missouri",0.460625
932,"Gaston, North Carolina",0.0
933,"Gates, North Carolina",0.0
934,"Geary, Kansas",1.8
935,"Geauga, Ohio",0.5293191489361702
936,"Gem, Idaho",0.8181818181818182
937,"Genesee, Michigan",1.1111111111111112
938,"Genesee, New York",0.0
939,"Geneva, Alabama",0.0
940,"Gentry, Missouri",0.2742857142857143
941,"Georgetown, South Carolina",0.2
942,"Gibson, Indiana",0.07692307692307693
943,"Gibson, Tennessee",0.12
944,"Gila, Arizona",1.6466101694915258
945,"Gilchrist, Florida",2.966666666666667
946,"Giles, Tennessee",0.0
947,"Giles, Virginia",0.20487804878048782
948,"Gillespie, Texas",3.2005217391304353
949,"Gilliam, Oregon",0.33999999999999997
950,"Gilmer, West Virginia",0.0
951,"Glacier, Montana",0.0
952,"Glades, Florida",0.5166666666666667
953,"Gladwin, Michigan",0.0
954,"Glasscock, Texas",0.0
955,"Glenn, California",15.345692307692307
956,"Gloucester, New Jersey",0.9166533864541836
957,"Gloucester, Virginia",0.0
958,"Gogebic, Michigan",0.0
959,"Golden valley, Montana",0.0
960,"Golden valley, North Dakota",0.0
961,"Goliad, Texas",2.6485714285714286
962,"Gonzales, Texas",0.8334444444444444
963,"Goochland, Virginia",0.0
964,"Goodhue, Minnesota",0.0
965,"Gooding, Idaho",1.4666666666666666
966,"Goshen, Wyoming",0.0
967,"Gosper, Nebraska",4.97090909090909
968,"Gove, Kansas",2.736842105263158
969,"Grady, Oklahoma",0.2981818181818182
970,"Grafton, New Hampshire",0.032407407407407406
971,"Graham county, Arizona",0.0
972,"Graham, Arizona",1.1888888888888889
973,"Graham, Kansas",1.8466666666666667
974,"Graham, North Carolina",0.0
975,"Grand forks, North Dakota",0.0
976,"Grand isle, Vermont",0.023809523809523808
977,"Grand traverse, Michigan",0.0
978,"Grand, Utah",0.2855
979,"Granite, Montana",0.0
980,"Grant, Arkansas",0.0
981,"Grant, Indiana",0.11538461538461539
982,"Grant, Kansas",33.63333333333333
983,"Grant, Kentucky",0.0
984,"Grant, Louisiana",0.0
985,"Grant, Minnesota",0.0
986,"Grant, Nebraska",1.6666666666666667
987,"Grant, New Mexico",3.864442500000001
988,"Grant, North Dakota",0.0
989,"Grant, Oklahoma",0.0
990,"Grant, Oregon",1.9289999999999998
991,"Grant, South Dakota",5.033333333333333
992,"Grant, Washington",0.9366197183098591
993,"Grant, West Virginia",0.20833333333333334
994,"Grant, Wisconsin",0.22419354838709676
995,"Granville, North Carolina",0.0
996,"Gratiot, Michigan",1.6923076923076923
997,"Graves, Kentucky",0.18421052631578946
998,"Gray, Kansas",2.8968750000000005
999,"Gray, Texas",1.45
1000,"Grays harbor, Washington",0.0
1001,"Grayson, Kentucky",1.3076923076923077
1002,"Grayson, Texas",2.269815789473684
1003,"Grayson, Virginia",0.0
1004,"Greeley, Kansas",0.7666666666666666
1005,"Greeley, Nebraska",4.085
1006,"Green lake, Wisconsin",1.7926470588235295
1007,"Green, Kentucky",0.0
1008,"Green, Wisconsin",0.613090909090909
1009,"Greenbrier, West Virginia",1.6178750000000002
1010,"Greene, Alabama",0.1111111111111111
1011,"Greene, Arkansas",0.0
1012,"Greene, Illinois",0.0
1013,"Greene, Indiana",0.1
1014,"Greene, Missouri",0.6669655172413791
1015,"Greene, New York",0.41203703703703703
1016,"Greene, North Carolina",0.0
1017,"Greene, Ohio",0.7001999999999999
1018,"Greene, Pennsylvania",0.0
1019,"Greene, Tennessee",0.6666666666666666
1020,"Greene, Virginia",1.4
1021,"Greenlee, Arizona",9.166666666666666
1022,"Greensville, Virginia",0.0
1023,"Greenup, Kentucky",0.011111111111111112
1024,"Greenville, South Carolina",0.0
1025,"Greenwood, Kansas",0.8555555555555555
1026,"Greenwood, South Carolina",0.0
1027,"Greer, Oklahoma",0.0
1028,"Gregg, Texas",0.9106904761904763
1029,"Gregory, South Dakota",4.7
1030,"Griggs, North Dakota",0.0
1031,"Grimes, Texas",0.0
1032,"Grundy, Illinois",1.0147169811320755
1033,"Grundy, Iowa",0.0
1034,"Grundy, Missouri",0.7916666666666666
1035,"Grundy, Tennessee",0.0
1036,"Guadalupe, New Mexico",0.48888888888888893
1037,"Guadalupe, Texas",1.595125
1038,"Guernsey, Ohio",0.0
1039,"Guilford, North Carolina",0.010135135135135136
1040,"Guillford, North Carolina",0.0
1041,"Gulf, Florida",0.058823529411764705
1042,"Guthrie, Iowa",0.0
1043,"Haines, Alaska",1.1221250000000003
1044,"Hale, Alabama",0.0
1045,"Hale, Texas",1.481891891891892
1046,"Halifax, North Carolina",0.0
1047,"Halifax, Virginia",0.25
1048,"Hall, Nebraska",4.686666666666666
1049,"Hall, Texas",1.0799999999999998
1050,"Hamblen, Tennessee",0.0
1051,"Hamilton, Florida",3.4192307692307695
1052,"Hamilton, Indiana",0.3028571428571428
1053,"Hamilton, Iowa",0.0
1054,"Hamilton, Kansas",2.3833333333333333
1055,"Hamilton, Nebraska",5.283333333333334
1056,"Hamilton, New York",0.3235294117647059
1057,"Hamilton, Ohio",0.23936170212765953
1058,"Hamilton, Tennessee",0.0
1059,"Hamilton, Texas",0.8025
1060,"Hamlin, South Dakota",5.8
1061,"Hampden, Massachusetts",0.20877192982456141
1062,"Hampshire, Massachusetts",0.8151250000000001
1063,"Hampshire, West Virginia",0.19473684210526318
1064,"Hampton, South Carolina",0.0
1065,"Hancock, Illinois",0.16861111111111113
1066,"Hancock, Indiana",0.16666666666666666
1067,"Hancock, Iowa",0.0
1068,"Hancock, Kentucky",0.785
1069,"Hancock, Maine",1.1402688172043007
1070,"Hancock, Ohio",0.8181818181818182
1071,"Hancock, Tennessee",0.0
1072,"Hancock, West Virginia",0.181
1073,"Hanover, Virginia",0.29670391061452517
1074,"Hansford, Texas",9.71
1075,"Hardee, Florida",0.09583333333333333
1076,"Hardeman, Tennessee",0.0
1077,"Hardeman, Texas",0.0
1078,"Hardin, Illinois",0.0
1079,"Hardin, Iowa",0.0
1080,"Hardin, Kentucky",0.20512820512820512
1081,"Hardin, Ohio",0.0
1082,"Hardin, Tennessee",0.0
1083,"Hardin, Texas",0.0
1084,"Harding, New Mexico",0.0
1085,"Harding, South Dakota",7.2
1086,"Hardy, West Virginia",0.1918181818181818
1087,"Harford, Maryland",1.6006024096385545
1088,"Harlan, Kentucky",0.32608695652173914
1089,"Harlan, Nebraska",5.6899999999999995
1090,"Harmon, Oklahoma",0.0
1091,"Harnett, North Carolina",0.0
1092,"Harney, Oregon",0.958125
1093,"Harper, Kansas",3.3166666666666664
1094,"Harper, Oklahoma",1.1666666666666667
1095,"Harris, Texas",0.020485915492957748
1096,"Harrison, Indiana",0.25
1097,"Harrison, Iowa",0.0
1098,"Harrison, Kentucky",0.0
1099,"Harrison, Missouri",1.1439999999999997
1100,"Harrison, Ohio",0.6307692307692307
1101,"Harrison, Texas",1.4504166666666665
1102,"Harrison, West Virginia",0.075
1103,"Harrisonburg, Virginia",0.0
1104,"Hart, Kentucky",0.0
1105,"Hartford, Connecticut",0.4169103773584907
1106,"Hartley, Texas",1.9440000000000002
1107,"Harvey, Kansas",3.4333333333333336
1108,"Haskell, Kansas",2.6999999999999997
1109,"Haskell, Oklahoma",0.0
1110,"Haskell, Texas",1.071
1111,"Hawaii, Hawaii",0.6830985915492958
1112,"Hawkins, Tennessee",0.0
1113,"Hayes, Nebraska",2.765
1114,"Hays, Texas",0.0
1115,"Haywood, North Carolina",0.0
1116,"Haywood, Tennessee",0.0
1117,"Hemphill, Texas",0.0
1118,"Hempstead, Arkansas",0.06388888888888888
1119,"Henderson, Illinois",0.9547368421052632
1120,"Henderson, Kentucky",0.09090909090909091
1121,"Henderson, North Carolina",0.0
1122,"Henderson, Tennessee",0.0
1123,"Henderson, Texas",0.7205300000000001
1124,"Hendricks, Indiana",0.06666666666666667
1125,"Hendry, Florida",0.6674418604651162
1126,"Hennepin, Minnesota",0.1586466165413534
1127,"Henrico, Virginia",0.08484848484848484
1128,"Henry, Alabama",0.0
1129,"Henry, Illinois",0.18109999999999998
1130,"Henry, Indiana",1.1235294117647059
1131,"Henry, Iowa",0.0
1132,"Henry, Kentucky",0.0
1133,"Henry, Missouri",0.24222222222222223
1134,"Henry, Ohio",0.0
1135,"Henry, Tennessee",0.0
1136,"Henry, Virginia",0.0
1137,"Herkimer, New York",1.852105263157895
1138,"Hernando, Florida",0.5655405405405405
1139,"Hertford, North Carolina",0.0
1140,"Hickman, Kentucky",0.0
1141,"Hickman, Tennessee",0.0
1142,"Hickory, Missouri",1.317560975609756
1143,"Hidalgo, New Mexico",5.087058823529411
1144,"Hidalgo, Texas",1.31434
1145,"Highland, Ohio",2.6153846153846154
1146,"Highland, Virginia",0.0
1147,"Highlands, Florida",0.42543859649122806
1148,"Hill, Montana",0.0
1149,"Hill, Texas",0.0
1150,"Hills, Florida",0.28988095238095224
1151,"Hills, New Hampshire",0.2506426735218509
1152,"Hillsborough county, Florida",1.5
1153,"Hillsborough county, New Hampshire",0.0
1154,"Hillsborough, Florida",0.044897959183673466
1155,"Hillsborough, New Hampshire",0.0
1156,"Hillsdale, Michigan",0.0
1157,"Hitchcock, Nebraska",4.168181818181818
1158,"Hocking, Ohio",0.0
1159,"Hockley, Texas",1.3956666666666666
1160,"Hodgeman, Kansas",2.8416666666666663
1161,"Hoke, North Carolina",0.28
1162,"Holmes, Florida",0.24705882352941178
1163,"Holmes, Ohio",0.4953271028037383
1164,"Holt, Missouri",1.6787500000000002
1165,"Holt, Nebraska",3.3683333333333336
1166,"Honolulu, Hawaii",1.851960784313726
1167,"Hood river, Oregon",0.4925
1168,"Hood, Texas",2.2713839285714283
1169,"Hooker, Nebraska",0.62
1170,"Hoonah-angoon, Alaska",0.2852
1171,"Hopewell, Virginia",0.0
1172,"Hopkins, Kentucky",0.45
1173,"Hopkins, Texas",0.7087500000000001
1174,"Horry, South Carolina",0.0
1175,"Hot spring, Arkansas",0.0
1176,"Hot springs, Wyoming",0.0
1177,"Houghton, Michigan",0.0
1178,"Houston, Alabama",0.0
1179,"Houston, Minnesota",0.0
1180,"Houston, Texas",0.3727727272727273
1181,"Howard, Arkansas",0.0
1182,"Howard, Indiana",0.0
1183,"Howard, Iowa",0.0
1184,"Howard, Maryland",0.3974358974358974
1185,"Howard, Missouri",0.9116666666666666
1186,"Howard, Nebraska",4.04125
1187,"Howard, Texas",0.0
1188,"Howell, Missouri",1.1230555555555557
1189,"Hubbard, Minnesota",0.0
1190,"Hudson, New Jersey",0.7833333333333333
1191,"Hudspeth, Texas",5.305000000000001
1192,"Hughes, Oklahoma",0.0
1193,"Hughes, South Dakota",6.06923076923077
1194,"Humboldt, California",1.0463414634146342
1195,"Humboldt, Iowa",0.0
1196,"Humboldt, Nevada",1.9617021276595745
1197,"Humphreys, Tennessee",0.0
1198,"Hunt, Texas",2.8975384615384607
1199,"Hunterdon, New Jersey",1.6387500000000002
1200,"Huntingdon, Pennsylvania",0.13243243243243244
1201,"Huntington, Indiana",0.8
1202,"Huron, Michigan",0.0
1203,"Huron, Ohio",2.261904761904762
1204,"Hutchinson, South Dakota",2.7
1205,"Hutchinson, Texas",0.44272727272727275
1206,"Hyde, North Carolina",0.0
1207,"Iberia parish, Louisiana",0.0
1208,"Iberia, Louisiana",0.0
1209,"Iberville, Louisiana",0.0
1210,"Ida, Iowa",10.0
1211,"Idaho, Idaho",1.1058536585365852
1212,"Imperial, California",0.672
1213,"Independence, Arkansas",0.0
1214,"Indian river, Florida",7.2625
1215,"Indiana, Pennsylvania",0.0
1216,"Ingham, Michigan",0.0
1217,"Inyo, California",0.06466165413533834
1218,"Ionia, Michigan",0.0
1219,"Iosco, Michigan",0.0
1220,"Iowa, Iowa",0.3909090909090909
1221,"Iowa, Wisconsin",0.6601851851851852
1222,"Iredell, North Carolina",0.0
1223,"Irion, Texas",0.9866666666666667
1224,"Iron, Michigan",0.0
1225,"Iron, Missouri",0.5572727272727273
1226,"Iron, Utah",0.9262615384615384
1227,"Iron, Wisconsin",0.45249999999999996
1228,"Iroquois, Illinois",0.0
1229,"Isabella, Michigan",0.0
1230,"Isanti, Minnesota",0.0
1231,"Island, Washington",0.5331230283911672
1232,"Isle of wight, Virginia",0.0
1233,"Itasca, Minnesota",0.0
1234,"Izard, Arkansas",0.0
1235,"Jack, Texas",1.0134
1236,"Jackson county, Florida",0.0
1237,"Jackson, Alabama",0.21914285714285717
1238,"Jackson, Arkansas",0.0
1239,"Jackson, Florida",0.6416666666666666
1240,"Jackson, Illinois",0.0
1241,"Jackson, Indiana",0.0
1242,"Jackson, Iowa",0.0
1243,"Jackson, Kansas",1.9
1244,"Jackson, Kentucky",0.0
1245,"Jackson, Louisiana",0.9803921568627451
1246,"Jackson, Michigan",0.0
1247,"Jackson, Minnesota",0.0
1248,"Jackson, Missouri",1.6663999999999999
1249,"Jackson, North Carolina",0.0
1250,"Jackson, Ohio",0.8695454545454545
1251,"Jackson, Oklahoma",0.0
1252,"Jackson, Oregon",0.0
1253,"Jackson, South Dakota",2.0
1254,"Jackson, Texas",1.8536315789473685
1255,"Jackson, West Virginia",0.625
1256,"Jackson, Wisconsin",0.07166666666666667
1257,"James (city), Virginia",0.0
1258,"James city, Virginia",0.0
1259,"Jasper county, Missouri",0.0
1260,"Jasper, Illinois",0.0
1261,"Jasper, Indiana",0.6285714285714287
1262,"Jasper, Iowa",0.0
1263,"Jasper, Missouri",0.5835664335664335
1264,"Jasper, South Carolina",0.0
1265,"Jasper, Texas",0.0
1266,"Jay, Indiana",0.9
1267,"Jeff davis, Texas",0.53
1268,"Jefferson county, Florida",5.8
1269,"Jefferson county, Pennsylvania",0.0
1270,"Jefferson davis, Louisiana",0.0
1271,"Jefferson, Alabama",0.18571428571428572
1272,"Jefferson, Arkansas",0.0
1273,"Jefferson, Florida",3.2125
1274,"Jefferson, Idaho",0.5416666666666666
1275,"Jefferson, Indiana",0.16666666666666666
1276,"Jefferson, Iowa",0.0
1277,"Jefferson, Kansas",2.618604651162791
1278,"Jefferson, Kentucky",1.5928571428571427
1279,"Jefferson, Louisiana",0.0
1280,"Jefferson, Missouri",1.391020408163265
1281,"Jefferson, Montana",0.0
1282,"Jefferson, Nebraska",3.8522222222222218
1283,"Jefferson, New York",0.1325179856115108
1284,"Jefferson, Ohio",0.3
1285,"Jefferson, Oklahoma",1.25
1286,"Jefferson, Oregon",0.0
1287,"Jefferson, Pennsylvania",0.0
1288,"Jefferson, Tennessee",0.0
1289,"Jefferson, Texas",0.0
1290,"Jefferson, Washington",0.0
1291,"Jefferson, West Virginia",2.5742268041237115
1292,"Jefferson, Wisconsin",1.0261682242990657
1293,"Jennings, Indiana",0.0
1294,"Jerome, Idaho",1.1155555555555556
1295,"Jersey, Illinois",1.6666666666666667
1296,"Jessamine, Kentucky",0.0
1297,"Jewell, Kansas",2.8333333333333335
1298,"Jim hogg, Texas",3.105
1299,"Jim wells, Texas",3.682777777777778
1300,"Jo daviess, Illinois",0.0
1301,"Johnson, Arkansas",0.2888888888888889
1302,"Johnson, Illinois",0.0
1303,"Johnson, Indiana",0.058823529411764705
1304,"Johnson, Iowa",0.10576923076923077
1305,"Johnson, Kansas",1.3560975609756096
1306,"Johnson, Kentucky",0.0
1307,"Johnson, Missouri",0.5016216216216216
1308,"Johnson, Nebraska",6.507692307692309
1309,"Johnson, Tennessee",0.0
1310,"Johnson, Texas",3.046322147651006
1311,"Johnson, Wyoming",0.0
1312,"Johnston, North Carolina",0.0
1313,"Johnston, Oklahoma",0.0
1314,"Jones, Iowa",0.0
1315,"Jones, North Carolina",0.0
1316,"Jones, Texas",0.0
1317,"Josephine, Oregon",0.06818181818181818
1318,"Juab, Utah",0.0
1319,"Judith basin, Montana",0.0
1320,"Juneau city and, Alaska",0.748
1321,"Juneau, Alaska",0.10225000000000001
1322,"Juneau, Wisconsin",0.07309090909090908
1323,"Juniata, Pennsylvania",0.17500000000000002
1324,"Kalamazoo, Michigan",0.0
1325,"Kalkaska, Michigan",0.0
1326,"Kanabec, Minnesota",0.0
1327,"Kanawha, West Virginia",0.43142857142857144
1328,"Kandiyohi, Minnesota",0.48636363636363633
1329,"Kane, Illinois",0.36831683168316826
1330,"Kane, Utah",0.17222222222222222
1331,"Kankakee, Illinois",0.058823529411764705
1332,"Karnes, Texas",3.3813636363636363
1333,"Kauai, Hawaii",3.2790697674418605
1334,"Kaufman, Texas",0.36900000000000005
1335,"Kay, Oklahoma",0.0
1336,"Kearney, Nebraska",4.800625
1337,"Kearny, Kansas",2.209090909090909
1338,"Keith, Nebraska",3.418571428571428
1339,"Kenai peninsula, Alaska",0.5830882352941177
1340,"Kendall, Illinois",0.0
1341,"Kendall, Texas",3.2964883720930236
1342,"Kenedy, Texas",1.8628333333333336
1343,"Kennebec, Maine",1.1264285714285713
1344,"Kenosha, Wisconsin",0.7833333333333331
1345,"Kent, Maryland",2.4181818181818184
1346,"Kent, Michigan",0.0
1347,"Kent, Rhode Island",1.4526315789473683
1348,"Kent, Texas",2.43
1349,"Kenton, Kentucky",0.0
1350,"Keokuk, Iowa",0.0
1351,"Kern, California",1.0394935233160616
1352,"Kerr, Texas",2.2518025477707004
1353,"Kershaw, South Carolina",0.0
1354,"Ketchikan gateway, Alaska",0.10433333333333333
1355,"Kewaunee, Wisconsin",1.7000000000000004
1356,"Keweenaw, Michigan",0.0
1357,"Keya paha, Nebraska",1.0066666666666666
1358,"Kidder, North Dakota",1.1600000000000001
1359,"Kimball, Nebraska",3.6114285714285717
1360,"Kimble, Texas",2.08175
1361,"King and queen, Virginia",0.0
1362,"King george, Virginia",0.0
1363,"King william, Virginia",0.044444444444444446
1364,"King, Texas",3.4
1365,"King, Washington",0.07205479452054794
1366,"Kingfisher, Oklahoma",0.0
1367,"Kingman, Kansas",2.1666666666666665
1368,"Kings, California",1.1738771929824563
1369,"Kingsbury, South Dakota",2.1666666666666665
1370,"Kinney, Texas",0.0
1371,"Kiowa, Kansas",3.5999999999999996
1372,"Kiowa, Oklahoma",1.03
1373,"Kitsap, Washington",0.22883116883116883
1374,"Kittitas, Washington",0.9410714285714284
1375,"Kittson, Minnesota",0.0
1376,"Klamath, Oregon",0.0
1377,"Kleberg, Texas",6.312774193548386
1378,"Klickitat, Washington",0.4658536585365854
1379,"Knott, Kentucky",0.0
1380,"Knox, Illinois",5.442051282051281
1381,"Knox, Indiana",0.8083333333333332
1382,"Knox, Kentucky",0.0
1383,"Knox, Maine",1.1940677966101694
1384,"Knox, Nebraska",6.705
1385,"Knox, Ohio",0.45358490566037735
1386,"Knox, Tennessee",0.0
1387,"Knox, Texas",1.8933333333333333
1388,"Kodiak island, Alaska",0.623625
1389,"Koochiching county, Minnesota",0.0
1390,"Koochiching, Minnesota",30.799999999999997
1391,"Kootenai, Idaho",0.0
1392,"Kosciusko, Indiana",0.13716814159292035
1393,"Kossuth, Iowa",0.0
1394,"La crosse, Wisconsin",0.45330827067669177
1395,"La grange, Indiana",0.0
1396,"La paz, Arizona",5.024
1397,"La porte, Indiana",0.6277777777777778
