,county,xylenes_total
1415,"Lake, Illinois",0.09172127139364304
1416,"Lake, Indiana",0.0
1417,"Lake, Michigan",0.0
1418,"Lake, Minnesota",0.182
1419,"Lake, Montana",0.0
1420,"Lake, Ohio",0.0
1421,"Lake, Oregon",0.0
1422,"Lake, South Dakota",0.2959090909090909
1423,"Lake, Tennessee",0.0
1424,"Lamar, Alabama",0.0
1425,"Lamar, Texas",0.0
1426,"Lamb, Texas",0.0
1427,"Lamoille, Vermont",0.0
1428,"Lamoure, North Dakota",0.0
1429,"Lampasas, Texas",0.0
1430,"Lancaster county, Pennsylvania",0.0
1431,"Lancaster, Nebraska",0.07937022900763357
1432,"Lancaster, Pennsylvania",0.062217860647693815
1433,"Lancaster, South Carolina",0.0
1434,"Lancaster, Virginia",0.24020100502512562
1435,"Lander, Nevada",0.3194444444444444
1436,"Lane, Kansas",0.0
1437,"Lane, Oregon",0.03552816901408451
1438,"Langlade, Wisconsin",0.0
1439,"Lapeer, Michigan",0.041666666666666664
1440,"Laporte, Indiana",0.007246376811594203
1441,"Laramie, Wyoming",0.0
1442,"Larue, Kentucky",0.0
1443,"Lasalle, Illinois",3.7721309937888203
1444,"Lassen, California",0.0
1445,"Latah, Idaho",0.0
1446,"Latimer, Oklahoma",0.06363636363636363
1447,"Lauderdale, Alabama",0.0
1448,"Lauderdale, Tennessee",0.04416666666666667
1449,"Laurel, Kentucky",0.0
1450,"Laurens, South Carolina",0.0
1451,"Lavaca, Texas",0.0
1452,"Lawrence county, Arkansas",0.0
1453,"Lawrence, Alabama",0.0
1454,"Lawrence, Arkansas",1.2667307692307692
1455,"Lawrence, Illinois",0.0
1456,"Lawrence, Indiana",0.0
1457,"Lawrence, Kentucky",0.0
1458,"Lawrence, Missouri",0.0
1459,"Lawrence, Ohio",0.0
1460,"Lawrence, Pennsylvania",0.0
1461,"Lawrence, South Dakota",0.0
1462,"Lawrence, Tennessee",0.0
1463,"Le flore, Oklahoma",0.0
1464,"Le sueur, Minnesota",0.0475
1465,"Lea, New Mexico",0.08407734806629834
1466,"Leavenworth, Kansas",0.025555555555555554
1467,"Lebanon county, Pennsylvania",0.0
1468,"Lebanon, Pennsylvania",0.1274390243902439
1469,"Lee county, South Carolina",0.0
1470,"Lee, Alabama",0.012727272727272726
1471,"Lee, Arkansas",0.0
1472,"Lee, Florida",0.046225
1473,"Lee, Illinois",0.4525514018691588
1474,"Lee, Iowa",0.4000000000000001
1475,"Lee, Kentucky",0.008571428571428572
1476,"Lee, North Carolina",0.01818181818181818
1477,"Lee, South Carolina",0.0
1478,"Lee, Texas",0.3625
1479,"Lee, Virginia",0.1
1480,"Leelanau, Michigan",0.0
1481,"Lehigh county, Pennsylvania",0.0
1482,"Lehigh, Pennsylvania",0.03934460887949261
1483,"Lemhi, Idaho",0.0
1484,"Lenawee, Michigan",0.07272727272727272
1485,"Lenoir, North Carolina",0.10790697674418605
1486,"Leon, Florida",0.003454545454545454
1487,"Leon, Texas",0.3429032258064516
1488,"Leslie, Kentucky",0.0
1489,"Letcher, Kentucky",0.0
1490,"Levy county, Florida",3.393548387096774
1491,"Levy, Florida",0.3001923076923077
1492,"Lewis and clark, Montana",0.007042253521126761
1493,"Lewis county, Washington",0.0
1494,"Lewis, Idaho",0.0
1495,"Lewis, Kentucky",0.0
1496,"Lewis, Missouri",0.0
1497,"Lewis, Tennessee",0.20157894736842105
1498,"Lewis, Washington",0.02919831223628692
1499,"Lewis, West Virginia",0.0
1500,"Lexington county, South Carolina",0.0
1501,"Lexington, South Carolina",0.06300261096605744
1502,"Liberty, Florida",0.0
1503,"Liberty, Montana",0.0
1504,"Liberty, Texas",0.5043478260869566
1505,"Licking, Ohio",0.11666666666666667
1506,"Limestone, Alabama",0.0
1507,"Limestone, Texas",0.06842105263157895
1508,"Lincoln parish, Louisiana",0.0
1509,"Lincoln, Arkansas",0.2210752688172043
1510,"Lincoln, Idaho",0.0
1511,"Lincoln, Kansas",0.24545454545454548
1512,"Lincoln, Kentucky",0.0
1513,"Lincoln, Louisiana",0.01602739726027397
1514,"Lincoln, Maine",0.0
1515,"Lincoln, Minnesota",0.175
1516,"Lincoln, Missouri",0.017246376811594202
1517,"Lincoln, Montana",0.0
1518,"Lincoln, Nebraska",0.0
1519,"Lincoln, Nevada",0.0
1520,"Lincoln, New Mexico",0.07132158590308368
1521,"Lincoln, North Carolina",0.02553191489361702
1522,"Lincoln, Oklahoma",0.22188118811881188
1523,"Lincoln, Oregon",0.043260869565217394
1524,"Lincoln, South Dakota",0.0
1525,"Lincoln, Tennessee",0.0
1526,"Lincoln, Washington",0.0
1527,"Lincoln, West Virginia",0.0
1528,"Lincoln, Wisconsin",0.0
1529,"Lincoln, Wyoming",0.0
1530,"Linn county, Oregon",0.0
1531,"Linn, Iowa",0.0
1532,"Linn, Kansas",0.09523809523809523
1533,"Linn, Missouri",0.0
1534,"Linn, Oregon",0.046714285714285715
1535,"Lipscomb, Texas",0.0
1536,"Little river, Arkansas",0.0
1537,"Live oak, Texas",0.0
1538,"Livingston parish, Louisiana",0.0
1539,"Livingston, Illinois",0.10645
1540,"Livingston, Kentucky",0.0
1541,"Livingston, Louisiana",0.060238095238095236
1542,"Livingston, Michigan",0.15
1543,"Livingston, Missouri",0.0
1544,"Llano, Texas",0.04411764705882353
1545,"Logan, Arkansas",0.34310344827586203
1546,"Logan, Illinois",0.08673469387755102
1547,"Logan, Kansas",0.0
1548,"Logan, Nebraska",0.0
1549,"Logan, North Dakota",0.0
1550,"Logan, Ohio",0.21662068965517242
1551,"Logan, Oklahoma",0.17482014388489206
1552,"Logan, West Virginia",0.013999999999999999
1553,"Lonoke, Arkansas",0.29910256410256414
1554,"Lorain, Ohio",0.0
1555,"Los alamos, New Mexico",0.0
1556,"Los angeles county, California",0.0
1557,"Los angeles, California",0.005015771339835978
1558,"Loudon, Tennessee",0.0
1559,"Loudoun, Virginia",0.13250871080139373
1560,"Louisa, Iowa",0.5608695652173913
1561,"Louisa, Virginia",0.20307692307692307
1562,"Loup, Nebraska",0.0
1563,"Love, Oklahoma",0.0
1564,"Loving, Texas",4.97
1565,"Lowndes, Alabama",0.0
1566,"Lubbock, Texas",3.667796610169491
1567,"Lucas, Iowa",1.435
1568,"Lucas, Ohio",0.0
1569,"Luce, Michigan",0.0
1570,"Luna, New Mexico",0.0
1571,"Lunenburg, Virginia",0.0
1572,"Luzerne county, Pennsylvania",0.0
1573,"Luzerne, Pennsylvania",0.14619205298013244
1574,"Lycoming county, Pennsylvania",0.0
1575,"Lycoming, Pennsylvania",0.04477611940298507
1576,"Lyman, South Dakota",0.0
1577,"Lynchburg, Virginia",0.0
1578,"Lynn, Texas",1.2175675675675675
1579,"Lyon, Iowa",0.8333333333333334
1580,"Lyon, Kansas",1.2
1581,"Lyon, Kentucky",0.0
1582,"Lyon, Minnesota",0.0
1583,"Lyon, Nevada",0.23156028368794326
1584,"Mackinac, Michigan",0.0
1585,"Macomb, Michigan",0.0
1586,"Macon, Alabama",0.4115384615384615
1587,"Macon, Illinois",0.03933333333333333
1588,"Macon, Missouri",0.0
1589,"Macon, North Carolina",0.1408
1590,"Macon, Tennessee",0.0
1591,"Macoupin, Illinois",0.0
1592,"Madera county, California",0.0
1593,"Madera, California",0.0
1594,"Madison, Alabama",0.07135416666666666
1595,"Madison, Florida",0.0
1596,"Madison, Idaho",0.0
1597,"Madison, Illinois",0.0
1598,"Madison, Indiana",0.0
1599,"Madison, Iowa",0.9941176470588237
1600,"Madison, Kentucky",0.0
1601,"Madison, Louisiana",0.0
1602,"Madison, Missouri",0.118
1603,"Madison, Montana",0.02614035087719298
1604,"Madison, Nebraska",0.0
1605,"Madison, North Carolina",0.0
1606,"Madison, Ohio",0.023809523809523808
1607,"Madison, Tennessee",0.04856209150326797
1608,"Madison, Texas",0.0
1609,"Madison, Virginia",0.044444444444444446
1610,"Magoffin, Kentucky",0.0
1611,"Mahaska, Iowa",0.2285714285714286
1612,"Mahnomen, Minnesota",0.0
1613,"Mahoning, Ohio",1.2509615384615385
1614,"Major, Oklahoma",0.7161904761904763
1615,"Malheur, Oregon",0.0
1616,"Manassas, Virginia",0.0
1617,"Manatee county, Florida",0.0
1618,"Manatee, Florida",0.03405405405405405
1619,"Manistee, Michigan",0.044444444444444446
1620,"Manitowoc, Wisconsin",0.023416666666666665
1621,"Marathon, Wisconsin",0.03869436201780416
1622,"Marengo, Alabama",0.04431818181818182
1623,"Maricopa, Arizona",3.2240366430260052
1624,"Maries county, Missouri",0.0
1625,"Maries, Missouri",0.073
1626,"Marin, California",0.012244897959183673
1627,"Marinette, Wisconsin",0.10704225352112676
1628,"Marion county, Florida",0.0
1629,"Marion county, Missouri",0.0
1630,"Marion, Alabama",0.013421052631578948
1631,"Marion, Arkansas",0.18241379310344827
1632,"Marion, Florida",0.18018757327080892
1633,"Marion, Illinois",0.0
1634,"Marion, Indiana",0.007575757575757576
1635,"Marion, Iowa",0.0
1636,"Marion, Kansas",0.049999999999999996
1637,"Marion, Kentucky",0.0
1638,"Marion, Missouri",0.0
1639,"Marion, Ohio",0.0
1640,"Marion, Oregon",0.005740740740740741
1641,"Marion, South Carolina",0.22866666666666666
1642,"Marion, Tennessee",0.0
1643,"Marion, Texas",0.2690476190476191
1644,"Marion, West Virginia",0.0
1645,"Mariposa, California",0.04073394495412844
1646,"Marlboro, South Carolina",0.0
1647,"Marquette, Michigan",0.0
1648,"Marquette, Wisconsin",0.0
1649,"Marshall, Alabama",0.0
1650,"Marshall, Illinois",0.0
1651,"Marshall, Indiana",0.0
1652,"Marshall, Iowa",0.09333333333333332
1653,"Marshall, Kansas",0.24225806451612902
1654,"Marshall, Kentucky",0.0
1655,"Marshall, Minnesota",0.09411764705882353
1656,"Marshall, Oklahoma",0.03875
1657,"Marshall, South Dakota",0.0
1658,"Marshall, Tennessee",0.0
1659,"Marshall, West Virginia",0.016666666666666666
1660,"Martin county, Florida",0.0
1661,"Martin, Florida",0.08535211267605634
1662,"Martin, Indiana",0.0
1663,"Martin, Kentucky",0.5199999999999999
1664,"Martin, Minnesota",0.13814814814814816
1665,"Martin, North Carolina",0.0
1666,"Martin, Texas",0.0
1667,"Martinsville, Virginia",0.0
1668,"Mason, Illinois",0.0
1669,"Mason, Kentucky",0.0
1670,"Mason, Michigan",0.38863636363636367
1671,"Mason, Texas",0.0
1672,"Mason, Washington",0.002791327913279133
1673,"Mason, West Virginia",0.02631578947368421
1674,"Massac, Illinois",0.0
1675,"Matagorda, Texas",0.09574468085106383
1676,"Matanuska-susitna borough, Alaska",0.0
1677,"Matanuska-susitna, Alaska",0.020879120879120878
1678,"Mathews, Virginia",0.17428571428571427
1679,"Maui, Hawaii",0.0
1680,"Maury, Tennessee",0.0
1681,"Maverick, Texas",0.0
1682,"Mayes, Oklahoma",0.0
1683,"Mcclain, Oklahoma",0.0
1684,"Mccone, Montana",0.0
1685,"Mccook, South Dakota",0.0
1686,"Mccormick, South Carolina",0.0
1687,"Mccracken, Kentucky",0.0
1688,"Mccreary, Kentucky",0.0
1689,"Mcculloch, Texas",0.08823529411764706
1690,"Mccurtain, Oklahoma",0.0
1691,"Mcdonald, Missouri",0.0191044776119403
1692,"Mcdonough, Illinois",0.0
1693,"Mcdowell, North Carolina",0.1641509433962264
1694,"Mcdowell, West Virginia",0.039591836734693873
1695,"Mchenry, Illinois",0.07495762711864408
1696,"Mchenry, North Dakota",0.0
1697,"Mcintosh, North Dakota",0.0
1698,"Mcintosh, Oklahoma",0.0
1699,"Mckean county, Pennsylvania",0.0
1700,"Mckean, Pennsylvania",0.0
1701,"Mckenzie, North Dakota",0.0
1702,"Mckinley, New Mexico",0.027894736842105264
1703,"Mclean, Illinois",0.5599999193548386
1704,"Mclean, Kentucky",0.0
1705,"Mclean, North Dakota",0.0
1706,"Mclennan, Texas",0.3745762711864407
1707,"Mcleod, Minnesota",0.0
1708,"Mcminn, Tennessee",0.0
1709,"Mcmullen, Texas",0.0
1710,"Mcnairy, Tennessee",0.0
1711,"Mcpherson, Kansas",0.018837209302325582
1712,"Mcpherson, Nebraska",0.0
1713,"Meade, Kansas",0.0
1714,"Meade, Kentucky",0.0
1715,"Meade, South Dakota",0.0
1716,"Meagher, Montana",0.0
1717,"Mecklenburg, North Carolina",0.36694610778443115
1718,"Mecklenburg, Virginia",0.05344827586206897
1719,"Mecosta, Michigan",0.0
1720,"Medina, Ohio",0.016037735849056604
1721,"Medina, Texas",0.13224137931034483
1722,"Meeker, Minnesota",0.13243243243243244
1723,"Meigs, Ohio",0.0
1724,"Meigs, Tennessee",0.0
1725,"Menard, Illinois",0.0
1726,"Menard, Texas",0.0
1727,"Mendocino, California",0.010905172413793105
1728,"Menifee, Kentucky",0.0
1729,"Menominee, Michigan",0.030303030303030304
1730,"Menominee, Wisconsin",0.0
1731,"Merced, California",0.006160337552742616
1732,"Mercer county, Pennsylvania",0.0
1733,"Mercer, Illinois",0.0
1734,"Mercer, Kentucky",0.0
1735,"Mercer, Missouri",0.0
1736,"Mercer, New Jersey",0.0231095406360424
1737,"Mercer, North Dakota",0.0
1738,"Mercer, Ohio",0.0
1739,"Mercer, Pennsylvania",29.67753623188406
1740,"Mercer, West Virginia",0.013953488372093023
1741,"Merrick, Nebraska",0.0
1742,"Merrimack, New Hampshire",0.0012875536480686696
1743,"Miami, Indiana",0.0
1744,"Miami, Kansas",0.0
1745,"Miami, Ohio",0.0030864197530864196
1746,"Miami-dade, Florida",0.028
1747,"Middlesex county, Massachusetts",0.0
1748,"Middlesex, Massachusetts",0.008393387028401866
1749,"Middlesex, New Jersey",0.0
1750,"Middlesex, Virginia",0.0
1751,"Midland, Michigan",0.09090909090909091
1752,"Midland, Texas",0.0
1753,"Mifflin county, Pennsylvania",0.0
1754,"Mifflin, Pennsylvania",0.0
1755,"Milam, Texas",0.18
1756,"Millard, Utah",0.0
1757,"Mille lacs county, Minnesota",0.0
1758,"Mille lacs, Minnesota",0.08
1759,"Miller, Arkansas",0.15727272727272726
1760,"Miller, Missouri",0.03229508196721311
1761,"Mills, Iowa",0.35
1762,"Mills, Texas",0.0
1763,"Milwaukee, Wisconsin",0.18323353293413172
1764,"Miner, South Dakota",0.0
1765,"Mineral, Montana",0.0
1766,"Mineral, Nevada",0.0
1767,"Mineral, West Virginia",0.0
1768,"Mingo, West Virginia",0.0
1769,"Minidoka, Idaho",0.0
1770,"Minnehaha, South Dakota",0.0
1771,"Missaukee, Michigan",0.0
1772,"Mississippi, Arkansas",0.0
1773,"Mississippi, Missouri",0.042666666666666665
1774,"Missoula, Montana",0.00234192037470726
1775,"Mitchell, Iowa",0.19090909090909092
1776,"Mitchell, Kansas",0.0
1777,"Mitchell, North Carolina",0.0
1778,"Mitchell, Texas",4.45
1779,"Mobile, Alabama",0.11066914498141263
1780,"Modoc, California",0.1336842105263158
1781,"Mohave, Arizona",0.19604316546762587
1782,"Moniteau, Missouri",0.0
1783,"Monmouth, New Jersey",0.047824933687002656
1784,"Mono, California",0.0
1785,"Monona, Iowa",0.2375
1786,"Monongalia, West Virginia",0.0
1787,"Monroe county, Pennsylvania",0.271875
1788,"Monroe, Alabama",0.044000000000000004
1789,"Monroe, Arkansas",0.025454545454545455
1790,"Monroe, Florida",0.0
1791,"Monroe, Illinois",0.0
1792,"Monroe, Indiana",0.0
1793,"Monroe, Kentucky",0.0
1794,"Monroe, Michigan",0.13333333333333333
1795,"Monroe, Missouri",0.0
1796,"Monroe, Ohio",0.0
1797,"Monroe, Pennsylvania",0.16064318529862173
1798,"Monroe, Tennessee",0.0
1799,"Monroe, West Virginia",0.0
1800,"Monroe, Wisconsin",0.028495049504950496
1801,"Montague, Texas",0.021739130434782608
1802,"Montcalm, Michigan",0.0
1803,"Monterey, California",0.0024734042553191493
1804,"Montgomery county, Pennsylvania",0.01793103448275862
1805,"Montgomery, Alabama",0.07925
1806,"Montgomery, Arkansas",0.0
1807,"Montgomery, Illinois",0.0
1808,"Montgomery, Indiana",0.0
1809,"Montgomery, Iowa",0.09583333333333333
1810,"Montgomery, Kansas",0.08
1811,"Montgomery, Kentucky",0.0
1812,"Montgomery, Maryland",0.04450261780104712
1813,"Montgomery, Missouri",1.1703571428571429
1814,"Montgomery, North Carolina",0.0
1815,"Montgomery, Ohio",0.19231441048034936
1816,"Montgomery, Pennsylvania",0.04827561327561327
1817,"Montgomery, Tennessee",0.0
1818,"Montgomery, Texas",0.26764705882352946
1819,"Montgomery, Virginia",0.16808510638297874
1820,"Montmorency, Michigan",0.0
1821,"Montour, Pennsylvania",0.140625
1822,"Moody, South Dakota",0.0
1823,"Moore county, Texas",0.0
1824,"Moore, North Carolina",0.021616541353383457
1825,"Moore, Tennessee",0.0
1826,"Moore, Texas",0.0
1827,"Mora, New Mexico",0.012692307692307692
1828,"Morehouse, Louisiana",0.0
1829,"Morgan, Alabama",0.0
1830,"Morgan, Illinois",0.0
1831,"Morgan, Indiana",0.0
1832,"Morgan, Kentucky",0.0
1833,"Morgan, Missouri",0.0
1834,"Morgan, Ohio",0.03764705882352941
1835,"Morgan, Tennessee",0.0
1836,"Morgan, Utah",0.0
1837,"Morgan, West Virginia",0.01509433962264151
1838,"Morrill, Nebraska",0.0
1839,"Morris, Kansas",8.083333333333334
1840,"Morris, New Jersey",0.004939817043813193
1841,"Morris, Texas",0.4290909090909091
1842,"Morrison, Minnesota",0.10766666666666666
1843,"Morrow, Ohio",0.0
1844,"Morrow, Oregon",0.06
1845,"Morton, Kansas",0.11818181818181818
1846,"Morton, North Dakota",0.0
1847,"Motley, Texas",0.45
1848,"Moultrie, Illinois",0.0
1849,"Mountrail, North Dakota",0.0642857142857143
1850,"Mower, Minnesota",0.07557142857142857
1851,"Muhlenberg, Kentucky",0.0
1852,"Multnomah county, Oregon",0.0
1853,"Multnomah, Oregon",0.04107692307692307
1854,"Murray, Minnesota",0.10380952380952382
1855,"Murray, Oklahoma",0.0
1856,"Muscatine, Iowa",0.08787878787878788
1857,"Muskegon, Michigan",3.661363636363636
1858,"Muskingum, Ohio",0.0
1859,"Muskogee, Oklahoma",0.0
1860,"Musselshell, Montana",0.0
1861,"Nacogdoches, Texas",0.4725862068965518
1862,"Nance, Nebraska",0.0
1863,"Nantucket, Massachusetts",0.02
1864,"Napa, California",0.008733624454148471
1865,"Nash, North Carolina",0.19160000000000002
1866,"Nassau, Florida",0.5082758620689656
1867,"Natchitoches, Louisiana",0.16511627906976745
1868,"Natrona, Wyoming",0.0
1869,"Navajo, Arizona",0.030573248407643316
1870,"Navarro, Texas",0.0
1871,"Nelson, Kentucky",0.0
1872,"Nelson, North Dakota",0.0
1873,"Nelson, Virginia",0.1597222222222222
1874,"Nemaha, Kansas",0.13043478260869565
1875,"Nemaha, Nebraska",0.0
1876,"Neosho, Kansas",23.25
1877,"Ness, Kansas",2.2076923076923074
1878,"Nevada county, Arkansas",0.0
1879,"Nevada, Arkansas",0.255
1880,"Nevada, California",0.0
1881,"New hanover, North Carolina",0.07940594059405941
1882,"New kent, Virginia",9.855147058823528
1883,"New london, Connecticut",0.0
1884,"New madrid, Missouri",0.0
1885,"Newaygo, Michigan",0.0
1886,"Newberry, South Carolina",0.023809523809523808
1887,"Newport news, Virginia",0.0
1888,"Newport, Rhode Island",0.0
1889,"Newton county, Arkansas",0.0
1890,"Newton, Arkansas",0.0
1891,"Newton, Indiana",0.0393939393939394
1892,"Newton, Missouri",0.08450704225352113
1893,"Newton, Texas",0.6625
1894,"Nez perce, Idaho",0.0
1895,"Nicholas, Kentucky",0.0
1896,"Nicholas, West Virginia",0.0
1897,"Nicollet, Minnesota",0.025
1898,"Niobrara, Wyoming",0.0
1899,"Noble, Indiana",0.0
1900,"Noble, Ohio",0.0
1901,"Noble, Oklahoma",0.0
1902,"Nobles, Minnesota",0.728
1903,"Nodaway, Missouri",0.0
1904,"Nolan, Texas",0.0
1905,"Nome, Alaska",2.006625
1906,"Norfolk, Massachusetts",0.0020329138431752175
1907,"Norfolk, Virginia",0.0
1908,"Norman, Minnesota",1.0285714285714287
1909,"North slope, Alaska",4.99027397260274
1910,"Northampton county, Pennsylvania",0.0
1911,"Northampton, North Carolina",0.046511627906976744
1912,"Northampton, Pennsylvania",0.031610942249240125
1913,"Northampton, Virginia",0.25979381443298966
1914,"Northumberland, Pennsylvania",0.33793103448275863
1915,"Northumberland, Virginia",0.647846889952153
1916,"Northwest arctic borough, Alaska",0.0
1917,"Northwest arctic, Alaska",0.12403846153846153
1918,"Norton, Kansas",1.0166666666666666
1919,"Norton, Virginia",0.0
1920,"Nottoway, Virginia",0.03513513513513513
1921,"Nowata, Oklahoma",0.0
1922,"Nuckolls, Nebraska",0.0
1923,"Nueces, Texas",0.0
1924,"Nye, Nevada",0.17095435684647303
1925,"O'brien, Iowa",0.09999999999999999
1926,"Oakland, Michigan",0.24623893805309735
1927,"Obion, Tennessee",0.0
1928,"Obrien, Iowa",0.0
1929,"Ocean, New Jersey",0.03975135135135135
1930,"Oceana, Michigan",0.0
1931,"Ochiltree, Texas",0.0
1932,"Oconee, South Carolina",0.0
1933,"Oconto, Wisconsin",0.0
1934,"Ogemaw, Michigan",0.0
1935,"Ogle, Illinois",0.0029700598802395207
1936,"Ohio, Indiana",0.0
1937,"Ohio, Kentucky",0.022514285714285716
1938,"Ohio, West Virginia",0.0
1939,"Okaloosa county, Florida",0.0
1940,"Okaloosa, Florida",0.43220338983050843
1941,"Okanogan, Washington",0.0
1942,"Okeechobee, Florida",0.0
1943,"Okfuskee, Oklahoma",0.029166666666666664
1944,"Oklahoma, Oklahoma",0.01394871794871795
1945,"Okmulgee, Oklahoma",1.9304347826086956
1946,"Oldham, Kentucky",0.0
1947,"Oldham, Texas",0.0
1948,"Olmsted, Minnesota",0.009497206703910615
1949,"Oneida, Idaho",0.0
1950,"Oneida, Wisconsin",0.16346153846153846
1951,"Onslow, North Carolina",0.08
1952,"Ontonagon, Michigan",0.0
1953,"Orange, California",0.0
1954,"Orange, Florida",0.03440816326530612
1955,"Orange, New York",213.32142857142858
1956,"Orange, North Carolina",0.09563535911602211
1957,"Orange, Texas",0.06052631578947368
1958,"Orange, Vermont",0.0
1959,"Orange, Virginia",0.0
1960,"Orangeburg, South Carolina",0.0
1961,"Oregon, Missouri",0.0
1962,"Orleans, Louisiana",0.0
1963,"Orleans, Vermont",0.0
1964,"Osage, Kansas",0.1368421052631579
1965,"Osage, Missouri",0.0
1966,"Osage, Oklahoma",0.05795454545454546
1967,"Osborne, Kansas",0.8988888888888888
1968,"Osceola, Florida",0.6588202247191011
1969,"Osceola, Iowa",0.15
1970,"Osceola, Michigan",3.869565217391304
1971,"Oscoda, Michigan",0.0
1972,"Otero county, New Mexico",0.0
1973,"Otero, New Mexico",0.0
1974,"Otoe, Nebraska",0.0
1975,"Otsego, Michigan",0.0
1976,"Ottawa, Kansas",0.024999999999999998
1977,"Ottawa, Michigan",0.05273972602739726
1978,"Ottawa, Ohio",0.12942307692307692
1979,"Ottawa, Oklahoma",0.04597701149425287
1980,"Otter tail, Minnesota",0.1261904761904762
1981,"Ouachita, Arkansas",0.0
1982,"Ouachita, Louisiana",0.0
1983,"Outagamie, Wisconsin",0.23713754646840143
1984,"Overton, Tennessee",0.0
1985,"Owen, Indiana",0.0
1986,"Owen, Kentucky",0.0
1987,"Owsley, Kentucky",0.0
1988,"Owyhee, Idaho",0.0
1989,"Oxford, Maine",0.0
1990,"Ozark, Missouri",0.0
1991,"Ozaukee, Wisconsin",0.0
1992,"Pacific, Washington",0.0
1993,"Page, Iowa",0.66
1994,"Page, Virginia",0.004864864864864865
1995,"Palm beach, Florida",0.002631578947368421
1996,"Palo alto, Iowa",0.16666666666666666
1997,"Palo pinto, Texas",0.24199999999999997
1998,"Pamlico, North Carolina",0.0
1999,"Panola, Texas",0.22527777777777777
2000,"Park, Montana",0.0
2001,"Park, Wyoming",0.0
2002,"Parke, Indiana",0.0
2003,"Parker, Texas",2.9416981132075475
2004,"Parmer, Texas",0.07254901960784314
2005,"Pasco county, Florida",0.0
2006,"Pasco, Florida",0.021659482758620688
2007,"Pasquotank, North Carolina",0.0
2008,"Passaic, New Jersey",0.0
2009,"Patrick, Virginia",0.0
2010,"Paulding, Ohio",0.2125
2011,"Pawnee, Kansas",0.4117647058823529
2012,"Pawnee, Nebraska",0.0
2013,"Pawnee, Oklahoma",0.3851851851851852
2014,"Payette, Idaho",0.0
2015,"Payne, Oklahoma",0.0
2016,"Pecos, Texas",0.0
2017,"Pembina, North Dakota",0.0
2018,"Pemiscot, Missouri",0.0
2019,"Pend oreille, Washington",0.0
2020,"Pender, North Carolina",0.013761467889908258
2021,"Pendleton, Kentucky",0.0
2022,"Pendleton, West Virginia",0.6489795918367347
2023,"Pennington, Minnesota",0.05454545454545454
2024,"Pennington, South Dakota",0.016884615384615383
2025,"Penobscot, Maine",0.0
2026,"Peoria, Illinois",0.004838709677419355
2027,"Pepin, Wisconsin",0.0
2028,"Perkins, Nebraska",0.0
2029,"Perquimans, North Carolina",0.6333333333333334
2030,"Perry county, Pennsylvania",0.0
2031,"Perry, Alabama",0.0
2032,"Perry, Arkansas",0.13736842105263158
2033,"Perry, Illinois",0.0
2034,"Perry, Indiana",0.0
2035,"Perry, Kentucky",0.0
2036,"Perry, Missouri",0.034999999999999996
2037,"Perry, Ohio",0.0
2038,"Perry, Pennsylvania",0.011515151515151515
2039,"Perry, Tennessee",0.0
2040,"Pershing, Nevada",0.0
2041,"Person, North Carolina",0.21818181818181817
2042,"Petersburg, Alaska",0.0
2043,"Petroleum, Montana",0.0
2044,"Pettis, Missouri",0.0
2045,"Phelps, Missouri",0.11839080459770115
2046,"Phelps, Nebraska",0.0
2047,"Philadelphia, Pennsylvania",0.0
2048,"Phillips, Arkansas",0.0
2049,"Phillips, Kansas",0.07421052631578948
2050,"Phillips, Montana",0.0
2051,"Piatt, Illinois",0.1896969696969697
2052,"Pickaway, Ohio",2.3295999999999997
2053,"Pickens, Alabama",0.03314814814814815
2054,"Pickens, South Carolina",0.0
2055,"Pickett, Tennessee",0.0
2056,"Pierce county, Washington",0.0
2057,"Pierce, Nebraska",0.0
2058,"Pierce, North Dakota",0.0
2059,"Pierce, Washington",0.02080786026200873
2060,"Pierce, Wisconsin",0.0
2061,"Pike, Alabama",0.048196721311475406
2062,"Pike, Arkansas",0.0
2063,"Pike, Illinois",0.6486829268292684
2064,"Pike, Indiana",0.0
2065,"Pike, Kentucky",0.0
2066,"Pike, Missouri",0.0642857142857143
2067,"Pike, Ohio",0.0
2068,"Pike, Pennsylvania",0.03780918727915194
2069,"Pima, Arizona",0.19595645412130633
2070,"Pinal, Arizona",0.22312849162011172
2071,"Pine, Minnesota",0.1664935064935065
2072,"Pinellas, Florida",0.0
2073,"Pipestone, Minnesota",0.22499999999999998
2074,"Piscataquis, Maine",0.0
2075,"Pitt, North Carolina",0.05864197530864197
2076,"Pittsburg, Oklahoma",0.0
2077,"Pittsylvania, Virginia",0.04772727272727273
2078,"Piute, Utah",0.0
2079,"Placer, California",0.07477477477477477
2080,"Plaquemines, Louisiana",0.0
2081,"Platte, Missouri",0.08666666666666667
2082,"Platte, Nebraska",0.0
2083,"Platte, Wyoming",0.0
2084,"Pleasants, West Virginia",0.0
2085,"Plumas, California",0.0
2086,"Plymouth, Iowa",0.05
2087,"Plymouth, Massachusetts",0.0007253886010362694
2088,"Pocahontas, Iowa",0.8875000000000001
2089,"Pocahontas, West Virginia",0.053703703703703705
2090,"Poinsett, Arkansas",0.045306122448979594
2091,"Pointe coupee parish, Louisiana",0.0
2092,"Pointe coupee, Louisiana",0.0
2093,"Polk, Arkansas",0.0
2094,"Polk, Florida",0.09507407407407407
2095,"Polk, Iowa",0.9615384615384617
2096,"Polk, Minnesota",0.060000000000000005
