,county,alpha_particles
1371,"Plaquemines, Louisiana",0.335
1372,"Platte, Nebraska",5.92
1373,"Platte, Wyoming",6.685
1374,"Plymouth, Iowa",5.4625
1375,"Pocahontas, West Virginia",2.05
1376,"Pointe coupee parish, Louisiana",0.16666666666666666
1377,"Pointe coupee, Louisiana",0.0
1378,"Polk, Florida",3.292388059701492
1379,"Polk, Iowa",0.0
1380,"Polk, Minnesota",0.4714285714285714
1381,"Polk, Nebraska",13.5
1382,"Polk, North Carolina",2.02
1383,"Polk, Oregon",0.0
1384,"Polk, Texas",31.126027397260273
1385,"Polk, Wisconsin",0.31227272727272726
1386,"Pondera, Montana",3.1307692307692303
1387,"Pontotoc, Oklahoma",2.715833333333333
1388,"Pope, Minnesota",0.6
1389,"Portage county, Wisconsin",8.65
1390,"Portage, Ohio",1.9408163265306122
1391,"Portage, Wisconsin",1.610769230769231
1392,"Porter, Indiana",0.5037037037037038
1393,"Portsmouth, Virginia",0.0
1394,"Posey, Indiana",0.0
1395,"Pottawatomie, Kansas",7.625
1396,"Pottawatomie, Oklahoma",13.741096449704148
1397,"Pottawattamie, Iowa",0.0
1398,"Potter, Texas",9.55
1399,"Powder river, Montana",1.6300000000000001
1400,"Powell, Kentucky",0.7
1401,"Powell, Montana",3.5500000000000003
1402,"Power, Idaho",9.3225
1403,"Poweshiek, Iowa",0.0
1404,"Powhatan, Virginia",1.2633333333333334
1405,"Prairie, Montana",0.0
1406,"Preble, Ohio",1.0
1407,"Presque isle, Michigan",3.100000000000001
1408,"Preston, West Virginia",0.7382666666666665
1409,"Price, Wisconsin",0.5499999999999999
1410,"Prince george's, Maryland",2.0
1411,"Prince of wales-hyder, Alaska",1.0545454545454545
1412,"Prince william, Virginia",3.85
1413,"Providence, Rhode Island",7.6
1414,"Pulaski, Indiana",0.0
1415,"Pulaski, Kentucky",0.14285714285714285
1416,"Pulaski, Missouri",0.0
1417,"Pulaski, Virginia",0.0
1418,"Pushmataha, Oklahoma",0.0
1419,"Putnam county, Indiana",0.0
1420,"Putnam, Florida",1.0025641025641026
1421,"Putnam, Illinois",18.188
1422,"Putnam, Indiana",0.9428571428571428
1423,"Putnam, New York",1.9417647058823535
1424,"Putnam, Ohio",0.3333333333333333
1425,"Putnam, Tennessee",3.6761904761904765
1426,"Putnam, West Virginia",0.72
1427,"Quay, New Mexico",3.966666666666667
1428,"Queen anne's, Maryland",1.3134615384615385
1429,"Racine, Wisconsin",9.62233333
1430,"Ramsey, Minnesota",3.2261904761904754
1431,"Ramsey, North Dakota",0.9
1432,"Randall, Texas",11.73
1433,"Randolph, Alabama",0.0
1434,"Randolph, Indiana",0.26
1435,"Randolph, North Carolina",0.0
1436,"Randolph, West Virginia",0.5077857142857142
1437,"Ransom, North Dakota",1.945
1438,"Rapides, Louisiana",0.8870247933884298
1439,"Rappahannock, Virginia",0.0
1440,"Ravalli, Montana",2.848484848484848
1441,"Rawlins, Kansas",10.209999999999999
1442,"Reagan, Texas",10.0
1443,"Red lake county, Minnesota",0.0
1444,"Red lake, Minnesota",0.0
1445,"Red river, Louisiana",0.2727272727272727
1446,"Redwood, Minnesota",4.87
1447,"Renville, Minnesota",2.46
1448,"Republic, Kansas",13.0
1449,"Rhea, Tennessee",0.31666666666666665
1450,"Rice, Kansas",10.483333333333333
1451,"Rice, Minnesota",8.229213483146069
1452,"Rich, Utah",1.1653846153846152
1453,"Richland, Louisiana",0.18870967741935482
1454,"Richland, Montana",3.516666666666667
1455,"Richland, North Dakota",0.1378525
1456,"Richland, Ohio",0.18754716981132077
1457,"Richland, South Carolina",1.9088235294117644
1458,"Richland, Wisconsin",1.9383333333333332
1459,"Richmond, North Carolina",0.0
1460,"Richmond, Virginia",1.8579999999999999
1461,"Riley, Kansas",5.6
1462,"Rio arriba, New Mexico",1.8773162105258616
1463,"Ripley, Indiana",0.0
1464,"Ripley, Missouri",31.7
1465,"Ritchie, West Virginia",5.21
1466,"Riverside, California",1.16556259375
1467,"Roane, Tennessee",0.35
1468,"Roane, West Virginia",0.0135
1469,"Roanoke, Virginia",0.86
1470,"Roberts, South Dakota",6.666666666666667
1471,"Robertson, Tennessee",0.5599999999999999
1472,"Robeson, North Carolina",0.8210810810810809
1473,"Rock island, Illinois",7.858620689655172
1474,"Rock, Minnesota",6.699999999999999
1475,"Rock, Nebraska",2.875
1476,"Rock, Wisconsin",2.49962962962963
1477,"Rockbridge, Virginia",1.6375
1478,"Rockingham, New Hampshire",3.0246632302405505
1479,"Rockingham, North Carolina",0.671029411764706
1480,"Rockingham, Virginia",2.45
1481,"Roger mills, Oklahoma",2.278909090909091
1482,"Rogers, Oklahoma",0.2615
1483,"Rolette, North Dakota",1.22
1484,"Rooks, Kansas",9.716000000000001
1485,"Roosevelt, Montana",6.28
1486,"Roosevelt, New Mexico",1.2999999999999998
1487,"Roscommon, Michigan",0.6543750000000003
1488,"Roseau, Minnesota",0.15217391304347827
1489,"Rosebud, Montana",2.3000000000000003
1490,"Ross, Ohio",0.6599999999999999
1491,"Rowan, Kentucky",0.15
1492,"Rowan, North Carolina",2.1423333333333336
1493,"Rush, Indiana",0.3
1494,"Rush, Kansas",6.951612903225806
1495,"Rusk, Wisconsin",0.29857142857142854
1496,"Russell, Alabama",2.1125000000000003
1497,"Russell, Kansas",7.333333333333333
1498,"Russell, Kentucky",0.425
1499,"Rutherford, North Carolina",3.6274074074074076
1500,"Rutherford, Tennessee",0.427
1501,"Rutland, Vermont",2.549999999999999
1502,"Sabine, Louisiana",0.5319999999999999
1503,"Sac, Iowa",9.25
1504,"Sagadahoc, Maine",13.12583333333333
1505,"Saginaw, Michigan",4.84701754385965
1506,"Saint charles, Missouri",21.1
1507,"Saint clair, Michigan",0.6
1508,"Saint francois, Missouri",17.64919786096255
1509,"Saint joseph, Michigan",0.8875
1510,"Saint landry, Louisiana",0.0
1511,"Saint louis, Minnesota",4.822222222222222
1512,"Saint louis, Missouri",18.475
1513,"Saint marys, Maryland",0.0
1514,"Saint tammany, Louisiana",0.0
1515,"Salem, New Jersey",5.2471875000000034
1516,"Saline, Kansas",11.0
1517,"Saline, Nebraska",4.418181818181818
1518,"Salt lake, Utah",5.50964757709251
1519,"Sampson, North Carolina",0.0
1520,"San bernardino county, California",3.3600000000000003
1521,"San diego county, California",2.872442500000001
1522,"San diego, California",0.9781584000000001
1523,"San juan, New Mexico",0.55
1524,"San juan, Utah",5.569999999999999
1525,"San miguel, New Mexico",3.8737921893000005
1526,"San saba, Texas",90.56111111111112
1527,"Sanborn, South Dakota",1.7999999999999998
1528,"Sanders, Montana",2.0333333333333337
1529,"Sandoval, New Mexico",1.5042356164383566
1530,"Sandusky, Ohio",1.3846153846153846
1531,"Sanilac, Michigan",2.333333333333334
1532,"Sanpete, Utah",1.7676691729323308
1533,"Santa cruz, Arizona",1.4340425531914898
1534,"Santa fe, New Mexico",8.632988140016707
1535,"Santa rosa county, Florida",0.8833333333333333
1536,"Santa rosa, Florida",1.2091428571428573
1537,"Sarasota, Florida",2.682352941176471
1538,"Saratoga, New York",0.0
1539,"Sargent, North Dakota",1.7266666666666666
1540,"Sarpy, Nebraska",3.38
1541,"Sauk, Wisconsin",1.771111108333333
1542,"Saunders, Nebraska",11.137500000000001
1543,"Sawyer, Wisconsin",2.0883333333333334
1544,"Schoharie, New York",2.6808333333333336
1545,"Scioto, Ohio",0.0
1546,"Scotland, North Carolina",1.65
1547,"Scott, Indiana",0.0
1548,"Scott, Iowa",2.805
1549,"Scott, Kansas",0.5
1550,"Scott, Kentucky",1.225
1551,"Scott, Minnesota",3.6114457831325306
1552,"Scott, Missouri",0.6666666666666666
1553,"Scott, Tennessee",0.0
1554,"Scotts bluff, Nebraska",4.786363636363637
1555,"Scurry, Texas",10.6
1556,"Seminole county, Florida",0.0
1557,"Seminole, Florida",1.159090909090909
1558,"Seminole, Oklahoma",3.2982052980132464
1559,"Seneca, New York",0.05
1560,"Seneca, Ohio",2.1384615384615384
1561,"Sequoyah, Oklahoma",0.24523255813953487
1562,"Sevier, Tennessee",1.4407407407407409
1563,"Sevier, Utah",9.604523809523808
1564,"Seward, Kansas",6.4
1565,"Seward, Nebraska",8.075000000000001
1566,"Shannon, Missouri",0.0
1567,"Shannon, South Dakota",10.322222222222223
1568,"Shawano, Wisconsin",2.057777776190476
1569,"Shawnee, Kansas",3.1
1570,"Sheboygan, Wisconsin",1.1524731193548385
1571,"Shelby, Alabama",0.3560975609756097
1572,"Shelby, Indiana",0.011111111111111112
1573,"Shelby, Kentucky",1.25
1574,"Shelby, Ohio",1.4
1575,"Shelby, Tennessee",0.7414634146341461
1576,"Shenandoah, Virginia",1.0829999999999997
1577,"Sherburne, Minnesota",1.922058823529412
1578,"Sheridan, Montana",4.0
1579,"Sheridan, Nebraska",5.042857142857143
1580,"Sheridan, North Dakota",0.55
1581,"Sherman, Kansas",1.85
1582,"Sherman, Nebraska",7.049999999999999
1583,"Sherman, Oregon",0.0
1584,"Sherman, Texas",9.0
1585,"Shiawassee, Michigan",0.5249999999999999
1586,"Shoshone, Idaho",1.2125
1587,"Sibley, Minnesota",2.3200000000000003
1588,"Sierra, New Mexico",1.9166666666666667
1589,"Silverbow, Montana",1.75
1590,"Simpson, Kentucky",1.0100000000000002
1591,"Skagway, Alaska",0.0
1592,"Slope, North Dakota",7.3
1593,"Smith, Kansas",3.3099999999999996
1594,"Socorro, New Mexico",1.4595999999999998
1595,"Somerset, Maine",1.009275882352941
1596,"Somerset, Maryland",2.5714285714285716
1597,"Somerset, New Jersey",3.3779069767441854
1598,"Sonoma, California",0.5513
1599,"Spencer, Indiana",0.21428571428571427
1600,"Spotsylvania, Virginia",0.35333333333333333
1601,"St clair, Alabama",0.7702499999999999
1602,"St helena, Louisiana",0.0
1603,"St joseph, Indiana",1.0822727272727273
1604,"St landry, Louisiana",0.0
1605,"St mary's, Maryland",0.21428571428571427
1606,"St tammany, Louisiana",0.0
1607,"St. bernard, Louisiana",0.67
1608,"St. charles, Louisiana",0.5742857142857144
1609,"St. charles, Missouri",19.433333333333334
1610,"St. clair, Alabama",0.32564102564102565
1611,"St. clair, Michigan",0.8099999999999999
1612,"St. clair, Missouri",1.15
1613,"St. croix, Wisconsin",1.905
1614,"St. francois, Missouri",16.414399999999993
1615,"St. helena, Louisiana",0.0
1616,"St. james, Louisiana",1.2541666666666667
1617,"St. john the baptist, Louisiana",0.1675
1618,"St. johns, Florida",0.5172549019607844
1619,"St. joseph county, Indiana",1.6
1620,"St. joseph, Indiana",0.7583333333333333
1621,"St. joseph, Michigan",1.1449999999999998
1622,"St. landry, Louisiana",0.03116279069767442
1623,"St. lawrence, New York",1.05934
1624,"St. louis, Minnesota",1.3153846153846156
1625,"St. louis, Missouri",13.95
1626,"St. lucie, Florida",0.0
1627,"St. martin parish, Louisiana",0.0
1628,"St. martin, Louisiana",0.047619047619047616
1629,"St. mary parish, Louisiana",0.0
1630,"St. mary's county, Maryland",0.0
1631,"St. mary's, Maryland",0.75
1632,"St. mary, Louisiana",0.09136363636363637
1633,"St. tammany parish, Louisiana",0.0
1634,"St. tammany, Louisiana",0.00641025641025641
1635,"Stafford, Virginia",0.882
1636,"Stanly, North Carolina",0.0
1637,"Stanton, Nebraska",10.333333333333334
1638,"Stark, North Dakota",0.01608
1639,"Stark, Ohio",0.4555555555555556
1640,"Starke, Indiana",0.775
1641,"Staunton, Virginia",1.5
1642,"Stearns, Minnesota",0.5610389610389611
1643,"Steele, Minnesota",8.268749999999999
1644,"Stephens, Oklahoma",2.8448933333333337
1645,"Stephenson, Illinois",7.325
1646,"Steuben, Indiana",0.2764705882352941
1647,"Steuben, New York",3.69
1648,"Stevens, Kansas",6.0
1649,"Stevens, Minnesota",1.8
1650,"Stevens, Washington",9.597142857142858
1651,"Stewart, Tennessee",1.6833333333333333
1652,"Stillwater, Montana",2.0
1653,"Stoddard, Missouri",19.766666666666666
1654,"Stokes, North Carolina",1.6300000000000003
1655,"Stone, Missouri",9.6
1656,"Stonewall, Texas",3.8
1657,"Story, Iowa",0.0
1658,"Strafford, New Hampshire",2.4316071428571426
1659,"Stutsman, North Dakota",0.8122222222222223
1660,"Sublette, Wyoming",7.4750000000000005
1661,"Suffolk city, Virginia",3.0999999999999996
1662,"Suffolk, Virginia",0.8
1663,"Sullivan, Indiana",0.44000000000000006
1664,"Sullivan, New Hampshire",1.3246296296296296
1665,"Sullivan, New York",0.8641391534338624
1666,"Sullivan, Tennessee",0.0
1667,"Summers, West Virginia",2.0
1668,"Summit, Ohio",1.09
1669,"Summit, Utah",3.28948051948052
1670,"Sumner, Tennessee",0.45
1671,"Sumter, Alabama",1.7
1672,"Sumter, Florida",1.6857142857142855
1673,"Sumter, South Carolina",3.7086206896551728
1674,"Surry, North Carolina",0.9997333333333333
1675,"Sussex, New Jersey",5.44128187403994
1676,"Suwannee, Florida",0.6666666666666666
1677,"Swain, North Carolina",1.0828947368421051
1678,"Sweet grass, Montana",2.4
1679,"Sweetwater, Wyoming",1.0487499999999998
1680,"Swift county, Minnesota",1.75
1681,"Swift, Minnesota",1.1166666666666667
1682,"Switzerland, Indiana",0.0
1683,"Talbot, Maryland",0.7742307692307693
1684,"Talladega, Alabama",0.3489361702127659
1685,"Tama, Iowa",0.0
1686,"Taney, Missouri",5.8999999999999995
1687,"Tangipahoa parish, Louisiana",0.09571428571428572
1688,"Tangipahoa, Louisiana",0.0
1689,"Taos, New Mexico",5.901704680127454
1690,"Tarrant, Texas",15.040000000000001
1691,"Taylor, Florida",1.4125
1692,"Taylor, Kentucky",0.7000000000000001
1693,"Taylor, Wisconsin",0.0
1694,"Tazewell, Illinois",1.46
1695,"Tensas, Louisiana",0.26666666666666666
1696,"Terrebonne, Louisiana",0.11166666666666668
1697,"Terry, Texas",6.8
1698,"Teton, Idaho",0.6436363636363637
1699,"Teton, Montana",6.584615384615385
1700,"Teton, Wyoming",2.45
1701,"Texas, Oklahoma",2.2184337349397585
1702,"Thayer, Nebraska",1.44
1703,"Thurston, Nebraska",13.525
1704,"Tillamook, Oregon",0.8826086956521739
1705,"Tillman, Oklahoma",1.8056571428571428
1706,"Tioga, New York",0.0
1707,"Tippecanoe, Indiana",0.4857142857142857
1708,"Tipton, Indiana",0.45
1709,"Tipton, Tennessee",0.0
1710,"Todd, Kentucky",1.2
1711,"Todd, Minnesota",0.0
1712,"Tolland, Connecticut",1.419537037037037
1713,"Tooele, Utah",2.4202970297029687
1714,"Toole, Montana",3.973333333333333
1715,"Torrance, New Mexico",2.4285714285714293
1716,"Towner, North Dakota",0.1072
1717,"Traill, North Dakota",2.43
1718,"Transylvania, North Carolina",2.9660273972602744
1719,"Traverse, Minnesota",2.88
1720,"Travis, Texas",63.52765957446809
1721,"Treasure, Montana",0.8649999999999999
1722,"Trempealeau, Wisconsin",1.7541969727272728
1723,"Trigg, Kentucky",1.2333333333333334
1724,"Trimble, Kentucky",0.77
1725,"Tripp, South Dakota",3.5
1726,"Trumbull, Ohio",4.0425
1727,"Tucker, West Virginia",0.0
1728,"Tulsa, Oklahoma",0.008
1729,"Turner, South Dakota",0.5
1730,"Tuscaloosa, Alabama",0.5666666666666667
1731,"Tuscarawas, Ohio",0.5
1732,"Tuscola, Michigan",3.25142857142857
1733,"Twin falls, Idaho",7.434764705882351
1734,"Tyler, Texas",31.43500000000001
1735,"Tyler, West Virginia",0.4526666666666667
1736,"Tyrrell, North Carolina",0.0
1737,"Uinta, Wyoming",8.56625
1738,"Uintah, Utah",1.0745454545454545
1739,"Ulster, New York",1.3259259259259257
1740,"Umatilla, Oregon",1.856542808333333
1741,"Union parish, Louisiana",0.0
1742,"Union, Indiana",1.0
1743,"Union, Kentucky",0.3766666666666667
1744,"Union, Louisiana",0.19607843137254902
1745,"Union, New Jersey",0.0
1746,"Union, New Mexico",2.3666666666666667
1747,"Union, North Carolina",0.0
1748,"Union, Ohio",2.0
1749,"Union, Oregon",0.081875
1750,"Union, South Dakota",3.06
1751,"Union, Tennessee",0.0
1752,"Unknown, South Carolina",6.1
1753,"Upshur, West Virginia",0.146
1754,"Utah, Utah",3.9674710743801627
1755,"Val verde, Texas",23.099999999999998
1756,"Valdez-cordova, Alaska",0.3747058823529412
1757,"Valencia, New Mexico",1.0749999999999997
1758,"Valley, Idaho",0.0
1759,"Valley, Montana",3.08
1760,"Valley, Nebraska",7.8
1761,"Van buren, Michigan",1.5833333333333333
1762,"Van wert, Ohio",0.0
1763,"Vance, North Carolina",3.290833333333334
1764,"Vanderburgh, Indiana",0.0
1765,"Vermilion, Louisiana",0.048484848484848485
1766,"Vermillion, Indiana",0.5333333333333333
1767,"Vernon, Louisiana",0.0
1768,"Vernon, Missouri",14.874509803921567
1769,"Vernon, Wisconsin",3.100888893333334
1770,"Victoria, Texas",24.184615384615384
1771,"Vigo, Indiana",0.39999999999999997
1772,"Vilas, Wisconsin",0.0
1773,"Vinton, Ohio",0.0
1774,"Volusia, Florida",0.7954545454545455
1775,"Wabash, Illinois",1.77
1776,"Wabash, Indiana",0.5111111111111111
1777,"Wabasha, Minnesota",0.8599999999999999
1778,"Wade hampton, Alaska",2.1333333333333333
1779,"Wadena, Minnesota",2.2399999999999998
1780,"Wagoner, Oklahoma",0.5368571428571428
1781,"Wake, North Carolina",6.942863359442991
1782,"Wakulla, Florida",1.592666666666667
1783,"Waldo, Maine",18.870083333333334
1784,"Walker, Alabama",1.25
1785,"Walker, Texas",58.9
1786,"Wallowa, Oregon",1.385
1787,"Walsh, North Dakota",0.4794933333333333
1788,"Walton, Florida",0.5913793103448275
1789,"Walworth, South Dakota",0.0
1790,"Walworth, Wisconsin",2.8922619035714283
1791,"Ward, North Dakota",1.61375
1792,"Warren, Illinois",8.792841153846153
1793,"Warren, Indiana",0.7000000000000001
1794,"Warren, Kentucky",0.8225
1795,"Warren, Missouri",4.383333333333334
1796,"Warren, New Jersey",2.197852764227642
1797,"Warren, North Carolina",3.1849999999999996
1798,"Warren, Ohio",0.42857142857142855
1799,"Warren, Pennsylvania",0.0
1800,"Warrick, Indiana",0.33999999999999997
1801,"Wasatch, Utah",2.5567251908396957
1802,"Wasco, Oregon",1.1256249999999999
1803,"Waseca, Minnesota",6.784848484848485
1804,"Washakie, Wyoming",14.8
1805,"Washburn, Wisconsin",0.5940000000000001
1806,"Washington county, Florida",1.7
1807,"Washington parish, Louisiana",0.0
1808,"Washington, Alabama",2.6722222222222225
1809,"Washington, Florida",0.14444444444444446
1810,"Washington, Indiana",0.45
1811,"Washington, Iowa",14.25
1812,"Washington, Kentucky",0.0
1813,"Washington, Louisiana",0.34545454545454546
1814,"Washington, Maine",3.9534795454545457
1815,"Washington, Maryland",1.83125
1816,"Washington, Minnesota",2.632911392405063
1817,"Washington, Missouri",17.69767441860465
1818,"Washington, Nebraska",10.1
1819,"Washington, North Carolina",0.0
1820,"Washington, Ohio",0.0
1821,"Washington, Oklahoma",0.0
1822,"Washington, Oregon",0.3078947368421052
1823,"Washington, Rhode Island",12.533026315789472
1824,"Washington, Texas",17.64347826086956
1825,"Washington, Utah",5.18086111111111
1826,"Washington, Vermont",5.719882352941175
1827,"Washington, Wisconsin",1.6614102538461535
1828,"Washita, Oklahoma",1.6553333333333335
1829,"Washoe, Nevada",1.5802784810126582
1830,"Washtenaw, Michigan",1.082542372881356
1831,"Watauga, North Carolina",0.3600189636363636
1832,"Watonwan, Minnesota",6.914285714285714
1833,"Waukesha, Wisconsin",3.2728666625000002
1834,"Waupaca, Wisconsin",2.160666668
1835,"Waushara, Wisconsin",1.4454545454545455
1836,"Wayne, Illinois",2.97
1837,"Wayne, Indiana",0.40625
1838,"Wayne, Kentucky",0.5714285714285714
1839,"Wayne, Michigan",0.04
1840,"Wayne, Missouri",0.8500000000000001
1841,"Wayne, Nebraska",2.066666666666667
1842,"Wayne, New York",1.722
1843,"Wayne, North Carolina",0.0
1844,"Wayne, Ohio",0.0
1845,"Wayne, Tennessee",0.2692307692307692
1846,"Wayne, Utah",3.6514285714285717
1847,"Waynesboro city, Virginia",0.86
1848,"Webb, Texas",6.133333333333333
1849,"Weber, Utah",2.8929824561403503
1850,"Webster, Iowa",10.125
1851,"Webster, Kentucky",1.6700000000000002
1852,"Webster, Louisiana",0.12578125
1853,"Webster, West Virginia",0.7
1854,"Wells, Indiana",1.9666666666666666
1855,"Wells, North Dakota",2.835
1856,"West baton rouge, Louisiana",0.21
1857,"West carroll parish, Louisiana",0.3333333333333333
1858,"West carroll, Louisiana",0.0
1859,"West feliciana, Louisiana",0.5714285714285714
1860,"Westchester, New York",2.51274117647059
1861,"Westmoreland, Virginia",2.426428571428572
1862,"Weston, Wyoming",4.720857142857143
1863,"Wetzel, West Virginia",0.18571428571428572
1864,"Wexford, Michigan",0.0
1865,"Wheatland, Montana",0.0
1866,"Wheeler, Oregon",4.25
1867,"White pine, Nevada",1.9428571428571428
1868,"White, Indiana",0.6909090909090909
1869,"Whiteside, Illinois",3.4
1870,"Whitley, Indiana",0.65
1871,"Whitley, Kentucky",0.55
1872,"Wichita, Kansas",2.85
1873,"Wicomico, Maryland",0.175
1874,"Wilcox, Alabama",0.8
1875,"Wilkes, North Carolina",0.52
1876,"Wilkin, Minnesota",2.175
1877,"Will, Illinois",6.499944134078216
1878,"Williams, North Dakota",1.1197142857142857
1879,"Williams, Ohio",0.6333333333333333
1880,"Williamsburg, South Carolina",0.0
1881,"Williamson, Tennessee",1.5
1882,"Wilson, North Carolina",0.7570588235294118
1883,"Wilson, Tennessee",0.0
1884,"Windham, Connecticut",1.6901190476190473
1885,"Windham, Vermont",8.360877192982457
1886,"Windsor, Vermont",0.9362962962962962
1887,"Winn, Louisiana",0.6696969696969698
1888,"Winnebago, Illinois",6.647803513513512
1889,"Winnebago, Wisconsin",7.121666666666667
1890,"Winona, Minnesota",5.692592592592593
1891,"Wise, Texas",4.9399999999999995
1892,"Wolfe, Kentucky",0.0
1893,"Wood, Ohio",0.0
1894,"Wood, West Virginia",0.6565
1895,"Wood, Wisconsin",1.7464285714285714
1896,"Woodford, Illinois",2.85
1897,"Woodford, Kentucky",2.0
1898,"Woods, Oklahoma",1.0723333333333336
1899,"Woodward, Oklahoma",1.5137164179104479
1900,"Worcester, Maryland",1.1057142857142856
1901,"Worcester, Massachusetts",4.9
1902,"Wright, Minnesota",2.5706666666666664
1903,"Wyandot, Ohio",1.3366666666666667
1904,"Wyandotte, Kansas",0.95
1905,"Wyoming, New York",1.0818181818181818
1906,"Wyoming, West Virginia",1.7028571428571435
1907,"Yadkin, North Carolina",1.4363636363636363
1908,"Yakutat, Alaska",5.0
1909,"Yamhill, Oregon",0.1
1910,"Yancey, North Carolina",0.0
1911,"Yavapai, Arizona",4.876470588235295
1912,"Yellow medicine, Minnesota",0.0
1913,"Yellowstone, Montana",3.5612328767123294
1914,"Yolo, California",0.37
1915,"York, Maine",14.071784367816091
1916,"York, Nebraska",2.575
1917,"York, South Carolina",4.0260869565217385
1918,"Yukon-koyukuk census area, Alaska",0.0
1919,"Yukon-koyukuk, Alaska",1.445614035087719
1920,"Yuma, Arizona",1.4360655737704915
1921,"Zavala, Texas",24.687500000000004
